CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,SOMOS,UN,JACHAJAKISASOLFESORC,P.P.,AORA,NGP,PATRIA-ORURO,LIBRE,FRI,APB-SUMATE,A-UPP,PDC
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008441,4,2,8,5,28,3,4,13,21,22,4,1,10,7
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008451,5,2,11,12,34,1,7,18,15,26,0,0,10,5
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008461,6,3,10,5,34,2,2,11,7,19,4,16,2,8
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008471,7,2,6,6,29,2,7,19,28,18,2,8,5,4
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008481,8,8,8,2,24,2,10,15,11,30,6,1,10,4
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008491,9,5,13,4,35,1,3,12,22,28,3,6,3,5
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008501,10,5,11,5,24,3,7,12,21,15,3,3,10,6
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008511,11,2,17,11,42,2,3,8,14,27,3,8,7,3
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008521,12,2,20,14,22,3,6,9,17,18,1,2,9,7
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008531,13,3,8,8,50,4,7,14,17,18,2,2,2,6
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008541,1,1,12,6,26,3,7,11,16,9,6,1,4,6
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008551,2,6,16,7,38,5,4,5,12,19,1,3,6,5
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008561,3,5,9,7,30,1,4,9,11,18,1,0,11,5
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008571,4,1,5,5,9,1,3,6,5,13,1,5,4,5
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008581,1,2,13,3,34,4,9,22,8,28,9,4,8,5
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008591,2,6,12,5,27,2,5,13,10,19,3,3,6,4
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008601,3,11,13,4,31,1,12,9,10,22,1,3,7,4
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008611,4,4,12,4,30,3,6,30,11,16,5,0,7,3
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008621,5,2,11,6,35,4,8,17,9,12,1,3,13,3
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008631,6,5,8,6,33,2,5,14,14,16,0,1,5,5
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008641,7,4,13,6,27,4,7,19,15,22,1,5,6,4
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008651,8,5,12,7,34,6,6,12,11,23,3,2,1,4
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008661,9,6,10,2,32,1,11,12,11,17,1,0,9,7
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005711,1,6,12,7,31,6,5,19,13,19,4,3,9,5
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005721,2,2,10,4,26,6,9,9,11,23,2,1,8,4
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005731,3,4,11,4,26,0,10,17,10,17,1,2,7,7
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005741,4,6,16,5,41,2,6,8,15,15,2,3,12,4
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005751,5,2,14,8,35,1,5,9,12,23,2,7,10,1
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005761,6,3,9,6,35,1,6,12,12,18,0,6,7,12
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005771,7,2,19,5,37,2,7,11,16,9,0,1,5,2
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005781,8,2,8,6,35,4,10,11,16,16,2,4,8,4
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005791,9,4,12,1,23,4,14,14,14,15,4,2,8,7
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005801,10,6,11,4,43,0,5,14,14,18,1,6,7,7
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005811,11,6,19,6,34,0,13,7,13,29,2,2,5,7
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005821,12,7,7,7,47,2,6,16,11,19,2,2,8,4
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005831,13,5,9,3,34,2,2,19,16,14,1,1,4,2
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005841,14,5,13,4,33,1,4,19,17,17,0,3,10,6
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005851,15,3,11,9,34,4,6,17,22,13,0,3,7,3
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005861,16,7,13,10,40,5,3,7,18,21,1,3,6,1
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005871,17,8,15,6,35,7,5,10,15,18,0,2,5,4
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005881,18,8,15,4,29,4,15,15,14,14,3,5,8,3
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005891,19,6,16,4,38,6,5,10,12,10,3,2,8,3
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005901,20,2,15,7,24,0,5,9,28,23,3,8,10,1
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005911,21,4,18,2,31,6,7,10,13,12,3,1,7,5
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005921,22,11,9,8,25,2,5,17,15,17,3,2,8,8
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005931,23,6,12,7,22,9,2,14,14,14,0,3,6,7
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005941,24,2,16,5,36,1,7,17,8,21,2,4,7,8
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004221,1,2,9,6,31,8,6,22,15,16,4,5,6,1
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004231,2,3,11,3,26,2,8,9,15,18,1,1,10,10
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004241,3,9,15,0,31,3,10,14,9,17,2,1,7,5
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004251,4,6,7,6,22,4,8,15,17,18,3,2,13,10
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004261,5,10,6,0,31,2,7,12,8,24,2,6,13,7
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004271,6,2,14,2,26,4,5,7,9,16,1,8,10,6
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004281,7,7,22,6,27,1,6,11,13,15,4,6,10,2
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004291,8,6,15,5,32,0,2,14,17,18,2,3,8,1
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004301,9,5,13,5,27,3,5,18,11,21,1,4,10,7
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004311,10,2,11,4,22,1,3,8,10,8,1,3,9,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004831,1,2,11,1,54,5,11,11,10,9,1,4,9,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004841,2,7,13,1,37,4,7,16,9,6,2,4,6,8
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004851,3,4,9,3,32,0,7,10,6,10,1,0,8,0
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004861,4,5,12,6,27,1,6,18,8,13,0,3,6,3
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004871,5,7,6,5,38,0,4,10,3,12,2,3,6,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004881,6,4,6,5,44,3,10,8,9,6,2,0,7,3
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004891,7,3,8,2,42,2,6,6,4,6,2,0,7,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004901,8,5,10,2,37,0,4,13,7,5,1,1,9,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004911,9,12,8,3,41,2,10,12,6,7,1,1,7,1
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004921,10,6,10,1,29,0,5,16,14,7,1,4,6,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004931,11,12,14,1,38,2,7,12,4,12,0,2,7,3
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004941,12,6,10,3,47,3,15,17,6,14,1,0,4,8
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004951,13,9,12,2,42,2,6,12,7,5,1,2,10,0
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004961,14,7,8,5,37,2,11,11,12,5,1,1,0,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004971,15,5,10,0,39,2,9,10,3,6,2,0,7,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004981,16,7,4,0,42,2,9,12,8,12,2,2,2,3
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004991,17,2,9,0,52,0,3,15,4,12,3,5,7,7
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005001,18,8,8,2,38,2,7,12,5,8,0,0,8,5
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005011,19,7,5,0,57,4,6,10,4,11,0,0,8,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005021,20,2,5,3,39,4,7,17,10,3,3,2,9,12
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005031,21,8,9,4,36,0,4,6,11,8,1,5,4,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005041,22,3,7,2,41,7,9,9,8,8,0,1,4,3
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005051,23,5,11,5,43,2,7,12,4,5,2,0,10,3
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005061,24,9,6,6,36,0,7,14,7,8,2,3,7,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005071,25,11,4,0,47,4,6,9,5,13,0,2,9,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005081,26,7,5,3,43,4,3,8,9,5,1,4,5,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005091,27,5,5,1,45,4,5,11,5,6,0,4,8,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005101,28,2,10,5,47,1,7,17,10,10,0,2,12,8
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005111,29,2,5,2,13,0,3,11,0,6,1,0,1,0
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002351,1,10,8,6,27,2,7,13,11,17,2,3,12,5
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002361,2,5,6,5,23,6,12,8,18,2,2,6,2,5
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002371,3,8,16,4,31,3,8,13,3,18,0,0,5,2
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002381,4,10,13,4,31,7,6,11,12,18,3,2,1,4
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002391,5,7,11,4,26,0,10,5,6,16,1,0,8,7
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002401,6,8,15,3,26,3,14,14,9,12,1,1,5,2
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002411,7,8,3,2,47,1,5,11,3,6,5,3,6,9
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002421,8,5,10,5,35,2,5,13,6,11,1,1,7,4
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002431,9,5,14,5,42,1,10,10,13,18,1,1,6,4
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002441,10,3,10,3,26,2,15,8,15,10,3,0,8,3
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002451,11,6,13,7,28,1,7,9,7,17,2,1,9,5
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002461,12,9,5,6,38,1,10,13,6,15,0,4,9,4
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002471,13,4,15,2,24,1,11,16,4,20,5,2,2,5
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008701,1,3,7,6,26,2,6,9,5,4,0,1,6,2
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008711,2,7,11,3,26,1,9,12,3,7,0,0,2,3
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008721,3,7,11,4,29,2,3,9,5,11,3,3,10,3
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008731,4,8,11,5,24,1,7,12,2,5,1,1,5,3
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008741,5,5,11,5,26,1,5,6,2,5,1,1,4,2
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008751,6,7,5,5,35,1,5,9,9,2,1,3,7,1
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008761,7,6,8,3,19,0,3,11,4,11,1,0,12,1
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008771,8,2,12,2,19,0,4,11,6,6,1,0,11,5
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008781,9,4,7,1,25,0,8,4,6,8,2,1,4,2
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008791,10,6,7,7,30,0,4,14,7,4,0,4,1,4
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008801,11,5,12,6,31,3,4,10,4,6,0,2,5,1
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008811,12,4,9,6,28,2,4,10,6,1,1,2,7,1
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008821,13,5,10,6,33,3,12,8,8,5,1,1,1,4
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008831,14,4,16,3,19,1,7,12,9,6,1,1,7,2
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008841,15,1,3,2,21,3,1,4,4,9,0,0,7,4
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008851,16,5,10,3,24,1,8,6,5,12,0,0,6,2
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008861,17,3,10,8,29,3,3,12,4,3,0,0,6,0
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008871,18,4,8,2,23,2,4,4,3,7,0,1,6,3
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008881,19,3,10,8,34,3,9,9,4,6,1,8,2,0
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008891,20,4,11,6,27,1,8,14,1,2,1,4,2,0
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008901,21,4,6,4,16,2,5,7,1,2,2,0,6,6
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008911,22,6,2,1,13,1,10,11,3,10,1,2,5,4
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008921,23,7,9,5,21,2,10,7,5,4,1,2,4,1
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008931,24,5,8,4,27,0,5,9,10,6,1,1,7,5
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008941,25,1,1,4,36,4,8,10,5,5,1,1,6,4
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008951,26,1,8,2,35,1,6,8,5,2,1,2,5,8
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008961,27,5,13,3,19,0,5,11,3,3,1,2,3,5
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008971,28,3,7,0,28,2,7,8,2,2,0,1,5,4
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009241,1,9,7,3,24,5,5,24,6,4,2,1,6,1
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009251,2,3,9,5,35,5,7,15,4,11,0,1,1,4
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009261,3,6,11,2,30,1,11,20,5,4,1,3,7,3
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009271,4,4,14,10,39,4,3,12,5,6,0,1,6,4
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009281,5,3,9,10,41,4,10,20,9,10,3,0,5,4
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009291,6,6,14,2,31,3,9,16,7,8,3,5,5,8
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009301,7,3,9,3,33,2,12,14,7,5,2,1,5,3
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009311,8,6,11,3,33,2,1,11,6,8,1,2,6,6
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009321,9,8,14,1,25,2,5,11,8,5,0,1,6,3
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009331,10,5,16,6,29,0,7,19,15,15,0,3,7,3
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009341,11,7,14,3,46,5,5,15,5,12,0,2,4,6
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009351,12,3,2,1,9,0,4,7,1,3,1,1,2,1
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003781,1,5,19,6,33,1,5,10,11,9,2,0,10,5
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003791,2,12,11,3,31,1,8,11,5,6,0,1,4,6
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003801,3,5,9,7,37,2,5,16,7,4,0,1,9,2
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003811,4,7,10,4,32,3,5,7,5,3,1,2,5,6
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003821,5,8,13,0,36,4,11,14,14,7,2,2,8,4
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003831,6,8,10,2,41,3,5,9,13,8,1,1,8,4
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003841,7,4,8,5,31,5,5,13,10,7,0,4,9,5
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003851,8,6,9,4,30,5,9,11,8,8,5,2,5,3
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003861,9,9,5,1,21,1,9,10,5,10,3,3,7,2
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003871,10,5,6,1,33,4,5,13,4,5,0,0,4,3
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4008981,1,3,13,8,32,2,6,10,9,9,1,0,10,8
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4008991,2,8,10,1,31,1,12,8,3,4,1,2,5,8
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009001,3,7,7,6,22,0,5,9,6,5,1,0,8,3
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009011,4,6,12,6,29,0,9,17,10,9,2,1,4,1
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009021,5,8,12,6,65,7,6,18,10,6,5,3,13,4
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009031,6,4,4,2,34,4,5,12,7,12,0,2,4,5
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009041,7,6,10,6,21,2,6,22,5,10,1,2,5,4
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009051,8,7,5,3,31,2,6,21,4,10,1,0,9,6
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009061,9,6,7,4,33,5,2,10,4,7,1,2,5,5
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009071,10,9,15,5,31,3,12,15,6,11,0,3,7,3
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009081,11,1,7,4,30,3,6,14,5,11,2,2,5,1
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009091,12,10,17,2,27,3,4,11,4,9,2,1,2,5
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009101,13,5,7,5,25,3,6,9,4,10,0,1,4,6
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009111,14,9,11,6,20,2,3,7,7,4,2,2,6,5
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009121,15,6,5,1,13,1,3,5,8,2,0,0,0,3
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4006991,1,0,7,3,28,1,5,16,11,7,2,2,10,7
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007001,2,3,8,3,36,1,5,20,4,8,0,2,5,2
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007011,3,5,11,4,30,2,7,16,6,7,0,0,6,5
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007021,4,2,8,3,35,3,3,16,6,10,3,1,2,4
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007031,5,7,10,3,32,3,5,15,5,7,4,2,5,10
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007041,6,4,8,1,32,3,5,14,6,4,2,2,5,8
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007051,7,7,8,2,28,4,3,17,6,4,1,3,11,10
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007061,8,4,7,7,31,5,4,15,12,13,2,1,7,5
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007071,9,6,7,2,42,2,4,13,9,7,2,4,7,9
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007081,10,0,10,1,23,2,2,19,5,13,2,2,5,2
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007091,11,1,8,0,19,1,2,11,5,2,2,2,4,4
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004321,1,7,5,2,22,3,9,16,10,10,3,1,8,9
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004331,2,5,7,3,27,0,8,9,7,14,1,3,5,3
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004341,3,8,8,3,25,2,7,11,10,9,0,0,6,5
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004351,4,10,12,0,29,2,6,13,6,14,2,0,6,4
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004361,5,5,6,4,30,1,11,11,11,7,2,3,7,5
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004371,6,5,13,5,35,0,9,12,9,15,0,4,4,1
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004381,7,2,9,3,34,3,6,15,5,14,1,4,6,7
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004391,8,5,12,2,30,4,6,8,19,18,2,2,8,2
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004401,9,8,12,4,25,4,8,9,9,11,3,2,5,2
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004411,10,1,16,6,17,0,2,15,6,8,0,2,5,3
1,Cercado,1,Oruro,2059,Oruro,149,(Cárcel) Centro Penitenciario La Merced,4004421,1,3,3,4,8,0,0,0,9,5,0,1,2,1
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005311,1,8,8,1,25,2,6,15,10,12,3,2,5,5
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005321,2,7,15,5,43,3,8,9,11,11,2,2,1,1
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005331,3,6,9,3,30,1,7,16,10,9,5,3,6,3
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005341,4,5,7,2,31,1,9,22,7,19,1,1,5,3
