CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,PATRIA-UNIDOS,MTS,LIBRE,XS-CH,NGP,FRI,CHR,ASOCOIN-POROMA,COKASAL,A-UPP,FUERZA,APB-SUMATE
3,Zudáñez,4,Icla,4448,Comunidad Jatun Wuasi,26368,U.E. Jatun Wasi,1011927,1,3,0,19,,28,,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1011937,1,50,23,14,,64,28,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1011947,2,65,23,16,,71,23,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1011957,3,30,21,13,,69,28,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1011967,4,31,26,9,,72,40,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1011977,5,44,25,3,,80,35,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1011987,6,44,19,12,,89,27,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1011997,7,43,29,15,,77,26,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1012007,8,53,29,9,,82,35,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1012017,9,38,27,9,,68,41,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1012027,10,17,5,4,,29,11,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,26132,(Cárcel) Carceleta Pública de Padilla,1012137,1,17,3,4,,39,1,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,30007,U.E. Deogracias Vega,1012147,1,61,29,16,,51,43,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,30007,U.E. Deogracias Vega,1012157,2,48,22,11,,90,21,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,30007,U.E. Deogracias Vega,1012167,3,42,17,13,,66,30,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,30007,U.E. Deogracias Vega,1012177,4,40,19,14,,67,33,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,30007,U.E. Deogracias Vega,1012187,5,45,27,15,,77,28,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,30007,U.E. Deogracias Vega,1012197,6,35,25,30,,62,38,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,30007,U.E. Deogracias Vega,1012207,7,45,19,16,,73,29,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,30007,U.E. Deogracias Vega,1012217,8,45,22,14,,71,20,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,30007,U.E. Deogracias Vega,1012227,9,16,3,2,,21,6,,,,,,,
4,Tomina,1,Padilla,1306,La Cienega,1,Unidad Educativa 2 de Abril La Cienega,1012037,1,21,29,12,,78,17,,,,,,,
4,Tomina,1,Padilla,1307,El Rosal,1,Unidad Educativa Telemina Barja,1012047,1,28,13,13,,70,12,,,,,,,
4,Tomina,1,Padilla,1308,Tihumayu,1,Nucleo Escolar Humberto Delgadillo,1012057,1,92,6,1,,69,3,,,,,,,
4,Tomina,1,Padilla,1308,Tihumayu,1,Nucleo Escolar Humberto Delgadillo,1012067,2,61,12,3,,44,3,,,,,,,
4,Tomina,1,Padilla,1309,Tabacal,1,Nucleo Escolar Adrián Moya Tapia,1012077,1,33,17,6,,69,24,,,,,,,
4,Tomina,1,Padilla,3677,Lampacillos,1,U.E. Mariscal Sucre,1012087,1,21,3,2,,18,17,,,,,,,
4,Tomina,1,Padilla,3678,Thola Kasa,1,U.E. Franz Tamayo,1012097,1,6,6,5,,13,2,,,,,,,
4,Tomina,1,Padilla,3679,Llantoj,1,U.E. Caciano Rodas Cardenas,1012107,1,28,2,2,,39,8,,,,,,,
4,Tomina,1,Padilla,3831,Pili Pili Bajo,1,Unidad Educativa 29 de Marzo,1012117,1,25,8,5,,16,1,,,,,,,
4,Tomina,1,Padilla,3833,Corey,1,Unidad Educativa Susana Duran,1012127,1,46,2,2,,31,1,,,,,,,
4,Tomina,2,Tomina,1314,Tomina,1,Unidad Educativa Eduardo Avaroa,1012237,1,45,,49,22,8,43,,,,,,,
4,Tomina,2,Tomina,1314,Tomina,1,Unidad Educativa Eduardo Avaroa,1012247,2,52,,45,24,12,46,,,,,,,
4,Tomina,2,Tomina,1314,Tomina,1,Unidad Educativa Eduardo Avaroa,1012257,3,52,,26,19,6,63,,,,,,,
4,Tomina,2,Tomina,1314,Tomina,1,Unidad Educativa Eduardo Avaroa,1012267,4,39,,43,25,6,57,,,,,,,
4,Tomina,2,Tomina,1314,Tomina,1,Unidad Educativa Eduardo Avaroa,1012277,5,49,,45,13,13,38,,,,,,,
4,Tomina,2,Tomina,1314,Tomina,1,Unidad Educativa Eduardo Avaroa,1012287,6,36,,40,39,12,43,,,,,,,
4,Tomina,2,Tomina,1314,Tomina,1,Unidad Educativa Eduardo Avaroa,1012297,7,16,,8,11,3,20,,,,,,,
4,Tomina,2,Tomina,1315,Tarabuquillo,1,U.E. Destacamento 111,1012307,1,25,,44,1,16,75,,,,,,,
4,Tomina,2,Tomina,1315,Tarabuquillo,1,U.E. Destacamento 111,1012317,2,22,,42,3,10,83,,,,,,,
4,Tomina,2,Tomina,1315,Tarabuquillo,1,U.E. Destacamento 111,1012327,3,7,,9,0,3,26,,,,,,,
4,Tomina,2,Tomina,2845,Rodeo Porvenir,1,U.E. Rodeo El Porvenir,1012337,1,29,,87,0,20,35,,,,,,,
4,Tomina,2,Tomina,2845,Rodeo Porvenir,1,U.E. Rodeo El Porvenir,1012347,2,8,,14,0,2,6,,,,,,,
4,Tomina,2,Tomina,3371,Thuru Mayu,1,U. E. Seccional Faustino Suarez,1012357,1,20,,45,5,51,10,,,,,,,
4,Tomina,2,Tomina,3438,Fuerte Rua,1,Unidad Educativa Seccional Fuerte Rua,1012367,1,60,,63,2,6,22,,,,,,,
4,Tomina,2,Tomina,3834,Pucara,1,U.E. Pucara,1012377,1,64,,36,2,7,10,,,,,,,
4,Tomina,2,Tomina,3836,Kawasiri,1,Unidad Educativa Kawasiri,1012387,1,17,,27,6,4,16,,,,,,,
4,Tomina,2,Tomina,3838,Villa Flores,1,Unidad Educativa Villa Flores,1012397,1,0,,54,0,11,25,,,,,,,
4,Tomina,2,Tomina,4007,Arquillos,25322,U.E. Antofagasta,1012407,1,12,,33,3,41,43,,,,,,,
4,Tomina,2,Tomina,4007,Arquillos,25322,U.E. Antofagasta,1012417,2,13,,26,3,22,36,,,,,,,
4,Tomina,2,Tomina,4351,Kuri,26051,U.E. Kuri,1012427,1,2,,43,0,14,20,,,,,,,
4,Tomina,3,Sopachuy,1318,Sopachuy,1,U.E. Rvdo. Hans Josef Vossing,1012437,1,63,,50,,63,,,,,,,,
4,Tomina,3,Sopachuy,1318,Sopachuy,1,U.E. Rvdo. Hans Josef Vossing,1012447,2,72,,33,,60,,,,,,,,
4,Tomina,3,Sopachuy,1318,Sopachuy,1,U.E. Rvdo. Hans Josef Vossing,1012457,3,90,,36,,59,,,,,,,,
4,Tomina,3,Sopachuy,1318,Sopachuy,1,U.E. Rvdo. Hans Josef Vossing,1012467,4,49,,14,,55,,,,,,,,
4,Tomina,3,Sopachuy,1318,Sopachuy,2,Colegio 25 de Mayo,1012557,1,70,,33,,64,,,,,,,,
4,Tomina,3,Sopachuy,1318,Sopachuy,2,Colegio 25 de Mayo,1012567,2,90,,26,,55,,,,,,,,
4,Tomina,3,Sopachuy,1318,Sopachuy,2,Colegio 25 de Mayo,1012577,3,28,,11,,25,,,,,,,,
4,Tomina,3,Sopachuy,1319,Amancaya,1,Internado Santa Rosa De Amancaya,1012477,1,23,,113,,32,,,,,,,,
4,Tomina,3,Sopachuy,1319,Amancaya,1,Internado Santa Rosa De Amancaya,1012487,2,2,,23,,7,,,,,,,,
4,Tomina,3,Sopachuy,3239,Pampas del Carmen,1,Unidad Educativa Pampas del Carmen,1012497,1,14,,10,,55,,,,,,,,
4,Tomina,3,Sopachuy,3372,Sipicani,1,Escuela Sipicani,1012507,1,8,,80,,73,,,,,,,,
4,Tomina,3,Sopachuy,3439,Milanes,1,Unidad Educativa Seccional Milanes,1012517,1,16,,10,,21,,,,,,,,
4,Tomina,3,Sopachuy,3680,San Juan de Horcas,1,U.E. San Juan de Horcas,1012527,1,5,,29,,29,,,,,,,,
4,Tomina,3,Sopachuy,3681,Pampas Punta,1,U.E. Pampas Punta,1012537,1,58,,21,,24,,,,,,,,
4,Tomina,3,Sopachuy,3903,Mama Huasi,1,Unidad Educativa Mama Huasi,1012547,1,13,,100,,18,,,,,,,,
4,Tomina,3,Sopachuy,4008,Paslapaya,25323,U.E. Paslapaya,1012587,1,5,,22,,35,,,,,,,,
4,Tomina,3,Sopachuy,4214,Chavarria,25723,U.E. San Luis Chavarria,1012597,1,5,,41,,62,,,,,,,,
4,Tomina,3,Sopachuy,4565,Achatalas,32276,U.E. Achatalas,1012607,1,13,,6,,35,,,,,,,,
4,Tomina,4,Alcalá,1324,Alcala,1,Unidad Educativa Alcala,1012617,1,122,62,,,,,,,,,,,
4,Tomina,4,Alcalá,1324,Alcala,1,Unidad Educativa Alcala,1012627,2,136,61,,,,,,,,,,,
4,Tomina,4,Alcalá,1324,Alcala,1,Unidad Educativa Alcala,1012637,3,141,48,,,,,,,,,,,
4,Tomina,4,Alcalá,1324,Alcala,1,Unidad Educativa Alcala,1012647,4,134,70,,,,,,,,,,,
4,Tomina,4,Alcalá,1324,Alcala,1,Unidad Educativa Alcala,1012657,5,55,35,,,,,,,,,,,
4,Tomina,4,Alcalá,1325,Limabamba,1,Escuela Oscar Alfaro,1012667,1,69,92,,,,,,,,,,,
4,Tomina,4,Alcalá,1325,Limabamba,1,Escuela Oscar Alfaro,1012677,2,69,98,,,,,,,,,,,
4,Tomina,4,Alcalá,1325,Limabamba,1,Escuela Oscar Alfaro,1012687,3,10,15,,,,,,,,,,,
4,Tomina,5,El Villar,1326,El Villar,1,Colegio Eduardo Abaroa,1012697,1,91,48,,,33,,,,,,,,
4,Tomina,5,El Villar,1326,El Villar,1,Colegio Eduardo Abaroa,1012707,2,99,49,,,38,,,,,,,,
4,Tomina,5,El Villar,1326,El Villar,1,Colegio Eduardo Abaroa,1012717,3,81,51,,,31,,,,,,,,
4,Tomina,5,El Villar,1326,El Villar,1,Colegio Eduardo Abaroa,1012727,4,47,30,,,20,,,,,,,,
4,Tomina,5,El Villar,2758,Juana A. de Padilla (Segura),1,Escuela Seccional La Revuelta,1012737,1,46,38,,,81,,,,,,,,
4,Tomina,5,El Villar,2758,Juana A. de Padilla (Segura),1,Escuela Seccional La Revuelta,1012747,2,33,25,,,76,,,,,,,,
4,Tomina,5,El Villar,3240,San Blas,1,Unidad Educativa San Blas,1012757,1,15,86,,,5,,,,,,,,
4,Tomina,5,El Villar,3241,El Dorado,1,Unidad Educativa El Dorado,1012767,1,21,9,,,138,,,,,,,,
4,Tomina,5,El Villar,3241,El Dorado,1,Unidad Educativa El Dorado,1012777,2,11,6,,,53,,,,,,,,
4,Tomina,5,El Villar,3682,Barbechos,1,U.E. Barbechos,1012787,1,72,5,,,7,,,,,,,,
4,Tomina,5,El Villar,4215,Kharachimayu,25724,U.E. Kharachimayu,1012797,1,50,42,,,17,,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012807,1,82,60,,,,43,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012817,2,70,46,,,,57,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012827,3,96,50,,,,41,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012837,4,62,60,,,,68,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012847,5,73,43,,,,56,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012857,6,83,45,,,,52,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012867,7,75,49,,,,55,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012877,8,89,38,,,,62,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012887,9,69,56,,,,72,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012897,10,70,55,,,,62,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,1,U.E. María Vargas de Valda,1012907,11,57,40,,,,57,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013247,1,81,41,,,,65,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013257,2,76,49,,,,54,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013267,3,66,59,,,,52,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013277,4,65,48,,,,55,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013287,5,73,52,,,,50,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013297,6,64,55,,,,55,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013307,7,95,42,,,,53,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013317,8,80,48,,,,46,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013327,9,65,49,,,,72,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013337,10,73,53,,,,58,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013347,11,73,49,,,,48,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,2,Escuela Bernardo Monteagudo,1013357,12,6,3,,,,6,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,25719,(Cárcel) Carceleta Pública de Monteagudo,1013367,1,54,48,,,,8,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30021,U.E. Lucio Siles Morales,1013387,1,68,50,,,,47,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30021,U.E. Lucio Siles Morales,1013397,2,75,59,,,,46,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30021,U.E. Lucio Siles Morales,1013407,3,77,56,,,,55,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30021,U.E. Lucio Siles Morales,1013417,4,71,48,,,,68,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30021,U.E. Lucio Siles Morales,1013427,5,65,50,,,,58,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30021,U.E. Lucio Siles Morales,1013437,6,95,31,,,,60,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30021,U.E. Lucio Siles Morales,1013447,7,67,47,,,,56,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30022,CEA Jorge Vargas Menduiña,1013457,1,81,42,,,,47,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30022,CEA Jorge Vargas Menduiña,1013467,2,89,38,,,,51,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30022,CEA Jorge Vargas Menduiña,1013477,3,72,42,,,,62,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,30022,CEA Jorge Vargas Menduiña,1013487,4,90,34,,,,68,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,32385,U.E. República de Venezuela,1013527,1,94,44,,,,59,,,,,,,
5,Hernando Siles,1,Monteagudo,1331,Monteagudo,32385,U.E. República de Venezuela,1013537,2,31,26,,,,26,,,,,,,
5,Hernando Siles,1,Monteagudo,1332,Bartolo,1,Nucleo Escolar Bartolo,1012917,1,32,18,,,,9,,,,,,,
5,Hernando Siles,1,Monteagudo,1333,Comunidad Heredia,1,Escuela Pampa Heredia,1012927,1,53,28,,,,9,,,,,,,
5,Hernando Siles,1,Monteagudo,1335,Piraimiri,1,U. Edu. Juana Azurduy De Padilla,1012937,1,54,63,,,,31,,,,,,,
5,Hernando Siles,1,Monteagudo,1335,Piraimiri,1,U. Edu. Juana Azurduy De Padilla,1012947,2,39,68,,,,26,,,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,1,Unidad Educativa Rebeca De La Vega,1012957,1,71,39,,,,51,,,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,1,Unidad Educativa Rebeca De La Vega,1012967,2,72,44,,,,59,,,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,1,Unidad Educativa Rebeca De La Vega,1012977,3,76,28,,,,58,,,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,1,Unidad Educativa Rebeca De La Vega,1012987,4,84,26,,,,55,,,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,1,Unidad Educativa Rebeca De La Vega,1012997,5,81,43,,,,63,,,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,1,Unidad Educativa Rebeca De La Vega,1013007,6,78,35,,,,58,,,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,1,Unidad Educativa Rebeca De La Vega,1013017,7,80,32,,,,64,,,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,1,Unidad Educativa Rebeca De La Vega,1013027,8,85,33,,,,48,,,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,1,Unidad Educativa Rebeca De La Vega,1013037,9,11,8,,,,4,,,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,32159,U.E. Gladys Cruz Perez,1013497,1,65,32,,,,50,,,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,32159,U.E. Gladys Cruz Perez,1013507,2,85,39,,,,45,,,,,,,
5,Hernando Siles,1,Monteagudo,1336,Candua,32159,U.E. Gladys Cruz Perez,1013517,3,57,28,,,,39,,,,,,,
5,Hernando Siles,1,Monteagudo,1337,Pedernal,1,Escuela Pedernal,1013047,1,116,44,,,,18,,,,,,,
5,Hernando Siles,1,Monteagudo,1340,San Juan del Pirai,1,Escuela 6 de Junio,1013057,1,51,118,,,,3,,,,,,,
5,Hernando Siles,1,Monteagudo,1340,San Juan del Pirai,1,Escuela 6 de Junio,1013067,2,46,76,,,,6,,,,,,,
5,Hernando Siles,1,Monteagudo,1341,Fernandez,1,Escuela Fernandez,1013077,1,43,76,,,,16,,,,,,,
5,Hernando Siles,1,Monteagudo,1342,Chapimayu,1,Escuela Chapimayu,1013087,1,118,28,,,,11,,,,,,,
5,Hernando Siles,1,Monteagudo,1342,Chapimayu,1,Escuela Chapimayu,1013097,2,35,9,,,,3,,,,,,,
5,Hernando Siles,1,Monteagudo,2846,Despensas,1,Escuela Despensas,1013107,1,75,23,,,,9,,,,,,,
5,Hernando Siles,1,Monteagudo,2847,Yanayana,1,Escuela Yana Yana,1013117,1,12,13,,,,3,,,,,,,
5,Hernando Siles,1,Monteagudo,2848,San Miguel,1,U. Edu. San Miguel Del Bañado,1013127,1,63,27,,,,70,,,,,,,
5,Hernando Siles,1,Monteagudo,2848,San Miguel,1,U. Edu. San Miguel Del Bañado,1013137,2,61,37,,,,55,,,,,,,
5,Hernando Siles,1,Monteagudo,2848,San Miguel,1,U. Edu. San Miguel Del Bañado,1013147,3,9,2,,,,3,,,,,,,
5,Hernando Siles,1,Monteagudo,2965,Zapallar,1,Escuela El Zapallar,1013157,1,80,54,,,,44,,,,,,,
5,Hernando Siles,1,Monteagudo,2966,San Lorenzo,1,Escuela San Lorenzo,1013167,1,32,37,,,,15,,,,,,,
5,Hernando Siles,1,Monteagudo,2967,San Pedro del Parapetí,1,U. Edu. San Pedro Del Parapeti,1013177,1,11,12,,,,30,,,,,,,
5,Hernando Siles,1,Monteagudo,3745,Valle Nuevo,1,Unidad Educativa Valle Nuevo,1013187,1,68,28,,,,28,,,,,,,
5,Hernando Siles,1,Monteagudo,3745,Valle Nuevo,1,Unidad Educativa Valle Nuevo,1013197,2,17,4,,,,7,,,,,,,
5,Hernando Siles,1,Monteagudo,3840,Roldana,1,Unidad Educativa Roldana,1013207,1,67,32,,,,12,,,,,,,
5,Hernando Siles,1,Monteagudo,3842,Azero Norte,1,U.E. Río Azero,1013217,1,23,7,,,,9,,,,,,,
5,Hernando Siles,1,Monteagudo,3843,Los Arcos,1,Unidad Educativa Los Arcos,1013227,1,77,6,,,,1,,,,,,,
5,Hernando Siles,1,Monteagudo,3904,Ingavi,1,Unidad Educativa Ingavi,1013237,1,66,41,,,,1,,,,,,,
5,Hernando Siles,1,Monteagudo,4216,Ñaurenda,25725,U.E. Ñaurenda,1013377,1,13,17,,,,11,,,,,,,
5,Hernando Siles,2,Huacareta,1344,San Pablo de Huacareta,1,Colegio Amistad A,1013547,1,33,85,,72,,0,,,,,,,
5,Hernando Siles,2,Huacareta,1344,San Pablo de Huacareta,1,Colegio Amistad A,1013557,2,13,89,,70,,0,,,,,,,
5,Hernando Siles,2,Huacareta,1344,San Pablo de Huacareta,1,Colegio Amistad A,1013567,3,20,106,,62,,0,,,,,,,
5,Hernando Siles,2,Huacareta,1344,San Pablo de Huacareta,1,Colegio Amistad A,1013577,4,14,88,,73,,0,,,,,,,
5,Hernando Siles,2,Huacareta,1344,San Pablo de Huacareta,1,Colegio Amistad A,1013587,5,11,96,,73,,0,,,,,,,
5,Hernando Siles,2,Huacareta,1344,San Pablo de Huacareta,1,Colegio Amistad A,1013597,6,13,103,,53,,0,,,,,,,
5,Hernando Siles,2,Huacareta,1344,San Pablo de Huacareta,1,Colegio Amistad A,1013607,7,0,20,,14,,0,,,,,,,
5,Hernando Siles,2,Huacareta,1345,Ñacamiri,1,Escuela Miguel Jhaster,1013617,1,8,93,,50,,0,,,,,,,
5,Hernando Siles,2,Huacareta,1345,Ñacamiri,1,Escuela Miguel Jhaster,1013627,2,4,11,,15,,0,,,,,,,
5,Hernando Siles,2,Huacareta,1346,Piraicito,1,Unidad Baldomero Lopez,1013637,1,16,106,,67,,0,,,,,,,
5,Hernando Siles,2,Huacareta,1348,Añimbo,1,Escuela Rafael Pabon,1013647,1,3,132,,40,,0,,,,,,,
5,Hernando Siles,2,Huacareta,1348,Añimbo,1,Escuela Rafael Pabon,1013657,2,1,103,,34,,0,,,,,,,
5,Hernando Siles,2,Huacareta,1350,Rosario del Ingre,1,Escuela Salvio Lanuza,1013667,1,6,67,,69,,0,,,,,,,
5,Hernando Siles,2,Huacareta,1350,Rosario del Ingre,1,Escuela Salvio Lanuza,1013677,2,2,53,,29,,0,,,,,,,
5,Hernando Siles,2,Huacareta,2902,Uruguay,1,Unidad Educativa Ernesto Theobald,1013687,1,1,108,,50,,0,,,,,,,
5,Hernando Siles,2,Huacareta,2902,Uruguay,1,Unidad Educativa Ernesto Theobald,1013697,2,5,109,,44,,0,,,,,,,
5,Hernando Siles,2,Huacareta,2902,Uruguay,1,Unidad Educativa Ernesto Theobald,1013707,3,3,82,,28,,0,,,,,,,
5,Hernando Siles,2,Huacareta,3440,San Jorge de Ipaty,1,Unidad Educativa San Jorge De Ipaty,1013717,1,8,55,,91,,0,,,,,,,
5,Hernando Siles,2,Huacareta,3440,San Jorge de Ipaty,1,Unidad Educativa San Jorge De Ipaty,1013727,2,3,10,,31,,0,,,,,,,
5,Hernando Siles,2,Huacareta,3441,Atirimbia,1,Unidad Educativa Atirimbia,1013737,1,38,36,,18,,0,,,,,,,
5,Hernando Siles,2,Huacareta,3442,Huirasai,1,Unidad Educativa Huirasai,1013747,1,2,104,,28,,0,,,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,1,U. Edu. Rosalia Vda. De Antezana,1013757,1,22,25,,23,39,41,,,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,1,U. Edu. Rosalia Vda. De Antezana,1013767,2,24,27,,24,43,31,,,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,1,U. Edu. Rosalia Vda. De Antezana,1013777,3,18,30,,38,38,33,,,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,1,U. Edu. Rosalia Vda. De Antezana,1013787,4,17,26,,32,40,28,,,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,1,U. Edu. Rosalia Vda. De Antezana,1013797,5,21,20,,21,62,27,,,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,1,U. Edu. Rosalia Vda. De Antezana,1013807,6,16,24,,23,59,44,,,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,2,Colegio Aniceto Arce,1014047,1,34,26,,36,47,27,,,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,2,Colegio Aniceto Arce,1014057,2,29,24,,15,55,29,,,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,2,Colegio Aniceto Arce,1014067,3,27,19,,31,41,37,,,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,2,Colegio Aniceto Arce,1014077,4,34,16,,25,43,32,,,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,2,Colegio Aniceto Arce,1014087,5,22,12,,35,58,28,,,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,2,Colegio Aniceto Arce,1014097,6,19,22,,35,47,35,,,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,2,Colegio Aniceto Arce,1014107,7,24,6,,13,25,26,,,,,,,
6,Yamparáez,1,Tarabuco,1354,Tarabuco,26130,(Cárcel) Carceleta Pública de Tarabuco,1014127,1,13,1,,5,3,37,,,,,,,
6,Yamparáez,1,Tarabuco,1355,Cororo,1,Colegio Nacional Mixto Bolivia,1013817,1,30,134,,1,7,10,,,,,,,
6,Yamparáez,1,Tarabuco,1355,Cororo,1,Colegio Nacional Mixto Bolivia,1013827,2,22,142,,2,9,9,,,,,,,
6,Yamparáez,1,Tarabuco,1355,Cororo,1,Colegio Nacional Mixto Bolivia,1013837,3,5,59,,3,18,8,,,,,,,
6,Yamparáez,1,Tarabuco,1357,Morado Ckasa,1,U.E. Morado Qasa,1013847,1,44,62,,6,4,30,,,,,,,
6,Yamparáez,1,Tarabuco,1357,Morado Ckasa,1,U.E. Morado Qasa,1013857,2,18,11,,9,4,16,,,,,,,
6,Yamparáez,1,Tarabuco,1359,Sarufaya,1,Unidad Educativa Sarufaya,1013867,1,43,40,,8,18,48,,,,,,,
6,Yamparáez,1,Tarabuco,1359,Sarufaya,1,Unidad Educativa Sarufaya,1013877,2,13,6,,2,5,13,,,,,,,
6,Yamparáez,1,Tarabuco,1360,Pajcha,1,Escuela Gustavo Valdivia De Pajcha,1013887,1,22,11,,5,61,35,,,,,,,
6,Yamparáez,1,Tarabuco,1360,Pajcha,1,Escuela Gustavo Valdivia De Pajcha,1013897,2,9,4,,0,29,21,,,,,,,
6,Yamparáez,1,Tarabuco,2759,La Cienega (Y),1,Unidad Educativa La Cienega,1013907,1,24,10,,10,88,28,,,,,,,
