CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,UNPA,NGP,MTS,UNIDOS-,PATRIA-UNIDOS,LIBRE,SOLUCIONES-CON-TODOS,PDC,A-UPP,UN,POKUY,FRI,APB-SUMATE,U.P.C,CREE,UNE,FAP,F-S,ARI,TU,PPS
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002237,13,,21,5,8,11,11,12,4,5,,,1,116,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002247,14,,20,3,7,13,17,11,4,10,,,2,116,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002257,15,,13,1,7,16,15,11,1,8,,,1,131,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002267,16,,8,2,8,10,8,26,1,14,,,3,129,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002277,17,,18,5,6,11,13,8,3,10,,,2,122,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002287,18,,12,2,8,9,10,16,4,8,,,3,120,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002297,19,,14,7,9,10,13,18,3,15,,,1,112,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002307,20,,14,1,7,15,11,9,6,11,,,2,121,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002317,21,,12,0,7,6,7,26,1,15,,,3,116,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002327,22,,6,5,5,11,4,21,1,3,,,2,130,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002337,23,,11,5,11,8,15,14,6,8,,,2,128,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002347,24,,16,2,3,9,9,7,1,5,,,3,85,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000107,1,,29,4,7,29,14,19,2,7,,,2,93,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000117,2,,14,2,6,17,11,27,1,16,,,2,104,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000127,3,,16,3,8,23,12,19,1,7,,,2,112,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000137,4,,24,2,12,14,11,24,0,12,,,3,102,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000147,5,,24,3,8,18,8,30,1,14,,,4,85,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000157,6,,22,1,5,18,21,19,0,15,,,6,92,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000167,7,,12,1,5,30,15,16,2,9,,,2,107,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000177,8,,25,3,4,25,21,19,0,17,,,2,86,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000187,9,,16,2,2,21,17,21,1,17,,,3,101,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000197,10,,18,3,8,21,14,40,1,16,,,2,79,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000207,11,,13,2,4,20,17,21,3,8,,,5,114,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000217,12,,18,3,6,21,8,19,0,11,,,0,113,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000227,13,,18,3,9,16,15,16,2,16,,,4,107,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000237,14,,13,1,7,15,8,16,4,27,,,2,101,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000247,15,,21,7,4,20,9,18,3,14,,,4,89,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000257,16,,16,4,12,14,13,23,4,13,,,11,96,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000267,17,,9,2,4,16,10,15,2,19,,,4,66,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017487,1,,26,1,3,25,11,20,0,3,,,1,105,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017497,2,,18,1,7,17,20,17,2,2,,,0,103,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017507,3,,19,2,5,15,14,20,2,5,,,3,105,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017517,4,,18,2,6,21,14,20,2,9,,,4,97,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017527,5,,16,1,4,36,9,23,0,3,,,0,94,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017537,6,,16,3,7,13,15,17,0,5,,,0,107,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017547,7,,18,4,1,23,12,25,3,6,,,1,106,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017557,8,,21,2,2,18,8,16,0,5,,,3,109,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017567,9,,19,4,6,19,18,9,2,12,,,1,104,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017577,10,,18,1,5,18,7,26,0,5,,,3,122,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020677,1,,12,1,3,20,14,16,5,4,,,1,119,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020687,2,,22,4,10,18,21,24,0,8,,,0,92,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020697,3,,8,0,5,16,17,19,0,6,,,3,123,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020707,4,,20,2,4,20,24,20,1,1,,,0,110,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020717,5,,22,3,2,20,11,22,2,12,,,1,108,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020727,6,,12,4,8,17,12,24,4,8,,,0,118,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020737,7,,15,0,5,21,8,13,3,8,,,0,125,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020747,8,,16,0,1,8,8,18,5,17,,,2,108,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020757,9,,20,1,5,23,7,20,3,13,,,2,95,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020767,10,,15,1,5,20,19,16,0,9,,,2,111,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020777,11,,21,2,9,17,17,12,3,6,,,0,103,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020787,12,,17,2,9,16,11,15,0,5,,,1,117,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020797,13,,16,0,6,20,17,14,3,9,,,1,112,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020807,14,,24,0,2,15,20,17,2,7,,,1,99,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020817,15,,24,2,2,20,17,27,2,4,,,1,100,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020827,16,,17,4,3,21,8,14,0,4,,,1,118,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020837,17,,19,4,3,11,10,20,0,10,,,2,111,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020847,18,,32,3,3,20,18,13,1,3,,,1,110,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020857,19,,21,2,5,15,19,17,1,6,,,3,116,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020867,20,,10,3,4,23,25,19,2,7,,,1,106,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020877,21,,11,0,5,23,14,14,2,8,,,2,119,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020887,22,,20,3,2,20,14,23,0,6,,,2,94,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020897,23,,15,1,5,13,26,23,3,13,,,0,97,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020907,24,,20,0,2,19,14,19,0,7,,,2,124,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020917,25,,22,3,5,12,17,20,1,9,,,4,105,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020927,26,,24,2,9,20,13,21,2,4,,,0,113,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020937,27,,14,5,7,16,18,21,1,5,,,0,103,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020947,28,,23,1,0,23,15,16,2,5,,,4,116,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020957,29,,19,3,7,14,13,13,1,4,,,0,117,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020967,30,,16,1,5,16,15,20,5,4,,,6,118,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020977,31,,10,4,2,19,12,12,2,8,,,2,115,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020987,32,,28,3,6,20,14,11,1,6,,,4,88,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3020997,1,,21,2,1,20,15,21,1,8,,,4,110,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3021007,2,,23,5,11,20,11,17,2,4,,,4,113,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3021017,3,,14,1,2,21,13,16,1,8,,,1,115,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3021027,4,,22,3,8,16,18,18,3,4,,,5,88,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3021037,5,,15,1,5,14,23,15,1,2,,,0,117,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3021047,6,,12,3,5,23,13,19,2,6,,,3,109,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3021057,7,,10,0,0,8,7,11,0,1,,,1,38,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020347,1,,19,2,7,29,20,27,0,4,,,3,88,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020357,2,,11,0,4,33,14,24,1,5,,,0,113,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020367,3,,15,3,7,27,25,16,0,2,,,1,114,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020377,4,,12,1,5,24,13,20,0,5,,,0,110,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020387,5,,15,5,2,30,15,17,0,5,,,5,107,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020397,6,,19,1,3,25,13,18,0,4,,,3,105,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020407,7,,32,2,7,24,19,19,1,5,,,3,89,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020417,8,,4,0,4,6,5,4,0,2,,,0,27,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021067,1,,15,1,7,17,12,21,0,5,,,3,109,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021077,2,,20,3,6,21,11,21,0,1,,,2,112,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021087,3,,16,0,4,12,14,28,0,1,,,1,118,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021097,4,,25,2,2,24,16,13,2,4,,,3,101,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021107,5,,19,4,4,22,21,18,1,4,,,2,96,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021117,6,,20,4,7,24,11,20,1,5,,,5,101,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021127,7,,22,1,4,17,16,28,1,3,,,0,100,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021137,8,,13,1,4,22,15,30,1,3,,,3,98,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020487,1,,19,3,2,26,18,17,1,4,,,2,116,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020497,2,,18,3,3,25,13,11,2,3,,,1,130,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020507,3,,25,0,5,21,16,20,0,7,,,3,112,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020517,4,,27,3,7,12,7,13,0,3,,,0,119,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020527,5,,23,1,9,22,14,25,3,5,,,1,107,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020537,6,,13,0,8,23,15,23,4,5,,,7,100,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020547,7,,24,3,3,22,9,17,2,5,,,1,108,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020557,8,,23,1,4,14,15,19,0,0,,,0,123,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020567,9,,27,2,2,23,15,11,0,6,,,3,108,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020577,10,,15,1,6,25,15,19,1,3,,,1,110,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020587,11,,24,3,2,15,12,17,5,8,,,3,104,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020597,12,,23,2,4,13,17,15,2,9,,,2,118,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020607,13,,12,1,9,15,16,9,2,3,,,1,127,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020617,14,,18,1,3,22,10,20,0,11,,,0,111,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020627,15,,11,0,10,16,19,15,0,7,,,1,114,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020637,16,,23,2,7,13,11,22,3,6,,,5,103,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020647,17,,22,4,3,11,12,20,3,8,,,2,109,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020657,18,,24,2,5,9,7,19,3,6,,,2,124,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020667,19,,13,3,5,12,6,9,1,1,,,4,92,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019697,1,,18,2,2,16,14,15,1,4,,,2,117,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019707,2,,15,2,8,20,13,18,5,7,,,5,114,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019717,3,,21,2,5,17,12,19,1,4,,,1,115,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019727,4,,14,3,7,18,14,11,3,5,,,3,120,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019737,5,,25,0,4,16,14,18,2,3,,,3,116,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019747,6,,11,3,4,20,11,18,0,5,,,0,128,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019757,7,,28,3,6,13,9,18,1,5,,,3,115,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019767,8,,21,1,4,17,15,19,2,4,,,0,126,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019777,9,,21,1,6,16,14,27,1,1,,,5,109,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019787,10,,13,4,4,14,26,15,1,3,,,2,82,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019797,11,,19,2,6,19,12,25,1,4,,,1,116,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019807,12,,15,1,6,17,14,21,0,7,,,2,124,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019817,13,,16,2,3,16,12,17,1,7,,,4,122,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019827,14,,27,2,6,17,8,14,1,4,,,1,124,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019837,15,,14,1,3,14,13,18,0,5,,,1,129,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019847,16,,22,1,7,11,14,20,2,1,,,2,114,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019857,17,,12,4,4,20,17,20,1,2,,,1,132,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019867,18,,24,1,7,17,14,15,0,5,,,3,120,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019877,19,,19,0,3,14,20,30,0,9,,,3,102,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019887,20,,22,1,1,19,11,14,2,4,,,0,120,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019897,21,,22,0,4,17,17,19,1,6,,,2,108,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019907,22,,20,2,4,20,19,21,1,8,,,4,103,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019917,23,,18,5,4,12,23,17,1,1,,,2,123,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019927,24,,15,2,1,11,9,12,1,5,,,5,80,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019937,1,,15,2,8,15,16,17,3,3,,,2,122,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019947,2,,13,1,5,16,13,13,2,6,,,0,128,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019957,3,,23,1,4,16,9,19,0,5,,,1,131,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019967,4,,19,0,14,15,18,12,0,10,,,0,106,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019977,5,,14,0,7,20,12,20,5,3,,,1,121,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019987,6,,17,0,2,14,19,18,4,5,,,1,126,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019997,7,,6,1,3,10,3,11,0,1,,,1,59,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021337,1,,17,2,4,12,7,25,2,5,,,3,115,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021347,2,,16,1,4,9,17,15,2,7,,,0,126,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021357,3,,21,2,5,12,15,11,2,4,,,2,135,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021367,4,,23,1,2,12,12,26,0,7,,,1,120,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021377,5,,21,2,1,15,16,9,0,13,,,4,124,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021387,6,,16,2,7,12,14,22,4,4,,,3,116,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021397,7,,26,0,6,11,11,10,0,13,,,1,124,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021407,8,,17,1,7,13,12,18,2,12,,,6,106,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021417,9,,21,2,10,11,11,17,0,7,,,2,124,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003417,1,,14,1,3,13,8,21,6,6,,,3,126,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003427,2,,11,2,4,21,17,33,2,5,,,1,122,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003437,3,,13,3,8,6,18,15,3,3,,,3,133,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003447,4,,10,5,4,13,13,18,0,10,,,1,127,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003457,5,,14,7,3,6,13,16,2,11,,,1,138,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003467,6,,21,1,9,14,7,24,2,4,,,0,127,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003477,7,,19,1,6,12,11,9,2,6,,,4,127,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003487,8,,13,2,7,13,19,16,0,5,,,1,126,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003497,9,,8,3,7,11,17,20,0,11,,,0,122,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003507,10,,22,2,3,12,9,15,3,5,,,6,122,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003517,11,,13,4,2,14,13,14,0,7,,,1,130,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003527,12,,11,2,9,22,12,15,2,6,,,1,128,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003537,13,,18,5,3,16,13,15,3,6,,,1,126,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003547,14,,14,2,3,14,19,20,3,3,,,1,118,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003557,15,,16,4,1,16,17,15,4,9,,,3,109,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003567,1,,15,3,9,12,12,12,3,9,,,5,121,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003577,2,,22,6,8,12,9,18,1,11,,,3,114,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003587,3,,18,2,5,6,10,20,0,14,,,1,128,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003597,4,,9,3,4,7,6,9,3,4,,,4,144,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003607,5,,15,1,7,10,11,9,2,10,,,1,132,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003617,6,,20,1,1,4,14,16,4,11,,,5,122,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003627,7,,15,1,10,11,18,17,0,14,,,4,114,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003637,8,,15,2,4,10,7,15,0,12,,,3,128,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003647,9,,11,4,6,18,12,13,3,10,,,2,121,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003657,10,,18,3,5,8,14,10,1,10,,,1,120,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003667,11,,24,2,11,11,14,14,2,7,,,4,101,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003677,12,,17,1,8,16,14,22,1,1,,,1,118,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003687,13,,22,3,10,14,14,13,4,10,,,4,95,,,,,,,,
