CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,DEMOCRATAS,PDC,ISA,CDC,T,UNIR,PATRIA,AIR,NGP,SOMOSCHACO,MATE,APB-SUMATE,A-UPP,CCGT,FAU
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,13,U.E. Club De Leones (Básico Y Medio),6011257,8,7,3,9,6,,14,4,35,22,3,2,5,3,5,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,13,U.E. Club De Leones (Básico Y Medio),6011267,9,10,3,6,6,,14,2,30,32,3,6,2,0,5,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,13,U.E. Club De Leones (Básico Y Medio),6011277,10,7,11,6,4,,11,7,32,30,2,4,3,6,3,4,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,13,U.E. Club De Leones (Básico Y Medio),6011287,11,5,1,12,8,,6,4,37,39,3,7,4,0,6,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,13,U.E. Club De Leones (Básico Y Medio),6011297,12,4,1,8,4,,10,12,45,27,1,5,7,3,5,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,13,U.E. Club De Leones (Básico Y Medio),6011307,13,14,2,15,4,,13,7,34,24,4,5,8,1,5,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,15,U.E. Juana Azurduy De Padilla (Yacuiba),6011717,1,5,4,15,6,,11,4,19,41,7,7,0,5,8,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,15,U.E. Juana Azurduy De Padilla (Yacuiba),6011727,2,8,2,19,11,,7,2,27,39,1,10,1,0,11,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,15,U.E. Juana Azurduy De Padilla (Yacuiba),6011737,3,5,3,6,9,,13,1,27,32,3,5,7,1,2,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,15,U.E. Juana Azurduy De Padilla (Yacuiba),6011747,4,3,5,15,14,,13,3,27,25,2,4,4,0,9,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,15,U.E. Juana Azurduy De Padilla (Yacuiba),6011757,5,8,5,15,5,,12,1,25,31,2,6,3,1,2,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,15,U.E. Juana Azurduy De Padilla (Yacuiba),6011767,6,7,3,17,2,,11,3,20,26,2,5,5,8,9,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,15,U.E. Juana Azurduy De Padilla (Yacuiba),6011777,7,6,2,19,7,,7,1,23,30,2,8,1,1,13,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,15,U.E. Juana Azurduy De Padilla (Yacuiba),6011787,8,7,5,17,12,,13,1,19,22,4,10,5,2,4,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,15,U.E. Juana Azurduy De Padilla (Yacuiba),6011797,9,6,1,7,10,,10,6,20,33,4,10,4,2,7,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,15,U.E. Juana Azurduy De Padilla (Yacuiba),6011807,10,8,4,14,9,,14,2,31,25,3,6,3,1,8,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,15,U.E. Juana Azurduy De Padilla (Yacuiba),6011817,11,6,1,15,9,,9,2,27,37,0,11,0,0,7,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,15,U.E. Juana Azurduy De Padilla (Yacuiba),6011827,12,4,2,10,6,,5,4,24,41,2,3,8,3,7,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,15,U.E. Juana Azurduy De Padilla (Yacuiba),6011837,13,4,2,9,5,,3,2,17,21,0,0,6,1,1,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,16,U.E. Liceo Gran Chaco,6011317,1,13,4,11,13,,11,5,27,44,4,7,3,4,5,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,16,U.E. Liceo Gran Chaco,6011327,2,6,5,9,5,,14,2,33,27,1,1,6,0,6,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,16,U.E. Liceo Gran Chaco,6011337,3,7,3,8,5,,11,3,35,49,4,1,3,4,8,4,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,16,U.E. Liceo Gran Chaco,6011347,4,10,2,3,4,,14,1,38,47,1,2,4,1,7,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,16,U.E. Liceo Gran Chaco,6011357,5,9,4,5,9,,13,3,24,30,5,2,3,0,4,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,16,U.E. Liceo Gran Chaco,6011367,6,11,2,13,2,,6,2,30,36,3,4,5,3,4,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,16,U.E. Liceo Gran Chaco,6011377,7,7,2,10,5,,12,5,32,32,4,2,5,2,4,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,16,U.E. Liceo Gran Chaco,6011387,8,11,3,4,6,,23,1,34,25,4,2,2,2,8,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,17,U.E. Miguel Estensoro,6011397,1,11,7,6,4,,13,2,36,29,4,5,4,3,12,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,17,U.E. Miguel Estensoro,6011407,2,13,1,4,15,,13,0,43,39,2,5,2,1,5,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,17,U.E. Miguel Estensoro,6011417,3,6,3,7,7,,12,3,53,30,2,2,2,2,4,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,17,U.E. Miguel Estensoro,6011427,4,5,1,3,4,,17,2,44,24,4,6,6,4,5,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,17,U.E. Miguel Estensoro,6011437,5,7,6,7,6,,12,1,39,39,10,1,2,2,3,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,17,U.E. Miguel Estensoro,6011447,6,7,4,6,10,,10,1,31,35,1,4,0,5,8,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,17,U.E. Miguel Estensoro,6011457,7,14,0,9,7,,12,3,30,33,3,4,2,3,5,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,17,U.E. Miguel Estensoro,6011467,8,7,4,6,3,,12,4,39,37,0,3,12,0,6,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,17,U.E. Miguel Estensoro,6011477,9,9,6,2,11,,15,2,41,25,3,5,3,4,3,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,17,U.E. Miguel Estensoro,6011487,10,10,5,7,8,,12,2,39,27,3,5,3,2,0,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,18,U.E. Nestor Paz Galarza,6011847,1,5,5,15,6,,9,0,28,24,2,2,6,4,4,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,18,U.E. Nestor Paz Galarza,6011857,2,9,2,16,7,,8,1,27,40,2,5,2,1,5,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,18,U.E. Nestor Paz Galarza,6011867,3,5,1,24,8,,10,0,25,29,2,8,3,3,11,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,18,U.E. Nestor Paz Galarza,6011877,4,4,5,14,10,,9,1,27,27,3,8,4,3,8,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,18,U.E. Nestor Paz Galarza,6011887,5,6,3,16,9,,5,5,34,28,3,4,5,0,8,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,18,U.E. Nestor Paz Galarza,6011897,6,5,3,16,8,,8,1,31,20,3,7,7,1,6,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,18,U.E. Nestor Paz Galarza,6011907,7,9,2,17,5,,9,1,29,20,3,6,4,2,8,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,18,U.E. Nestor Paz Galarza,6011917,8,9,2,10,6,,5,3,24,24,0,2,8,5,10,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,18,U.E. Nestor Paz Galarza,6011927,9,5,3,24,5,,9,1,36,32,2,6,2,1,7,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,18,U.E. Nestor Paz Galarza,6011937,10,4,2,21,8,,12,2,25,22,2,5,3,1,12,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,18,U.E. Nestor Paz Galarza,6011947,11,11,4,15,5,,6,2,31,25,1,6,5,1,11,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,18,U.E. Nestor Paz Galarza,6011957,12,4,2,16,4,,6,2,29,24,0,4,6,1,9,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,18,U.E. Nestor Paz Galarza,6011967,13,8,0,19,8,,10,5,26,29,3,4,6,1,10,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,18,U.E. Nestor Paz Galarza,6011977,14,0,0,2,0,,0,1,4,6,0,2,2,1,1,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,19,U.E. Yacuiba,6011987,1,3,1,19,8,,7,3,15,38,0,4,5,1,3,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,19,U.E. Yacuiba,6011997,2,5,4,28,6,,11,3,17,34,4,1,4,0,4,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,19,U.E. Yacuiba,6012007,3,4,1,13,5,,9,3,18,22,2,1,5,1,7,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,19,U.E. Yacuiba,6012017,4,6,4,28,6,,11,4,18,35,0,4,4,4,11,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,19,U.E. Yacuiba,6012027,5,8,2,20,3,,9,3,30,18,0,1,2,6,8,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,19,U.E. Yacuiba,6012037,6,8,5,22,5,,6,2,20,38,1,5,4,7,3,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,19,U.E. Yacuiba,6012047,7,7,2,26,3,,10,0,27,31,2,3,4,2,10,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,19,U.E. Yacuiba,6012057,8,2,5,16,6,,6,0,22,31,0,1,5,4,9,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,19,U.E. Yacuiba,6012067,9,5,7,23,4,,4,1,31,34,2,4,3,4,9,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,19,U.E. Yacuiba,6012077,10,6,3,33,5,,9,1,24,26,1,1,1,0,9,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,19,U.E. Yacuiba,6012087,11,8,2,20,4,,11,1,20,30,4,4,2,0,12,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,19,U.E. Yacuiba,6012097,12,6,1,25,16,,9,0,22,23,2,1,3,3,8,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,19,U.E. Yacuiba,6012107,13,3,5,19,8,,10,1,27,29,2,4,2,1,6,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,19,U.E. Yacuiba,6012117,14,5,9,30,13,,6,0,21,21,3,3,3,1,4,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,19,U.E. Yacuiba,6012127,15,6,5,30,1,,8,1,27,24,1,3,4,1,8,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,19,U.E. Yacuiba,6012137,16,5,0,17,0,,5,0,11,9,1,0,2,2,7,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,20,U.E. Jose Manuel Belgrano (Yacuiba),6011497,1,9,4,6,5,,17,6,30,41,7,9,5,2,3,6,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,20,U.E. Jose Manuel Belgrano (Yacuiba),6011507,2,12,4,8,11,,15,5,39,36,5,7,2,2,6,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,20,U.E. Jose Manuel Belgrano (Yacuiba),6011517,3,9,2,9,8,,22,10,38,20,2,4,3,2,1,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,20,U.E. Jose Manuel Belgrano (Yacuiba),6011527,4,11,4,7,5,,19,5,33,27,4,8,4,1,8,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,20,U.E. Jose Manuel Belgrano (Yacuiba),6011537,5,6,0,6,10,,9,2,37,35,10,4,4,3,4,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,20,U.E. Jose Manuel Belgrano (Yacuiba),6011547,6,9,1,6,10,,5,2,39,35,3,7,4,5,7,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,20,U.E. Jose Manuel Belgrano (Yacuiba),6011557,7,4,3,15,7,,20,4,38,31,6,7,4,1,6,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,20,U.E. Jose Manuel Belgrano (Yacuiba),6011567,8,11,4,8,6,,14,6,31,37,5,3,1,1,7,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,20,U.E. Jose Manuel Belgrano (Yacuiba),6011577,9,9,2,9,8,,25,2,44,24,5,4,3,2,5,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,20,U.E. Jose Manuel Belgrano (Yacuiba),6011587,10,7,4,13,10,,16,2,32,29,2,6,1,1,2,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,20,U.E. Jose Manuel Belgrano (Yacuiba),6011597,11,7,4,14,11,,21,3,24,20,6,6,4,3,3,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,20,U.E. Jose Manuel Belgrano (Yacuiba),6011607,12,4,4,9,7,,11,2,44,43,2,4,6,1,8,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,20,U.E. Jose Manuel Belgrano (Yacuiba),6011617,13,3,2,7,5,,24,3,31,26,4,7,3,4,5,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,20,U.E. Jose Manuel Belgrano (Yacuiba),6011627,14,4,3,11,9,,7,11,49,27,1,7,7,2,2,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,20,U.E. Jose Manuel Belgrano (Yacuiba),6011637,15,3,4,8,5,,17,6,36,36,1,2,2,2,1,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,20,U.E. Jose Manuel Belgrano (Yacuiba),6011647,16,1,0,1,1,,10,1,7,11,0,2,1,0,2,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,21,(Cárcel) Carceleta Pública,6012817,1,4,0,3,29,,7,1,20,6,2,0,1,1,4,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,21,(Cárcel) Carceleta Pública,6012827,2,2,0,2,8,,1,0,5,3,1,0,0,1,1,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,22,U.E. Mariscal Sucre,6012147,1,6,1,20,11,,12,2,34,39,0,2,2,0,7,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,22,U.E. Mariscal Sucre,6012157,2,3,3,15,7,,5,3,33,21,4,5,3,1,10,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,22,U.E. Mariscal Sucre,6012167,3,9,2,13,9,,6,1,34,30,1,10,5,0,11,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,22,U.E. Mariscal Sucre,6012177,4,11,9,14,9,,9,2,29,29,6,5,2,3,14,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,22,U.E. Mariscal Sucre,6012187,5,9,4,11,12,,7,3,20,34,1,1,4,3,13,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,22,U.E. Mariscal Sucre,6012197,6,6,3,17,5,,9,5,27,36,3,5,6,2,10,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,22,U.E. Mariscal Sucre,6012207,7,3,5,16,12,,8,2,26,38,1,3,2,2,7,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,23,U.E. German Busch,6010837,1,6,1,9,6,,15,8,42,32,3,7,6,2,4,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,23,U.E. German Busch,6010847,2,12,2,9,1,,24,5,40,29,2,6,4,1,1,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,23,U.E. German Busch,6010857,3,16,2,19,6,,11,6,46,33,2,4,4,3,0,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,23,U.E. German Busch,6010867,4,9,3,5,4,,22,1,37,44,4,3,5,3,2,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,23,U.E. German Busch,6010877,5,10,4,6,4,,8,5,41,33,0,5,9,4,5,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,23,U.E. German Busch,6010887,6,5,2,11,7,,17,2,42,29,1,5,8,2,8,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,23,U.E. German Busch,6010897,7,6,4,6,11,,17,2,48,29,0,4,8,1,6,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,23,U.E. German Busch,6010907,8,5,2,7,5,,9,5,46,39,0,7,9,2,8,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,23,U.E. German Busch,6010917,9,8,1,7,8,,10,2,48,29,1,1,6,1,6,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,23,U.E. German Busch,6010927,10,7,1,9,9,,14,9,40,34,1,7,4,1,2,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,23,U.E. German Busch,6010937,11,2,0,9,4,,7,0,16,9,2,4,4,2,2,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,24,U.E. Oliverio Pelichelli,6010947,1,8,4,7,3,,11,2,32,24,2,3,2,2,3,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,24,U.E. Oliverio Pelichelli,6010957,2,7,6,9,7,,17,1,31,27,3,1,2,2,6,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,24,U.E. Oliverio Pelichelli,6010967,3,6,3,6,3,,13,2,30,37,3,3,8,5,6,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,24,U.E. Oliverio Pelichelli,6010977,4,10,5,10,5,,15,6,33,41,3,4,6,1,2,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,24,U.E. Oliverio Pelichelli,6010987,5,4,6,16,6,,19,0,29,25,4,2,5,1,4,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,24,U.E. Oliverio Pelichelli,6010997,6,8,3,9,6,,21,2,28,28,1,3,3,0,6,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,24,U.E. Oliverio Pelichelli,6011007,7,1,2,21,2,,19,0,20,30,2,2,4,2,3,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,24,U.E. Oliverio Pelichelli,6011017,8,2,1,5,4,,8,0,10,12,0,0,2,1,0,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25706,U.E. Campo Grande A,6012607,1,11,8,10,2,,1,1,14,20,3,12,3,0,7,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25706,U.E. Campo Grande A,6012617,2,10,5,9,3,,3,7,16,17,5,6,4,1,15,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25706,U.E. Campo Grande A,6012627,3,7,4,6,3,,4,3,23,25,3,15,4,2,9,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25706,U.E. Campo Grande A,6012637,4,2,7,1,0,,0,1,5,4,2,3,0,0,1,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25707,U.E. Bella Vista de Caipitandy,6012307,1,10,2,15,10,,12,1,32,28,3,5,12,2,7,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25707,U.E. Bella Vista de Caipitandy,6012317,2,5,2,22,11,,15,1,33,25,5,4,14,3,11,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25707,U.E. Bella Vista de Caipitandy,6012327,3,8,4,21,5,,10,0,34,23,4,1,15,1,10,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25707,U.E. Bella Vista de Caipitandy,6012337,4,9,1,14,9,,7,1,28,38,1,9,8,5,10,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25707,U.E. Bella Vista de Caipitandy,6012347,5,4,1,11,6,,6,1,11,13,0,4,9,2,2,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25716,U.E. José Mariano Serrano,6011027,1,11,4,9,7,,11,6,40,40,8,8,3,1,4,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25716,U.E. José Mariano Serrano,6011037,2,9,0,3,6,,17,4,43,36,1,4,4,1,2,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25716,U.E. José Mariano Serrano,6011047,3,4,0,14,11,,17,3,45,25,3,4,6,3,4,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25716,U.E. José Mariano Serrano,6011057,4,9,0,3,6,,15,1,45,35,3,7,1,4,6,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25716,U.E. José Mariano Serrano,6011067,5,5,3,6,12,,12,2,28,33,6,6,5,0,2,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25716,U.E. José Mariano Serrano,6011077,6,6,2,11,3,,16,3,42,34,7,3,7,1,4,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25716,U.E. José Mariano Serrano,6011087,7,9,1,5,5,,13,6,36,45,3,2,7,2,2,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25716,U.E. José Mariano Serrano,6011097,8,7,1,6,11,,13,4,42,29,2,0,5,4,2,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25716,U.E. José Mariano Serrano,6011107,9,6,3,12,4,,10,2,46,28,2,5,5,2,4,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25716,U.E. José Mariano Serrano,6011117,10,0,0,2,6,,4,1,6,5,2,0,1,0,1,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25717,U.E. Simón Bolívar (Secundario),6010647,1,8,4,19,21,,6,2,41,12,3,2,4,2,6,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25717,U.E. Simón Bolívar (Secundario),6010657,2,10,8,10,13,,8,2,36,19,5,4,2,1,8,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25717,U.E. Simón Bolívar (Secundario),6010667,3,4,3,4,18,,16,2,29,21,2,3,4,2,8,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25717,U.E. Simón Bolívar (Secundario),6010677,4,5,13,4,12,,10,1,36,16,1,3,4,2,4,5,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,25717,U.E. Simón Bolívar (Secundario),6010687,5,2,6,5,20,,8,8,15,15,2,1,4,1,8,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,26483,U.E. 2 de Agosto,6012647,1,2,7,15,3,,8,0,21,20,4,10,6,7,9,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,26483,U.E. 2 de Agosto,6012657,2,6,4,10,3,,11,0,25,18,4,9,4,0,14,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,26483,U.E. 2 de Agosto,6012667,3,7,6,18,12,,6,2,21,21,3,9,3,4,7,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,26483,U.E. 2 de Agosto,6012677,4,2,4,11,5,,4,0,25,24,5,2,2,0,7,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,26483,U.E. 2 de Agosto,6012687,5,6,7,20,7,,9,0,14,33,6,10,3,0,9,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,26483,U.E. 2 de Agosto,6012697,6,7,4,19,9,,6,1,7,18,2,10,4,4,11,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,26483,U.E. 2 de Agosto,6012707,7,5,4,15,10,,6,1,20,27,2,9,4,3,5,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,26483,U.E. 2 de Agosto,6012717,8,10,8,15,12,,5,1,16,29,3,8,5,4,8,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,26483,U.E. 2 de Agosto,6012727,9,6,3,11,6,,5,0,24,27,1,9,4,1,6,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,26483,U.E. 2 de Agosto,6012737,10,2,4,16,8,,4,1,16,30,6,13,5,4,15,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,26483,U.E. 2 de Agosto,6012747,11,4,5,23,9,,5,0,16,27,3,9,3,1,9,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,26483,U.E. 2 de Agosto,6012757,12,0,2,2,2,,1,0,4,6,0,0,1,1,1,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31065,Coliseo 15 de Abril,6011657,1,9,2,11,13,,9,7,32,50,1,2,2,3,2,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31065,Coliseo 15 de Abril,6011667,2,9,5,11,5,,10,3,30,44,2,2,4,3,4,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31065,Coliseo 15 de Abril,6011677,3,9,7,11,8,,12,1,38,49,2,4,3,2,2,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31065,Coliseo 15 de Abril,6011687,4,4,1,4,5,,10,3,33,36,2,4,2,1,7,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31065,Coliseo 15 de Abril,6011697,5,10,4,12,5,,10,3,44,33,1,4,5,2,6,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31065,Coliseo 15 de Abril,6011707,6,2,2,5,3,,2,1,14,14,1,2,2,4,7,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31066,Instituto de Idiomas Juan Misael Saracho,6011127,1,8,3,6,9,,10,6,43,33,1,5,3,2,7,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31066,Instituto de Idiomas Juan Misael Saracho,6011137,2,5,0,5,13,,14,1,36,47,6,5,5,2,6,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31066,Instituto de Idiomas Juan Misael Saracho,6011147,3,14,6,7,6,,9,0,53,29,6,6,6,3,4,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31066,Instituto de Idiomas Juan Misael Saracho,6011157,4,5,2,3,7,,10,6,24,30,3,8,6,5,2,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31066,Instituto de Idiomas Juan Misael Saracho,6011167,5,6,3,10,0,,13,4,37,36,4,8,2,1,3,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31066,Instituto de Idiomas Juan Misael Saracho,6011177,6,6,0,3,6,,8,0,26,10,1,5,3,2,1,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31067,U.E. Yacuiba Inicial (Kinder),6012217,1,7,2,25,6,,14,2,32,34,1,0,3,3,4,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31067,U.E. Yacuiba Inicial (Kinder),6012227,2,4,3,22,10,,14,1,31,28,1,5,1,3,6,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31067,U.E. Yacuiba Inicial (Kinder),6012237,3,4,0,33,12,,8,1,24,27,3,5,2,4,5,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31067,U.E. Yacuiba Inicial (Kinder),6012247,4,7,1,17,18,,7,2,18,23,2,6,2,2,5,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31067,U.E. Yacuiba Inicial (Kinder),6012257,5,4,1,27,10,,8,0,15,34,2,4,0,3,4,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,31067,U.E. Yacuiba Inicial (Kinder),6012267,6,9,1,19,7,,9,0,19,35,3,4,1,0,7,1,
