CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,SOMOS,JACHAJAKISASOLFESORC,AORA,PATRIA-ORURO,A-UPP,NGP,LIBRE,PDC,UN,APB-SUMATE,P.P.,FRI
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005711,1,7,18,38,11,14,7,19,26,,8,12,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005721,2,3,13,29,10,11,11,10,33,,8,11,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005731,3,3,15,21,13,16,11,17,24,,2,12,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005741,4,4,20,40,14,14,11,6,23,,3,10,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005751,5,3,22,27,7,15,17,15,22,,10,7,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005761,6,3,13,45,7,13,14,8,19,,6,11,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005771,7,4,14,38,11,14,7,10,24,,5,7,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005781,8,5,9,41,8,16,15,11,21,,9,9,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005791,9,3,17,29,14,15,12,18,27,,2,7,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005801,10,6,9,42,5,12,10,17,17,,11,13,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005811,11,7,22,28,13,13,16,9,25,,10,7,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005821,12,6,15,49,9,12,13,15,21,,5,9,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005831,13,2,18,34,6,9,4,12,31,,5,8,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005841,14,4,17,37,9,16,10,16,18,,2,11,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005851,15,6,16,43,5,15,11,14,30,,10,12,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005861,16,5,16,36,7,13,10,7,27,,7,11,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005871,17,6,19,31,8,20,7,13,27,,6,12,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005881,18,10,23,31,17,11,8,16,14,,5,12,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005891,19,7,22,41,12,12,10,12,15,,2,5,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005901,20,2,21,22,5,25,13,7,28,,7,10,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005911,21,7,19,31,13,11,5,12,25,,6,7,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005921,22,7,14,39,3,11,11,13,25,,7,7,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005931,23,8,14,25,8,13,18,14,17,,9,7,,
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005941,24,0,18,44,9,9,9,23,29,,5,7,,
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004221,1,4,15,39,12,12,5,23,16,,3,7,,
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004231,2,2,11,29,11,14,15,11,23,,5,4,,
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004241,3,5,22,37,12,12,8,15,19,,4,3,,
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004251,4,5,14,25,9,16,12,15,26,,7,11,,
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004261,5,8,6,35,6,7,14,15,32,,1,14,,
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004271,6,3,16,38,6,10,7,7,26,,7,7,,
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004281,7,6,24,24,9,10,10,16,25,,10,7,,
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004291,8,7,16,29,9,14,7,11,22,,4,7,,
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004301,9,4,13,31,5,11,13,11,30,,3,17,,
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004311,10,2,10,21,7,9,10,10,14,,3,6,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004831,1,2,13,55,14,7,16,11,12,,2,5,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004841,2,8,8,47,7,11,7,16,14,,3,10,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004851,3,4,5,44,11,9,18,11,6,,1,3,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004861,4,3,8,40,7,9,6,16,16,,4,7,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004871,5,9,9,44,8,7,8,8,12,,8,5,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004881,6,6,7,47,18,9,9,8,9,,5,5,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004891,7,1,15,41,17,4,10,6,10,,3,0,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004901,8,3,11,46,4,7,8,14,11,,2,8,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004911,9,18,16,47,12,4,7,3,9,,2,5,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004921,10,3,15,48,9,11,7,13,11,,3,6,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004931,11,10,17,39,7,5,9,17,12,,4,5,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004941,12,6,15,54,13,7,10,18,13,,4,5,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004951,13,9,12,46,11,6,12,11,10,,2,10,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004961,14,6,13,40,15,17,0,12,10,,3,3,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004971,15,6,12,46,15,9,7,11,5,,0,3,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004981,16,7,11,38,7,7,6,11,11,,1,2,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004991,17,3,14,58,8,3,14,14,24,,0,10,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005001,18,11,14,46,11,8,10,8,15,,2,1,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005011,19,8,9,54,10,6,8,15,17,,2,2,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005021,20,4,7,48,7,9,12,18,10,,2,5,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005031,21,6,13,42,11,9,6,8,11,,9,7,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005041,22,4,13,42,9,9,9,15,8,,3,2,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005051,23,11,12,45,8,3,12,17,11,,8,1,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005061,24,6,10,45,7,8,9,14,15,,3,9,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005071,25,11,4,43,9,5,12,13,11,,0,6,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005081,26,9,10,56,5,7,9,7,11,,4,8,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005091,27,8,9,45,8,7,12,16,11,,2,5,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005101,28,5,12,55,7,12,9,14,15,,6,6,,
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005111,29,3,5,12,5,1,1,10,7,,1,3,,
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002351,1,12,18,31,7,12,11,17,19,,6,13,,
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002361,2,9,10,36,15,8,4,11,20,,7,3,,
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002371,3,8,21,38,15,2,4,11,18,,4,3,,
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002381,4,9,18,38,11,13,8,10,15,,7,9,,
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002391,5,9,12,32,15,2,6,6,22,,4,4,,
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002401,6,11,20,34,8,7,6,16,17,,0,4,,
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002411,7,6,11,48,12,6,4,12,10,,2,6,,
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002421,8,6,10,43,7,6,9,10,19,,4,6,,
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002431,9,5,12,43,12,14,12,14,14,,4,6,,
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002441,10,6,10,34,14,13,12,11,15,,4,8,,
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002451,11,6,18,25,14,7,8,10,22,,8,5,,
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002461,12,12,8,42,14,9,11,13,14,,6,10,,
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002471,13,4,18,29,9,5,6,15,16,,6,7,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008701,1,3,9,34,5,5,8,10,5,,5,5,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008711,2,6,16,28,7,5,3,13,9,,4,2,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008721,3,7,10,38,9,6,11,14,9,,6,6,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008731,4,8,11,36,10,2,5,10,4,,6,4,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008741,5,9,15,41,15,2,9,5,8,,5,5,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008751,6,8,7,35,8,9,13,7,9,,4,6,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008761,7,10,9,29,9,3,14,7,8,,4,0,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008771,8,2,15,29,9,6,16,10,7,,2,6,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008781,9,5,13,30,12,6,8,7,12,,1,4,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008791,10,5,10,43,9,4,2,16,6,,7,8,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008801,11,2,17,37,8,3,8,8,11,,4,5,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008811,12,7,13,29,10,7,9,7,7,,8,4,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008821,13,5,16,38,14,7,5,6,9,,4,5,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008831,14,3,15,24,9,9,10,12,9,,6,5,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008841,15,2,6,25,6,4,10,8,9,,2,2,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008851,16,2,10,27,15,7,8,8,13,,5,0,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008861,17,2,15,37,9,4,8,12,4,,7,2,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008871,18,5,8,33,18,5,7,3,9,,2,5,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008881,19,3,13,38,11,3,2,8,13,,6,9,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008891,20,4,15,38,10,2,4,16,4,,5,6,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008901,21,4,12,26,8,2,6,9,4,,5,1,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008911,22,9,9,28,10,2,4,13,12,,1,1,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008921,23,6,10,33,8,5,9,13,6,,7,4,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008931,24,5,13,35,7,9,10,9,9,,4,5,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008941,25,0,2,39,11,8,6,12,7,,3,5,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008951,26,3,11,37,13,5,4,8,11,,4,2,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008961,27,6,15,28,9,4,5,9,7,,7,3,,
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008971,28,5,13,35,11,5,5,7,4,,1,3,,
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009241,1,8,10,33,13,9,11,20,11,,3,7,,
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009251,2,4,12,43,9,5,7,13,12,,3,5,,
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009261,3,7,16,41,16,6,7,14,11,,3,7,,
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009271,4,4,10,41,12,6,6,13,21,,5,5,,
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009281,5,13,15,39,17,8,8,20,15,,10,0,,
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009291,6,7,22,37,10,6,4,19,11,,5,9,,
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009301,7,3,12,37,13,8,7,12,11,,5,4,,
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009311,8,7,17,33,3,6,9,15,13,,3,5,,
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009321,9,9,17,26,9,9,11,10,10,,1,6,,
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009331,10,5,20,28,11,10,7,17,22,,11,5,,
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009341,11,8,21,46,6,1,6,15,15,,5,13,,
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009351,12,4,5,13,9,1,1,7,4,,1,7,,
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003781,1,4,19,42,9,12,12,10,20,,6,5,,
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003791,2,17,18,37,12,6,8,9,6,,2,6,,
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003801,3,6,13,34,12,7,12,18,8,,6,4,,
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003811,4,7,14,42,10,4,7,8,11,,2,4,,
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003821,5,7,15,43,8,12,7,12,15,,2,10,,
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003831,6,8,13,45,6,11,10,9,13,,3,4,,
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003841,7,5,15,31,9,7,12,16,8,,5,7,,
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003851,8,6,10,35,11,8,8,8,17,,4,5,,
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003861,9,7,7,31,8,7,9,10,13,,3,11,,
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003871,10,9,13,30,10,6,5,9,11,,0,2,,
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4008981,1,1,18,36,10,8,13,11,9,,9,3,,
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4008991,2,8,11,39,18,4,10,5,9,,3,5,,
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009001,3,10,11,30,10,5,10,5,8,,6,3,,
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009011,4,5,14,31,20,9,7,13,12,,6,7,,
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009021,5,6,10,29,8,6,6,13,14,,11,9,,
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009031,6,9,8,41,12,9,5,14,14,,6,6,,
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009041,7,6,18,28,9,4,7,18,15,,7,7,,
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009051,8,11,12,33,12,6,10,13,13,,6,3,,
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009061,9,4,8,40,9,5,3,11,14,,5,8,,
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009071,10,10,24,36,6,7,10,17,16,,5,6,,
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009081,11,3,10,41,4,8,10,14,13,,7,3,,
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009091,12,9,19,35,9,2,5,16,11,,2,2,,
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009101,13,4,9,24,15,7,3,11,18,,2,3,,
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009111,14,9,16,28,8,5,9,9,8,,5,5,,
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009121,15,5,5,18,1,7,4,3,5,,1,2,,
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4006991,1,2,7,27,16,9,9,18,12,,2,8,,
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007001,2,8,10,54,9,2,9,16,12,,2,6,,
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007011,3,5,12,37,14,6,11,15,9,,3,2,,
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007021,4,4,15,39,11,6,2,16,14,,5,4,,
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007031,5,8,7,42,6,9,11,18,6,,5,1,,
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007041,6,3,10,39,6,11,5,17,9,,4,4,,
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007051,7,4,19,38,6,7,9,17,10,,3,5,,
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007061,8,3,9,35,14,9,7,18,15,,9,5,,
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007071,9,6,14,47,7,13,12,6,16,,4,8,,
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007081,10,3,9,31,3,3,7,27,14,,3,7,,
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007091,11,3,12,23,6,3,4,9,4,,0,6,,
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004321,1,8,10,25,12,11,12,15,13,,6,8,,
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004331,2,9,10,30,12,6,8,5,15,,7,7,,
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004341,3,10,13,27,11,8,8,9,25,,4,4,,
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004351,4,11,15,30,8,6,5,13,23,,5,6,,
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004361,5,7,17,37,9,10,8,12,11,,4,6,,
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004371,6,8,12,32,12,13,8,13,19,,2,7,,
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004381,7,2,12,34,16,9,7,15,15,,5,8,,
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004391,8,6,20,33,8,19,9,7,23,,4,5,,
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004401,9,11,20,25,8,9,6,13,18,,5,3,,
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004411,10,1,11,23,6,6,8,12,17,,4,12,,
1,Cercado,1,Oruro,2059,Oruro,149,(Cárcel) Centro Penitenciario La Merced,4004421,1,2,5,11,5,10,3,0,7,,3,0,,
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005311,1,10,13,33,14,10,6,17,15,,0,12,,
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005321,2,7,18,48,17,10,6,5,16,,5,8,,
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005331,3,6,17,43,13,8,7,12,13,,7,5,,
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005341,4,10,15,37,13,8,6,19,18,,2,7,,
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005351,5,7,15,40,8,7,10,19,16,,5,5,,
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005361,6,5,14,43,13,4,8,20,20,,6,8,,
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005371,7,7,16,31,11,5,10,17,19,,7,6,,
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005381,8,8,11,30,16,9,2,23,22,,3,2,,
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005391,9,8,16,30,5,8,8,10,29,,4,4,,
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005401,10,7,13,40,9,11,7,15,20,,8,5,,
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005411,11,5,12,39,11,12,13,11,21,,6,13,,
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005421,12,13,20,44,10,8,4,14,19,,2,9,,
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005431,13,2,8,23,7,9,7,9,8,,4,3,,
1,Cercado,1,Oruro,2059,Oruro,25028,Kinder Chiripujio,4010051,1,7,19,40,16,8,11,10,19,,4,3,,
1,Cercado,1,Oruro,2059,Oruro,25028,Kinder Chiripujio,4010061,2,4,17,30,13,19,3,18,14,,3,7,,
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005951,1,7,15,39,9,16,10,17,25,,3,9,,
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005961,2,5,10,38,10,12,18,10,21,,5,7,,
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005971,3,3,15,40,12,10,4,15,18,,4,10,,
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005981,4,7,26,30,6,12,7,10,29,,9,6,,
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005991,5,3,22,24,10,17,11,11,20,,3,5,,
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4006001,6,7,21,34,13,17,6,10,35,,8,10,,
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4006011,7,2,8,10,1,5,4,9,13,,3,5,,
1,Cercado,1,Oruro,2059,Oruro,25030,U. E. Hijos Del Sol II,4010071,1,12,11,36,13,12,9,18,20,,6,8,,
1,Cercado,1,Oruro,2059,Oruro,25030,U. E. Hijos Del Sol II,4010081,2,12,16,29,16,5,7,17,21,,6,2,,
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010171,1,12,23,26,21,12,7,13,22,,4,10,,
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010181,2,8,9,31,20,9,10,7,17,,2,9,,
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010191,3,9,9,26,18,6,4,13,30,,2,11,,
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010201,4,9,17,32,12,11,6,10,24,,5,8,,
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010211,5,9,15,39,16,12,3,21,21,,2,4,,
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010221,6,4,7,4,1,2,4,0,4,,1,1,,
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002481,1,4,11,37,13,5,6,14,34,,6,11,,
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002491,2,4,19,39,10,9,6,17,23,,4,9,,
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002501,3,6,26,29,11,7,7,31,19,,2,6,,
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002511,4,5,15,36,15,10,8,18,31,,5,9,,
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002521,5,10,12,41,18,12,9,23,26,,3,6,,
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002531,6,8,15,29,8,10,9,29,24,,3,5,,
