CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PATRIA-UNIDOS,MTS,A.S.,APP,DEMOCRATAS,A-UPP,PDC,UN,CAOP,APB-SUMATE,LIBRE,NGP,CAOCH,CONACH-W,CSUTOAPCH,A-P,ASCAP,JAP,S-P,MNR,POR
5,Chárcas,1,San Pedro,1601,San Pedro de Buena Vista,31150,U. E. Pastor Sainz,5014447,4,35,56,12,1,,,18,,12,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1602,Quinamara,173,Esc. Quinamara,5014077,1,5,33,25,1,,,58,,14,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1602,Quinamara,173,Esc. Quinamara,5014087,2,2,12,2,0,,,7,,6,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1603,Huancarani,174,U. E. San Marcos  B,5014097,1,5,152,5,0,,,12,,2,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1603,Huancarani,174,U. E. San Marcos  B,5014107,2,4,120,12,2,,,20,,3,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1603,Huancarani,174,U. E. San Marcos  B,5014117,3,0,64,1,0,,,8,,0,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1604,Moscari,175,Esc. Moscari,5014127,1,27,61,10,1,,,5,,2,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1604,Moscari,175,Esc. Moscari,5014137,2,12,72,9,3,,,9,,2,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1605,Micani,176,U. E. San Francisco de Asís de Micani,5014147,1,9,41,9,2,,,35,,27,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1605,Micani,176,U. E. San Francisco de Asís de Micani,5014157,2,20,47,8,2,,,38,,13,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1605,Micani,176,U. E. San Francisco de Asís de Micani,5014167,3,11,44,7,3,,,43,,16,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1605,Micani,176,U. E. San Francisco de Asís de Micani,5014177,4,20,43,12,2,,,39,,22,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1605,Micani,176,U. E. San Francisco de Asís de Micani,5014187,5,4,24,1,1,,,16,,6,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1606,Toracari,177,Esc. Toracari,5014197,1,4,33,71,1,,,13,,15,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1606,Toracari,177,Esc. Toracari,5014207,2,8,44,56,5,,,13,,19,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1606,Toracari,177,Esc. Toracari,5014217,3,8,21,51,0,,,4,,7,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1607,Ñequeta,178,Esc. Ñequeta,5014227,1,26,18,44,1,,,14,,34,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1607,Ñequeta,178,Esc. Ñequeta,5014237,2,17,9,28,5,,,26,,37,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1607,Ñequeta,178,Esc. Ñequeta,5014247,3,9,10,28,2,,,26,,24,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1608,Chiro K'asa,31152,U. E. Tupac Katari  B,5014457,1,0,13,11,5,,,12,,100,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1608,Chiro K'asa,31152,U. E. Tupac Katari  B,5014467,2,1,15,15,4,,,9,,120,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1608,Chiro K'asa,31152,U. E. Tupac Katari  B,5014477,3,1,6,11,1,,,18,,143,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1608,Chiro K'asa,31152,U. E. Tupac Katari  B,5014487,4,0,20,17,4,,,7,,109,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1608,Chiro K'asa,31152,U. E. Tupac Katari  B,5014497,5,0,14,9,4,,,12,,100,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1608,Chiro K'asa,31152,U. E. Tupac Katari  B,5014507,6,1,12,17,0,,,4,,106,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1609,Esquencachi,180,Esc. Seccional Eskencachi,5014257,1,6,66,25,0,,,16,,23,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1609,Esquencachi,180,Esc. Seccional Eskencachi,5014267,2,7,27,14,1,,,8,,26,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1610,Zapacari,181,U. E. Zapacari,5014277,1,43,16,29,5,,,26,,20,,,,,,,,,,,,
5,Chárcas,1,San Pedro,1610,Zapacari,181,U. E. Zapacari,5014287,2,5,2,2,0,,,1,,3,,,,,,,,,,,,
5,Chárcas,1,San Pedro,3640,Cota Cota,1,U. E. Huancarani,5013917,1,3,8,20,0,,,20,,93,,,,,,,,,,,,
5,Chárcas,1,San Pedro,3640,Cota Cota,1,U. E. Huancarani,5013927,2,3,8,1,0,,,7,,39,,,,,,,,,,,,
5,Chárcas,1,San Pedro,3940,Ipote,1,Esc. Ipote,5013937,1,7,99,5,6,,,62,,2,,,,,,,,,,,,
5,Chárcas,1,San Pedro,3940,Ipote,1,Esc. Ipote,5013947,2,2,1,0,0,,,17,,1,,,,,,,,,,,,
5,Chárcas,1,San Pedro,3941,Arakani,1,Esc. Arakani,5013957,1,6,8,21,2,,,97,,2,,,,,,,,,,,,
5,Chárcas,1,San Pedro,3941,Arakani,1,Esc. Arakani,5013967,2,7,3,1,1,,,42,,0,,,,,,,,,,,,
5,Chárcas,1,San Pedro,3942,Martin Cala,1,U. E. Duraznillo,5013977,1,4,142,8,1,,,7,,3,,,,,,,,,,,,
5,Chárcas,1,San Pedro,3942,Martin Cala,1,U. E. Duraznillo,5013987,2,3,64,13,0,,,5,,8,,,,,,,,,,,,
5,Chárcas,1,San Pedro,3942,Martin Cala,1,U. E. Duraznillo,5013997,3,1,65,0,1,,,1,,0,,,,,,,,,,,,
5,Chárcas,1,San Pedro,3943,Viscachani,1,Esc. Sora Sora,5014007,1,0,3,26,1,,,4,,70,,,,,,,,,,,,
5,Chárcas,1,San Pedro,4058,Banduriri,25389,Nucleo Educativo Banduriri,5014297,1,15,41,44,1,,,13,,6,,,,,,,,,,,,
5,Chárcas,1,San Pedro,4058,Banduriri,25389,Nucleo Educativo Banduriri,5014307,2,3,70,32,0,,,22,,3,,,,,,,,,,,,
5,Chárcas,1,San Pedro,4084,Suicoma,25490,U.E. Suycoma,5014317,1,1,86,16,0,,,11,,7,,,,,,,,,,,,
5,Chárcas,1,San Pedro,4084,Suicoma,25490,U.E. Suycoma,5014327,2,6,74,14,1,,,11,,7,,,,,,,,,,,,
5,Chárcas,1,San Pedro,4170,Sacana,25563,U.E. Sacana,5014337,1,36,38,21,3,,,48,,12,,,,,,,,,,,,
5,Chárcas,1,San Pedro,4170,Sacana,25563,U.E. Sacana,5014347,2,38,26,18,4,,,32,,5,,,,,,,,,,,,
5,Chárcas,1,San Pedro,4191,Llallaguani,25636,U.E. Hayra Kasa,5014357,1,6,34,15,0,,,14,,1,,,,,,,,,,,,
5,Chárcas,1,San Pedro,4257,Chirocarí,25941,U. E. Chirocarí,5014367,1,11,38,12,0,,,6,,6,,,,,,,,,,,,
5,Chárcas,1,San Pedro,4399,Jatun Jila,26133,U.E. Jatun Jila,5014377,1,9,37,28,0,,,26,,32,,,,,,,,,,,,
5,Chárcas,1,San Pedro,4400,Huaraca,26134,U.E. Zenobio Gallardo,5014387,1,31,51,15,0,,,17,,7,,,,,,,,,,,,
5,Chárcas,1,San Pedro,4400,Huaraca,26134,U.E. Zenobio Gallardo,5014397,2,11,34,13,1,,,14,,5,,,,,,,,,,,,
5,Chárcas,1,San Pedro,4401,Poetera,26135,U.E. Poetera,5014407,1,1,3,2,0,,,44,,81,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1611,Toro Toro,182,U. E. Mariscal Sucre,5014547,1,6,135,15,10,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1611,Toro Toro,182,U. E. Mariscal Sucre,5014557,2,14,124,22,7,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1611,Toro Toro,182,U. E. Mariscal Sucre,5014567,3,12,135,15,1,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1611,Toro Toro,182,U. E. Mariscal Sucre,5014577,4,5,147,21,7,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1611,Toro Toro,182,U. E. Mariscal Sucre,5014587,5,11,134,17,7,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1611,Toro Toro,182,U. E. Mariscal Sucre,5014597,6,9,145,5,8,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1611,Toro Toro,182,U. E. Mariscal Sucre,5014607,7,11,139,26,6,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1611,Toro Toro,182,U. E. Mariscal Sucre,5014617,8,2,22,2,0,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1612,Julo,183,U.E. Julio Grande,5014627,1,20,123,5,27,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1612,Julo,183,U.E. Julio Grande,5014637,2,10,108,7,39,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1612,Julo,183,U.E. Julio Grande,5014647,3,18,121,6,21,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1612,Julo,183,U.E. Julio Grande,5014657,4,21,64,7,9,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1613,Añahuani,184,U. E. Añahuani,5014667,1,28,113,12,0,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1613,Añahuani,184,U. E. Añahuani,5014677,2,18,56,5,0,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1614,Carasi,185,U. E. Carasi,5014687,1,10,93,16,2,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1614,Carasi,185,U. E. Carasi,5014697,2,6,119,19,0,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1614,Carasi,185,U. E. Carasi,5014707,3,0,17,1,0,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1616,Yambata,187,U. E. Yambata,5014717,1,6,108,7,3,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1616,Yambata,187,U. E. Yambata,5014727,2,1,9,0,1,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1617,Tambo Khasa,188,U. E. Tambo K'Asa,5014737,1,13,60,61,1,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,1617,Tambo Khasa,188,U. E. Tambo K'Asa,5014747,2,7,27,35,1,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,3476,Palla Palla,1,U. E. Palla Palla,5014517,1,18,111,5,1,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,3476,Palla Palla,1,U. E. Palla Palla,5014527,2,12,76,9,2,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,3641,Pocosuco,1,U. E. Poco Suco,5014537,1,83,20,29,1,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,4099,Vaqueria,25508,U.E. Vaqueria,5014757,1,14,66,8,9,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,4192,Rodeo,25637,Salón Comunal,5014767,1,8,57,5,0,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,4258,Layme Cotani,25942,U. E. Layme Cotani,5014777,1,36,13,12,0,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,4259,Quirusillani,25943,U. E. Quirusillani,5014787,1,46,54,8,1,,,,,,,,,,,,,,,,,
5,Chárcas,2,Toro Toro,4483,Pampajasi,32094,U.E. Simón Bolívar de Pampajasi,5014797,1,2,76,0,3,,,,,,,,,,,,,,,,,
6,Nor Chichas,1,Cotagaita,1618,Cotagaita,189,U.E. Manuel Jose Cortez,5014837,1,23,,45,,10,10,49,,,4,,17,,31,,,,,,,
6,Nor Chichas,1,Cotagaita,1618,Cotagaita,189,U.E. Manuel Jose Cortez,5014847,2,26,,39,,16,4,48,,,1,,16,,27,,,,,,,
6,Nor Chichas,1,Cotagaita,1618,Cotagaita,189,U.E. Manuel Jose Cortez,5014857,3,29,,44,,11,11,36,,,1,,22,,29,,,,,,,
6,Nor Chichas,1,Cotagaita,1618,Cotagaita,189,U.E. Manuel Jose Cortez,5014867,4,50,,47,,9,3,36,,,1,,10,,30,,,,,,,
6,Nor Chichas,1,Cotagaita,1618,Cotagaita,189,U.E. Manuel Jose Cortez,5014877,5,24,,38,,8,14,52,,,1,,26,,25,,,,,,,
6,Nor Chichas,1,Cotagaita,1618,Cotagaita,189,U.E. Manuel Jose Cortez,5014887,6,34,,42,,10,4,42,,,2,,20,,37,,,,,,,
6,Nor Chichas,1,Cotagaita,1618,Cotagaita,189,U.E. Manuel Jose Cortez,5014897,7,31,,40,,13,7,42,,,0,,24,,32,,,,,,,
6,Nor Chichas,1,Cotagaita,1618,Cotagaita,190,Coleg. Carlos Medinaceli,5015327,1,37,,40,,4,7,60,,,0,,16,,36,,,,,,,
6,Nor Chichas,1,Cotagaita,1618,Cotagaita,190,Coleg. Carlos Medinaceli,5015337,2,31,,45,,12,6,38,,,1,,11,,21,,,,,,,
6,Nor Chichas,1,Cotagaita,1618,Cotagaita,190,Coleg. Carlos Medinaceli,5015347,3,33,,32,,8,4,47,,,2,,27,,23,,,,,,,
6,Nor Chichas,1,Cotagaita,1618,Cotagaita,190,Coleg. Carlos Medinaceli,5015357,4,40,,44,,8,8,37,,,0,,24,,21,,,,,,,
6,Nor Chichas,1,Cotagaita,1618,Cotagaita,190,Coleg. Carlos Medinaceli,5015367,5,33,,50,,14,4,30,,,0,,20,,32,,,,,,,
6,Nor Chichas,1,Cotagaita,1618,Cotagaita,190,Coleg. Carlos Medinaceli,5015377,6,30,,33,,7,7,59,,,3,,18,,19,,,,,,,
6,Nor Chichas,1,Cotagaita,1618,Cotagaita,190,Coleg. Carlos Medinaceli,5015387,7,17,,36,,2,8,33,,,0,,28,,24,,,,,,,
6,Nor Chichas,1,Cotagaita,1619,Checochi,192,U.E. San Pedro de Checochi,5014917,1,27,,24,,4,8,0,,,3,,0,,80,,,,,,,
6,Nor Chichas,1,Cotagaita,1620,Ck ara Ck ara,194,U.E. Mariscal Sucre,5014927,1,16,,62,,6,51,2,,,2,,5,,25,,,,,,,
6,Nor Chichas,1,Cotagaita,1620,Ck ara Ck ara,194,U.E. Mariscal Sucre,5014937,2,9,,37,,3,25,2,,,1,,2,,33,,,,,,,
6,Nor Chichas,1,Cotagaita,1621,Tumusla,195,U.E. 2 de Abril,5014947,1,16,,10,,3,56,4,,,5,,8,,38,,,,,,,
6,Nor Chichas,1,Cotagaita,1622,Vichacla,196,U.E. Villa Imperial de Vichacla,5014957,1,6,,49,,6,49,20,,,1,,5,,16,,,,,,,
6,Nor Chichas,1,Cotagaita,1623,Tocla Rancho,490,U.E. Santiago Wright,5015217,1,11,,57,,4,36,26,,,7,,12,,12,,,,,,,
6,Nor Chichas,1,Cotagaita,1623,Tocla Rancho,490,U.E. Santiago Wright,5015227,2,16,,39,,3,31,35,,,4,,18,,12,,,,,,,
6,Nor Chichas,1,Cotagaita,1624,Pampa Grande,198,U.E. Pampa Grande I,5014967,1,5,,4,,1,2,3,,,1,,15,,71,,,,,,,
6,Nor Chichas,1,Cotagaita,1625,La Carreta,25452,U.E. El Rancho,5015307,1,2,,26,,1,3,5,,,4,,5,,7,,,,,,,
6,Nor Chichas,1,Cotagaita,1626,Chati,200,U.E. Chati,5014977,1,9,,10,,3,20,7,,,9,,26,,37,,,,,,,
6,Nor Chichas,1,Cotagaita,1627,Mocko Pata,201,U.E. Mocko Pata,5014987,1,4,,49,,7,6,36,,,5,,8,,12,,,,,,,
6,Nor Chichas,1,Cotagaita,1628,Tasna Rosario,202,U.E. Carlos Medinaceli De Tasna Rosario,5014997,1,3,,100,,4,5,19,,,2,,3,,40,,,,,,,
6,Nor Chichas,1,Cotagaita,1628,Tasna Rosario,202,U.E. Carlos Medinaceli De Tasna Rosario,5015007,2,1,,88,,4,12,15,,,1,,4,,49,,,,,,,
6,Nor Chichas,1,Cotagaita,1628,Tasna Rosario,202,U.E. Carlos Medinaceli De Tasna Rosario,5015017,3,3,,84,,6,3,12,,,3,,2,,44,,,,,,,
6,Nor Chichas,1,Cotagaita,1628,Tasna Rosario,202,U.E. Carlos Medinaceli De Tasna Rosario,5015027,4,0,,36,,1,2,8,,,1,,1,,24,,,,,,,
6,Nor Chichas,1,Cotagaita,1629,Buen Retiro,203,U.E. Jose Alonzo De Ibañez,5015037,1,5,,90,,3,10,9,,,3,,5,,45,,,,,,,
6,Nor Chichas,1,Cotagaita,1629,Buen Retiro,203,U.E. Jose Alonzo De Ibañez,5015047,2,4,,37,,3,1,8,,,2,,1,,11,,,,,,,
6,Nor Chichas,1,Cotagaita,1630,Cornaca,204,U.E. Cornaca,5015057,1,15,,34,,4,25,11,,,1,,40,,15,,,,,,,
6,Nor Chichas,1,Cotagaita,1631,Quechisla,205,U.E. Quechisla,5015067,1,4,,4,,1,2,0,,,1,,8,,1,,,,,,,
6,Nor Chichas,1,Cotagaita,1633,Cerro Colorado,206,U.E. Cerro Colorado,5015077,1,32,,1,,0,0,11,,,0,,1,,3,,,,,,,
6,Nor Chichas,1,Cotagaita,1634,Mormorque,207,U.E. San Lorenzo,5015087,1,7,,9,,1,3,7,,,3,,6,,30,,,,,,,
6,Nor Chichas,1,Cotagaita,1637,Vicchoca,208,U.E. Chui Chui,5015097,1,2,,11,,1,2,10,,,1,,15,,29,,,,,,,
6,Nor Chichas,1,Cotagaita,1638,Laytapi,209,U.E. Laytapi,5015107,1,5,,72,,4,6,7,,,0,,2,,18,,,,,,,
6,Nor Chichas,1,Cotagaita,1639,Ramadas,210,U.E. Ramadas,5015117,1,17,,13,,7,14,7,,,5,,11,,33,,,,,,,
6,Nor Chichas,1,Cotagaita,1640,Villa Concepción,211,U.E. Villa Concepcion,5015127,1,6,,58,,0,7,2,,,1,,1,,27,,,,,,,
6,Nor Chichas,1,Cotagaita,1645,Sagrario,218,U.E. Pedro Domingo Murillo De Sagrario,5015157,1,5,,163,,7,5,7,,,1,,1,,6,,,,,,,
6,Nor Chichas,1,Cotagaita,1645,Sagrario,218,U.E. Pedro Domingo Murillo De Sagrario,5015167,2,5,,95,,3,5,7,,,1,,0,,3,,,,,,,
6,Nor Chichas,1,Cotagaita,2662,El Manzanal(Ayataqui),213,U.E. El Manzanal,5015137,1,3,,3,,1,2,0,,,1,,0,,44,,,,,,,
6,Nor Chichas,1,Cotagaita,2663,Ascanty,214,U.E. Ascanty,5015147,1,1,,5,,11,1,5,,,0,,1,,139,,,,,,,
6,Nor Chichas,1,Cotagaita,2664,Cotagaita (Cotagaitilla),191,U.E. Cotagaitilla,5014907,1,24,,91,,9,8,26,,,6,,8,,15,,,,,,,
6,Nor Chichas,1,Cotagaita,2742,Toropalca,491,U.E. Simon Bolivar A de Toropalca,5015237,1,1,,25,,3,2,1,,,0,,1,,121,,,,,,,
6,Nor Chichas,1,Cotagaita,2742,Toropalca,491,U.E. Simon Bolivar A de Toropalca,5015247,2,3,,18,,1,6,1,,,1,,1,,136,,,,,,,
6,Nor Chichas,1,Cotagaita,2742,Toropalca,491,U.E. Simon Bolivar A de Toropalca,5015257,3,5,,8,,2,4,1,,,0,,0,,43,,,,,,,
6,Nor Chichas,1,Cotagaita,2835,Totora I,474,U.E. El Porvenir A De Totora I,5015177,1,4,,30,,119,5,30,,,1,,2,,26,,,,,,,
6,Nor Chichas,1,Cotagaita,2835,Totora I,474,U.E. El Porvenir A De Totora I,5015187,2,7,,43,,110,1,11,,,1,,0,,18,,,,,,,
6,Nor Chichas,1,Cotagaita,2835,Totora I,474,U.E. El Porvenir A De Totora I,5015197,3,7,,14,,95,8,13,,,0,,0,,38,,,,,,,
6,Nor Chichas,1,Cotagaita,2835,Totora I,474,U.E. El Porvenir A De Totora I,5015207,4,2,,16,,39,2,4,,,0,,0,,7,,,,,,,
6,Nor Chichas,1,Cotagaita,2911,Uru Palca,501,U.E. Martin Primero De Urupalca,5015267,1,4,,7,,1,4,1,,,1,,1,,74,,,,,,,
6,Nor Chichas,1,Cotagaita,3038,Tablaya Chica,525,U.E. 6 de Junio,5015277,1,22,,33,,4,78,11,,,4,,1,,18,,,,,,,
6,Nor Chichas,1,Cotagaita,3157,Tapchiquira,557,U.E. Tapchiquira,5015287,1,3,,9,,2,8,2,,,0,,2,,19,,,,,,,
6,Nor Chichas,1,Cotagaita,3158,San Jorge,558,U.E. Elizardo Perez de San Jorge,5015297,1,13,,8,,0,2,0,,,0,,0,,40,,,,,,,
6,Nor Chichas,1,Cotagaita,3328,Thapi Bajo,1,U.E. Villa San Lorenzo,5014807,1,3,,29,,97,12,1,,,0,,0,,32,,,,,,,
6,Nor Chichas,1,Cotagaita,3391,Collpa Uno,1,U.E. Collpa Uno,5014817,1,30,,17,,1,8,27,,,7,,1,,90,,,,,,,
6,Nor Chichas,1,Cotagaita,3502,Cazon,1,U.E. Tupac Katari,5014827,1,10,,13,,18,45,13,,,4,,1,,32,,,,,,,
6,Nor Chichas,1,Cotagaita,4188,Calila,25633,U.E. Pedro Domingo Murillo de Calila,5015317,1,0,,13,,3,2,1,,,0,,15,,38,,,,,,,
6,Nor Chichas,2,Vitiche,1642,Vitichi,215,U.E. Tomas Frias,5015397,1,27,,60,2,,,,,,61,,,,24,,,,,,,
6,Nor Chichas,2,Vitiche,1642,Vitichi,215,U.E. Tomas Frias,5015407,2,12,,67,4,,,,,,58,,,,37,,,,,,,
6,Nor Chichas,2,Vitiche,1642,Vitichi,215,U.E. Tomas Frias,5015417,3,21,,58,5,,,,,,61,,,,32,,,,,,,
6,Nor Chichas,2,Vitiche,1642,Vitichi,215,U.E. Tomas Frias,5015427,4,27,,53,3,,,,,,80,,,,20,,,,,,,
6,Nor Chichas,2,Vitiche,1642,Vitichi,215,U.E. Tomas Frias,5015437,5,27,,69,1,,,,,,61,,,,22,,,,,,,
6,Nor Chichas,2,Vitiche,1642,Vitichi,215,U.E. Tomas Frias,5015447,6,16,,30,5,,,,,,18,,,,9,,,,,,,
6,Nor Chichas,2,Vitiche,1643,Ayoma Baja,489,U.E. Ayoma Baja,5015537,1,4,,12,5,,,,,,43,,,,31,,,,,,,
6,Nor Chichas,2,Vitiche,1644,Calcha,217,U.E. Calcha,5015457,1,6,,1,0,,,,,,60,,,,98,,,,,,,
6,Nor Chichas,2,Vitiche,1644,Calcha,217,U.E. Calcha,5015467,2,6,,3,2,,,,,,68,,,,59,,,,,,,
6,Nor Chichas,2,Vitiche,1646,Ara,219,U.E. Ara,5015477,1,39,,2,2,,,,,,2,,,,0,,,,,,,
6,Nor Chichas,2,Vitiche,1647,Ari Palca,220,U.E. Primo Martinez,5015487,1,130,,6,4,,,,,,1,,,,0,,,,,,,
6,Nor Chichas,2,Vitiche,1648,Yawisla,222,U.E. Juan Pellegrini,5015507,1,11,,14,4,,,,,,17,,,,131,,,,,,,
6,Nor Chichas,2,Vitiche,1648,Yawisla,222,U.E. Juan Pellegrini,5015517,2,15,,12,3,,,,,,18,,,,104,,,,,,,
6,Nor Chichas,2,Vitiche,1648,Yawisla,222,U.E. Juan Pellegrini,5015527,3,1,,1,0,,,,,,5,,,,9,,,,,,,
6,Nor Chichas,2,Vitiche,2665,Pulaxi,221,U.E. Pulaxi,5015497,1,21,,1,3,,,,,,2,,,,1,,,,,,,
6,Nor Chichas,2,Vitiche,3086,Estumilla,526,U.E. Estumilla,5015547,1,12,,2,0,,,,,,3,,,,143,,,,,,,
6,Nor Chichas,2,Vitiche,3155,Tusquiña,560,U.E. San Miguel de Tusquiña,5015577,1,39,,55,5,,,,,,12,,,,54,,,,,,,
6,Nor Chichas,2,Vitiche,3155,Tusquiña,560,U.E. San Miguel de Tusquiña,5015587,2,44,,71,5,,,,,,7,,,,41,,,,,,,
6,Nor Chichas,2,Vitiche,3155,Tusquiña,560,U.E. San Miguel de Tusquiña,5015597,3,11,,9,1,,,,,,2,,,,17,,,,,,,
6,Nor Chichas,2,Vitiche,3156,Peckajsi,559,U.E. Manuel Mora De Peckajsi,5015557,1,12,,0,4,,,,,,13,,,,153,,,,,,,
6,Nor Chichas,2,Vitiche,3156,Peckajsi,559,U.E. Manuel Mora De Peckajsi,5015567,2,1,,0,0,,,,,,4,,,,45,,,,,,,
6,Nor Chichas,2,Vitiche,3218,Calvi,581,U.E. Fray Angello Stellini de Calvi,5015607,1,27,,0,1,,,,,,2,,,,149,,,,,,,
6,Nor Chichas,2,Vitiche,3218,Calvi,581,U.E. Fray Angello Stellini de Calvi,5015617,2,11,,0,1,,,,,,0,,,,104,,,,,,,
6,Nor Chichas,2,Vitiche,4168,Arana,25561,U.E. Eric Federico Smith,5015627,1,85,,11,9,,,,,,33,,,,15,,,,,,,
7,Alonso de Ibáñez,1,Sacaca,1649,Sacaca,223,U. E. Alonso de Ibáñez,5015637,1,20,43,89,1,,16,,,,,,,,,,,,,,,
7,Alonso de Ibáñez,1,Sacaca,1649,Sacaca,223,U. E. Alonso de Ibáñez,5015647,2,14,49,95,5,,8,,,,,,,,,,,,,,,
7,Alonso de Ibáñez,1,Sacaca,1649,Sacaca,223,U. E. Alonso de Ibáñez,5015657,3,9,47,85,8,,4,,,,,,,,,,,,,,,
7,Alonso de Ibáñez,1,Sacaca,1649,Sacaca,223,U. E. Alonso de Ibáñez,5015667,4,12,50,94,3,,18,,,,,,,,,,,,,,,
7,Alonso de Ibáñez,1,Sacaca,1649,Sacaca,223,U. E. Alonso de Ibáñez,5015677,5,13,49,87,2,,4,,,,,,,,,,,,,,,
7,Alonso de Ibáñez,1,Sacaca,1649,Sacaca,223,U. E. Alonso de Ibáñez,5015687,6,3,8,12,0,,7,,,,,,,,,,,,,,,
7,Alonso de Ibáñez,1,Sacaca,1649,Sacaca,31151,U. E. Ladislao Cabrera Fe y Alegría,5016037,1,9,41,98,7,,17,,,,,,,,,,,,,,,
7,Alonso de Ibáñez,1,Sacaca,1649,Sacaca,31151,U. E. Ladislao Cabrera Fe y Alegría,5016047,2,9,45,106,2,,12,,,,,,,,,,,,,,,
7,Alonso de Ibáñez,1,Sacaca,1649,Sacaca,31151,U. E. Ladislao Cabrera Fe y Alegría,5016057,3,12,50,84,7,,15,,,,,,,,,,,,,,,
7,Alonso de Ibáñez,1,Sacaca,1649,Sacaca,31151,U. E. Ladislao Cabrera Fe y Alegría,5016067,4,13,38,67,4,,15,,,,,,,,,,,,,,,
7,Alonso de Ibáñez,1,Sacaca,1650,Sillu Sillu,227,U.E. Eduardo Abaroa,5015757,1,19,94,63,1,,0,,,,,,,,,,,,,,,
7,Alonso de Ibáñez,1,Sacaca,1650,Sillu Sillu,227,U.E. Eduardo Abaroa,5015767,2,11,75,55,1,,0,,,,,,,,,,,,,,,
7,Alonso de Ibáñez,1,Sacaca,1651,Comunidad Jaroma,228,U.E. Mcal. Sucre B,5015777,1,10,69,71,0,,0,,,,,,,,,,,,,,,
7,Alonso de Ibáñez,1,Sacaca,1651,Comunidad Jaroma,228,U.E. Mcal. Sucre B,5015787,2,2,23,20,0,,0,,,,,,,,,,,,,,,
7,Alonso de Ibáñez,1,Sacaca,1652,Carcoma,226,Esc. Carcoma,5015737,1,2,138,9,2,,1,,,,,,,,,,,,,,,
7,Alonso de Ibáñez,1,Sacaca,1652,Carcoma,226,Esc. Carcoma,5015747,2,1,129,13,2,,3,,,,,,,,,,,,,,,
