CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AORA,MTS,JACHAJAKISASOLFESORC,PDC,A-UPP,P.P.,NGP,LIBRE,SOMOS,JACHA MARKA T.C.A.,PATRIA-ORURO,S.A.M. CHALLAPATA,APB-SUMATE,SUMA,UQ,IOTAYAQUIRAMD,FRI,LEAL,UN,MCSFA
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001777,5,2,7,46,1,12,0,35,16,13,,12,,0,,,,0,10,25,13
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001787,6,2,7,36,1,4,2,38,16,16,,11,,0,,,,0,12,25,17
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001167,1,2,14,33,1,15,1,52,15,14,,15,,0,,,,0,4,9,13
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001177,2,3,7,37,0,3,1,64,15,17,,15,,0,,,,2,10,17,17
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001187,3,1,8,55,0,13,2,40,15,12,,14,,0,,,,4,6,16,14
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001197,4,1,4,45,1,10,0,62,13,10,,30,,0,,,,1,5,15,9
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001207,5,1,4,43,3,10,2,42,18,14,,19,,0,,,,0,12,23,6
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001217,6,3,12,35,2,12,1,40,8,14,,20,,0,,,,0,8,20,14
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001227,7,0,0,14,0,3,0,9,5,2,,6,,0,,,,0,0,8,4
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005217,1,10,14,28,2,6,4,80,3,25,,6,,0,,,,0,9,1,7
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005227,2,9,15,36,1,12,4,47,7,12,,7,,0,,,,2,12,10,5
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005237,3,9,12,32,1,8,0,58,9,7,,10,,0,,,,1,13,8,7
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005247,4,8,13,43,3,11,2,59,1,13,,8,,0,,,,2,6,7,11
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005257,5,9,14,34,0,8,0,70,4,11,,12,,0,,,,2,10,3,4
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005267,6,12,13,42,3,7,7,38,8,13,,12,,0,,,,0,12,9,11
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005277,7,9,13,39,0,16,1,57,5,12,,9,,0,,,,0,4,3,21
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005287,8,7,21,25,1,15,2,54,8,15,,13,,0,,,,2,8,5,6
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005297,9,6,16,36,1,9,3,56,11,13,,13,,0,,,,3,10,6,4
1,Cercado,1,Oruro,2059,Oruro,31008,U.E. Maria Rosa Quintela,4005307,10,6,7,17,2,4,2,38,6,11,,9,,0,,,,1,3,2,7
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003057,1,7,9,35,0,6,3,61,5,18,,8,,0,,,,0,14,7,11
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003067,2,8,9,37,0,12,2,41,11,17,,11,,0,,,,4,10,5,11
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003077,3,9,12,40,1,2,6,52,12,11,,15,,0,,,,1,10,8,6
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003087,4,10,6,50,1,15,3,33,11,21,,10,,0,,,,1,7,8,7
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003097,5,5,19,38,2,8,3,60,9,11,,14,,0,,,,0,8,5,12
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003107,6,3,16,32,0,9,1,46,7,15,,18,,0,,,,0,13,7,7
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003117,7,1,8,43,1,10,2,41,14,15,,16,,0,,,,2,6,10,12
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003127,8,6,13,37,0,9,0,53,12,20,,13,,0,,,,1,8,7,7
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003137,9,0,2,11,0,3,0,14,3,3,,5,,0,,,,0,2,2,7
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006827,1,3,3,19,6,7,2,36,6,24,,7,,0,,,,0,3,4,10
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006837,2,4,11,24,0,10,1,82,0,12,,9,,0,,,,2,5,2,8
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006847,3,9,8,38,1,6,1,54,6,22,,13,,0,,,,3,15,2,3
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006857,4,7,12,41,3,8,2,55,3,14,,12,,0,,,,2,16,3,10
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006867,5,2,13,35,1,5,0,53,9,15,,9,,0,,,,2,15,4,8
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006877,6,6,8,23,1,10,0,72,8,12,,7,,0,,,,3,16,6,10
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006887,7,6,6,26,2,9,2,53,5,14,,3,,0,,,,0,8,3,5
1,Cercado,1,Oruro,2059,Oruro,32180,U. E. Abya Yala,4003967,1,4,13,64,1,4,1,37,3,3,,13,,0,,,,1,15,2,4
1,Cercado,1,Oruro,2059,Oruro,32180,U. E. Abya Yala,4003977,2,4,16,59,3,2,2,36,2,15,,7,,0,,,,2,3,7,4
1,Cercado,1,Oruro,2059,Oruro,32180,U. E. Abya Yala,4003987,3,1,2,16,0,0,1,5,0,1,,0,,0,,,,0,1,1,0
1,Cercado,1,Oruro,2059,Oruro,32187,U.E. Emilio Vasquez,4006797,1,8,12,47,0,3,5,67,0,11,,5,,0,,,,0,17,1,2
1,Cercado,1,Oruro,2059,Oruro,32187,U.E. Emilio Vasquez,4006807,2,7,18,39,1,7,2,53,0,11,,2,,0,,,,2,11,3,3
1,Cercado,1,Oruro,2059,Oruro,32187,U.E. Emilio Vasquez,4006817,3,10,8,26,2,7,0,35,1,6,,0,,0,,,,0,11,1,4
1,Cercado,1,Oruro,2059,Oruro,32311,U.E. Fred Nuñez Gonzales,4008677,1,14,12,31,1,7,1,27,2,8,,4,,0,,,,2,43,10,0
1,Cercado,1,Oruro,2059,Oruro,32311,U.E. Fred Nuñez Gonzales,4008687,2,11,4,28,2,12,1,34,2,9,,9,,0,,,,4,32,16,4
1,Cercado,1,Oruro,2059,Oruro,32311,U.E. Fred Nuñez Gonzales,4008697,3,8,7,29,0,0,0,23,0,0,,4,,0,,,,1,22,6,2
1,Cercado,1,Oruro,2059,Oruro,32363,U. E. Vichuloma,4009457,1,5,4,63,0,3,1,28,4,12,,11,,0,,,,2,14,3,6
1,Cercado,1,Oruro,2059,Oruro,32363,U. E. Vichuloma,4009467,2,8,10,64,3,7,1,31,3,7,,5,,0,,,,2,9,3,4
1,Cercado,1,Oruro,2059,Oruro,32364,U.E. Fidel Alejandro Castro Ruz,4003567,1,11,25,21,2,5,2,48,6,19,,13,,0,,,,1,10,7,4
1,Cercado,1,Oruro,2059,Oruro,32364,U.E. Fidel Alejandro Castro Ruz,4003577,2,10,19,26,1,5,4,67,5,20,,6,,0,,,,2,16,3,2
1,Cercado,1,Oruro,2059,Oruro,32364,U.E. Fidel Alejandro Castro Ruz,4003587,3,13,16,33,0,9,4,53,3,12,,11,,0,,,,3,9,2,5
1,Cercado,1,Oruro,2059,Oruro,32364,U.E. Fidel Alejandro Castro Ruz,4003597,4,4,13,25,1,4,1,51,5,11,,8,,0,,,,3,11,5,4
1,Cercado,1,Oruro,2059,Oruro,32366,U.E. Carlos Villegas Quiroga,4003547,1,59,17,24,2,4,2,56,3,9,,5,,0,,,,3,4,2,0
1,Cercado,1,Oruro,2059,Oruro,32366,U.E. Carlos Villegas Quiroga,4003557,2,9,8,5,0,1,0,20,0,4,,1,,0,,,,1,1,1,0
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001797,1,1,6,57,1,4,0,34,17,9,,13,,0,,,,3,12,22,16
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001807,2,3,2,47,1,8,2,36,10,24,,9,,0,,,,0,15,22,9
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001817,3,6,4,55,0,4,4,35,6,14,,13,,0,,,,0,12,25,18
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001827,4,2,1,11,0,8,0,10,3,2,,1,,0,,,,1,3,6,5
1,Cercado,1,Oruro,2059,Oruro,32408,U.E. Juan Pablo Secundaria,4010467,1,7,10,34,1,11,0,62,4,21,,8,,0,,,,1,11,8,5
1,Cercado,1,Oruro,2059,Oruro,32408,U.E. Juan Pablo Secundaria,4010477,2,2,1,5,0,1,0,9,1,5,,0,,0,,,,0,0,1,1
1,Cercado,1,Oruro,2059,Oruro,32409,U.E. 27 de Julio Huanuni,4003717,1,7,7,29,1,6,2,47,4,19,,40,,0,,,,2,17,2,9
1,Cercado,1,Oruro,2059,Oruro,32409,U.E. 27 de Julio Huanuni,4003727,2,5,12,33,1,5,1,39,1,13,,38,,0,,,,2,12,1,6
1,Cercado,1,Oruro,2059,Oruro,32493,U. E. Ernesto Guevara de la Serna,4009477,1,4,12,122,1,2,0,13,2,6,,1,,0,,,,0,8,2,3
1,Cercado,1,Oruro,2059,Oruro,32493,U. E. Ernesto Guevara de la Serna,4009487,2,6,12,111,1,1,1,13,0,5,,5,,0,,,,0,3,4,3
1,Cercado,1,Oruro,2059,Oruro,32494,U. E. Adolfo Ballivian 1,4005447,1,2,2,23,2,8,1,48,6,7,,9,,0,,,,1,9,4,3
1,Cercado,1,Oruro,2059,Oruro,32495,U. E. Apoyo Educativo Oruro,4006897,1,0,3,6,0,1,0,11,2,10,,4,,0,,,,0,0,0,1
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010737,1,5,19,32,,3,48,80,,,,5,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010747,2,8,7,20,,6,59,75,,,,9,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010757,3,14,16,27,,5,61,54,,,,10,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010767,4,6,12,40,,6,43,76,,,,4,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010777,5,3,19,57,,10,35,59,,,,9,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010787,6,4,8,31,,3,71,61,,,,7,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010797,7,4,10,41,,2,55,66,,,,5,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010807,8,2,10,54,,3,49,69,,,,4,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010817,9,13,16,40,,3,52,53,,,,10,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010827,10,2,16,37,,7,56,60,,,,9,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010837,11,8,6,29,,5,42,66,,,,11,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010847,12,6,10,39,,7,63,68,,,,1,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010857,13,3,9,31,,3,70,71,,,,5,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010867,14,3,12,44,,7,36,72,,,,11,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010877,15,11,15,40,,2,38,61,,,,10,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010887,16,1,15,46,,3,46,68,,,,5,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010897,17,4,12,31,,4,35,34,,,,6,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,4,U.E. Simon Bolivar Primario,4010907,1,19,12,42,,6,75,23,,,,5,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,4,U.E. Simon Bolivar Primario,4010917,2,13,6,25,,7,98,29,,,,6,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,4,U.E. Simon Bolivar Primario,4010927,3,10,11,32,,12,77,32,,,,2,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,4,U.E. Simon Bolivar Primario,4010937,4,13,6,34,,8,96,30,,,,2,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4010947,1,4,29,19,,6,53,50,,,,3,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4010957,2,10,24,28,,7,45,56,,,,4,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4010967,3,5,24,41,,6,40,57,,,,6,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4010977,4,3,20,32,,7,46,57,,,,7,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4010987,5,1,25,42,,12,49,39,,,,3,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4010997,6,8,28,30,,4,41,41,,,,9,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4011007,7,5,14,27,,9,53,82,,,,6,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4011017,8,3,22,30,,3,40,74,,,,5,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4011027,9,7,19,49,,2,43,56,,,,1,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,5,U.E. Litoral,4011037,10,2,16,23,,5,27,44,,,,1,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,32406,Escuela Superior de Formación de Maestros Caracollo,4011197,1,6,13,32,,8,41,56,,,,10,,,,,,,,,
1,Cercado,2,Caracollo,2061,Villa Santa Fé,2,Esc. Arca de Noe,4010577,1,3,28,20,,7,56,44,,,,2,,,,,,,,,
1,Cercado,2,Caracollo,2062,Ventilla Pongo,2,U.E. Max Fernandez,4010587,1,1,28,10,,10,67,45,,,,1,,,,,,,,,
1,Cercado,2,Caracollo,2062,Ventilla Pongo,2,U.E. Max Fernandez,4010597,2,0,21,12,,3,49,46,,,,3,,,,,,,,,
1,Cercado,2,Caracollo,2064,Janco Ñuño,2,Esc. Elizardo Perez,4010607,1,2,63,21,,7,29,29,,,,17,,,,,,,,,
1,Cercado,2,Caracollo,2064,Janco Ñuño,2,Esc. Elizardo Perez,4010617,2,0,19,3,,4,5,11,,,,1,,,,,,,,,
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011067,1,9,45,55,,14,9,11,,,,13,,,,,,,,,
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011077,2,9,37,70,,11,7,11,,,,14,,,,,,,,,
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011087,3,8,36,50,,21,15,10,,,,9,,,,,,,,,
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011097,4,13,37,51,,13,9,18,,,,19,,,,,,,,,
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011107,5,13,34,46,,16,9,10,,,,7,,,,,,,,,
1,Cercado,2,Caracollo,2069,Vilacara,2,Esc. Gualberto Villarroel,4010627,1,8,41,44,,6,14,9,,,,14,,,,,,,,,
1,Cercado,2,Caracollo,2071,Sillota Vito,2,U.E. Ayacucho,4010637,1,6,38,50,,54,22,4,,,,3,,,,,,,,,
1,Cercado,2,Caracollo,2071,Sillota Vito,2,U.E. Ayacucho,4010647,2,1,6,8,,4,5,0,,,,2,,,,,,,,,
1,Cercado,2,Caracollo,2072,Sillota Belén,2,U.E. Otto Saucedo Rivera,4010657,1,16,53,7,,41,16,8,,,,1,,,,,,,,,
1,Cercado,2,Caracollo,2077,Lajma,2,U.E. Florencio Alvarado,4010667,1,8,11,49,,9,24,33,,,,15,,,,,,,,,
1,Cercado,2,Caracollo,2083,Kemalla,2,U.E. Alemania,4010677,1,0,114,27,,14,16,7,,,,2,,,,,,,,,
1,Cercado,2,Caracollo,2083,Kemalla,2,U.E. Alemania,4010687,2,2,125,25,,9,19,21,,,,1,,,,,,,,,
1,Cercado,2,Caracollo,2806,Marka Nueva Llallagua,25619,Col.Nal. Simón Bolivar,4011117,1,2,93,48,,4,9,9,,,,10,,,,,,,,,
1,Cercado,2,Caracollo,2807,Soledad,32181,Corregimiento de Soledad,4011167,1,1,36,5,,3,5,2,,,,0,,,,,,,,,
1,Cercado,2,Caracollo,2808,Central Huntuta,2,U.E. Sebastian Pagador,4010697,1,1,34,29,,8,36,52,,,,1,,,,,,,,,
1,Cercado,2,Caracollo,2808,Central Huntuta,2,U.E. Sebastian Pagador,4010707,2,2,19,13,,0,25,45,,,,4,,,,,,,,,
1,Cercado,2,Caracollo,2915,Cruce Ocotavi,161,U.E. Franz Tamayo,4011047,1,62,49,11,,7,9,18,,,,7,,,,,,,,,
1,Cercado,2,Caracollo,2915,Cruce Ocotavi,161,U.E. Franz Tamayo,4011057,2,28,34,4,,4,5,18,,,,1,,,,,,,,,
1,Cercado,2,Caracollo,3219,Central Horenco,2,U.E. Tupac Amaru,4010717,1,7,9,48,,9,97,9,,,,6,,,,,,,,,
1,Cercado,2,Caracollo,3219,Central Horenco,2,U.E. Tupac Amaru,4010727,2,4,3,9,,4,19,2,,,,1,,,,,,,,,
1,Cercado,2,Caracollo,3483,Central Vila Vila  A,1,Casa Comunal,4010487,1,4,65,36,,9,44,11,,,,2,,,,,,,,,
1,Cercado,2,Caracollo,3483,Central Vila Vila  A,1,Casa Comunal,4010497,2,2,39,28,,6,33,20,,,,3,,,,,,,,,
1,Cercado,2,Caracollo,3484,Central Cañohuma,1,Esc. Rene Bernal Escalante,4010507,1,2,15,48,,4,26,98,,,,2,,,,,,,,,
1,Cercado,2,Caracollo,3484,Central Cañohuma,1,Esc. Rene Bernal Escalante,4010517,2,0,6,22,,1,17,22,,,,1,,,,,,,,,
1,Cercado,2,Caracollo,3485,Concha Marca,1,Esc. Tupac Katari,4010527,1,0,2,28,,2,0,1,,,,0,,,,,,,,,
1,Cercado,2,Caracollo,3486,San Antonio de Angulo,1,Esc. Casimiro Olañeta,4010537,1,2,18,30,,5,31,3,,,,3,,,,,,,,,
1,Cercado,2,Caracollo,3644,San Antonio Cruzani,1,U. E. Victor Paz Estensoro,4010547,1,3,45,29,,4,3,3,,,,2,,,,,,,,,
1,Cercado,2,Caracollo,3645,Ancotanga,32090,Corregimiento de Ancotanga,4011157,1,3,45,23,,29,14,3,,,,5,,,,,,,,,
1,Cercado,2,Caracollo,3702,Quimsachata,1,U. E. Adela Zamudio B,4010557,1,2,32,6,,3,2,0,,,,1,,,,,,,,,
1,Cercado,2,Caracollo,3735,Burguillos,1,U.Esc. Marcelo Quiroga Santa Cruz,4010567,1,8,84,52,,22,7,6,,,,5,,,,,,,,,
1,Cercado,2,Caracollo,4434,Chillcani,26329,Casa Comunal,4011127,1,1,30,4,,0,13,9,,,,1,,,,,,,,,
1,Cercado,2,Caracollo,4435,Caihuasi,26330,Casa Comunal,4011137,1,5,16,0,,3,6,42,,,,1,,,,,,,,,
1,Cercado,2,Caracollo,4436,Jancuhuyo,26331,Casa Comunal,4011147,1,22,14,22,,1,41,18,,,,1,,,,,,,,,
1,Cercado,2,Caracollo,4625,Pasto Grande,32405,U.E. 24 de Julio,4011177,1,0,21,50,,24,31,55,,,,2,,,,,,,,,
1,Cercado,2,Caracollo,4625,Pasto Grande,32405,U.E. 24 de Julio,4011187,2,1,2,7,,18,8,7,,,,0,,,,,,,,,
1,Cercado,2,Caracollo,4669,Comunidad Huerta Pampa,32509,U. E. Ladislao Cabrera,4011207,1,2,13,54,,6,10,4,,,,5,,,,,,,,,
1,Cercado,3,El Choro,2078,El Choro,144,Esc. Sebastian  Pagador,4011217,1,3,96,50,,18,,25,,,,5,,,,,,,,,
1,Cercado,3,El Choro,2078,El Choro,144,Esc. Sebastian  Pagador,4011227,2,1,67,51,,31,,38,,,,3,,,,,,,,,
1,Cercado,3,El Choro,2078,El Choro,144,Esc. Sebastian  Pagador,4011237,3,2,69,46,,17,,33,,,,4,,,,,,,,,
1,Cercado,3,El Choro,2079,Crucero Belén,25621,U.E. Crucero Belén,4011307,1,6,17,22,,20,,91,,,,38,,,,,,,,,
1,Cercado,3,El Choro,2079,Crucero Belén,25621,U.E. Crucero Belén,4011317,2,5,5,12,,7,,21,,,,14,,,,,,,,,
1,Cercado,3,El Choro,2080,San Pedro de Challacollo,146,Esc. Jose Ballivian,4011247,1,95,16,26,,24,,37,,,,7,,,,,,,,,
1,Cercado,3,El Choro,2080,San Pedro de Challacollo,146,Esc. Jose Ballivian,4011257,2,58,14,22,,20,,48,,,,5,,,,,,,,,
1,Cercado,3,El Choro,2080,San Pedro de Challacollo,146,Esc. Jose Ballivian,4011267,3,40,4,7,,20,,13,,,,8,,,,,,,,,
1,Cercado,3,El Choro,2081,San Felipe de Chaytavi,147,U. E. San Felipe de Chaitavi,4011277,1,1,23,76,,10,,49,,,,17,,,,,,,,,
1,Cercado,3,El Choro,2082,Rancho Grande,148,U.E. Rancho Grande,4011287,1,3,16,39,,84,,52,,,,3,,,,,,,,,
1,Cercado,3,El Choro,2082,Rancho Grande,148,U.E. Rancho Grande,4011297,2,0,7,8,,17,,9,,,,0,,,,,,,,,
1,Cercado,4,Paria,2066,Sepulturas,25618,U.E. Teniente Jose Rosendo Bullain Renjel,4011717,1,36,4,10,0,28,32,55,,2,,5,,,,,,3,,,
1,Cercado,4,Paria,2066,Sepulturas,25618,U.E. Teniente Jose Rosendo Bullain Renjel,4011727,2,64,0,11,0,25,23,42,,2,,4,,,,,,4,,,
1,Cercado,4,Paria,2066,Sepulturas,25618,U.E. Teniente Jose Rosendo Bullain Renjel,4011737,3,62,4,8,0,26,27,38,,0,,6,,,,,,10,,,
1,Cercado,4,Paria,2066,Sepulturas,25618,U.E. Teniente Jose Rosendo Bullain Renjel,4011747,4,61,1,18,0,28,22,44,,4,,4,,,,,,3,,,
1,Cercado,4,Paria,2066,Sepulturas,25618,U.E. Teniente Jose Rosendo Bullain Renjel,4011757,5,31,2,4,0,4,18,23,,1,,3,,,,,,7,,,
1,Cercado,4,Paria,2067,Paria,149,Esc. Central Paria,4011487,1,9,24,28,0,51,9,7,,17,,26,,,,,,16,,,
1,Cercado,4,Paria,2067,Paria,149,Esc. Central Paria,4011497,2,2,20,21,0,90,12,2,,8,,31,,,,,,8,,,
1,Cercado,4,Paria,2067,Paria,149,Esc. Central Paria,4011507,3,3,15,16,0,29,3,6,,14,,21,,,,,,3,,,
1,Cercado,4,Paria,2068,Guardaña,151,Col. Eduardo Avaroa,4011537,1,17,0,17,0,94,5,15,,2,,5,,,,,,34,,,
1,Cercado,4,Paria,2068,Guardaña,151,Col. Eduardo Avaroa,4011547,2,15,1,17,0,103,3,22,,2,,2,,,,,,24,,,
1,Cercado,4,Paria,2068,Guardaña,151,Col. Eduardo Avaroa,4011557,3,1,0,3,0,16,0,10,,0,,0,,,,,,12,,,
1,Cercado,4,Paria,2070,Tolapalca,162,U.E. Mariscal Sucre Tolapalca,4011677,1,33,14,49,0,10,16,26,,10,,6,,,,,,8,,,
1,Cercado,4,Paria,2070,Tolapalca,162,U.E. Mariscal Sucre Tolapalca,4011687,2,9,1,34,0,5,6,12,,7,,2,,,,,,2,,,
1,Cercado,4,Paria,2073,Huayña Pasto Grande,156,U.E. Huayño Pasto Grande,4011607,1,49,8,16,0,39,6,51,,4,,11,,,,,,3,,,
1,Cercado,4,Paria,2073,Huayña Pasto Grande,156,U.E. Huayño Pasto Grande,4011617,2,47,3,19,0,38,14,36,,3,,5,,,,,,6,,,
1,Cercado,4,Paria,2073,Huayña Pasto Grande,156,U.E. Huayño Pasto Grande,4011627,3,7,1,3,0,3,1,9,,0,,1,,,,,,1,,,
1,Cercado,4,Paria,2074,Lequepalca,159,Esc. Simon Bolivar,4011657,1,101,1,40,0,1,17,14,,0,,3,,,,,,2,,,
1,Cercado,4,Paria,2075,Soracachi,147,Col. Nal. Mixto Soracachi,4011427,1,14,35,13,0,7,20,24,,57,,8,,,,,,5,,,
1,Cercado,4,Paria,2075,Soracachi,147,Col. Nal. Mixto Soracachi,4011437,2,5,49,13,0,7,27,27,,63,,5,,,,,,4,,,
1,Cercado,4,Paria,2075,Soracachi,147,Col. Nal. Mixto Soracachi,4011447,3,9,32,23,0,16,6,13,,61,,0,,,,,,12,,,
1,Cercado,4,Paria,2075,Soracachi,147,Col. Nal. Mixto Soracachi,4011457,4,5,42,12,0,2,11,15,,67,,4,,,,,,3,,,
1,Cercado,4,Paria,2075,Soracachi,147,Col. Nal. Mixto Soracachi,4011467,5,1,13,10,0,2,0,0,,14,,1,,,,,,0,,,
1,Cercado,4,Paria,2076,Iruma,158,Col. Nal. Iruma,4011637,1,18,6,31,0,34,19,17,,16,,15,,,,,,13,,,
1,Cercado,4,Paria,2076,Iruma,158,Col. Nal. Iruma,4011647,2,6,4,9,0,6,7,6,,5,,2,,,,,,3,,,
1,Cercado,4,Paria,2805,Cachi Cachi,154,Esc. Cachi Cachi,4011567,1,12,6,32,0,107,8,24,,5,,2,,,,,,8,,,
1,Cercado,4,Paria,2805,Cachi Cachi,154,Esc. Cachi Cachi,4011577,2,4,2,6,0,46,4,11,,3,,2,,,,,,2,,,
1,Cercado,4,Paria,3028,Micayani,160,Esc. Simon Bolivar,4011667,1,9,25,10,0,6,43,5,,11,,3,,,,,,8,,,
1,Cercado,4,Paria,3131,San Juan Pampa,150,Esc. Seccional San Juan Pampa,4011517,1,13,10,38,0,112,3,10,,3,,4,,,,,,0,,,
1,Cercado,4,Paria,3131,San Juan Pampa,150,Esc. Seccional San Juan Pampa,4011527,2,7,4,21,0,33,4,5,,2,,4,,,,,,2,,,
