CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,PATRIA-UNIDOS,MTS,LIBRE,XS-CH,FRI,CHR,NGP,ASOCOIN-POROMA,COKASAL,A-UPP,FUERZA,APB-SUMATE
1,Oropeza,1,Sucre,2951,Falafaya,531,Escuela Falafaya,1000497,1,14,12,3,1,4,2,6,2,,,4,21,0
1,Oropeza,1,Sucre,2952,Cantu Molino,532,Unidad Educativa Cantu Molino,1000507,1,0,7,3,0,5,1,16,1,,,2,27,2
1,Oropeza,1,Sucre,3191,Llinfi,51,Escuela Llinfi,1000137,1,22,11,4,7,5,8,16,2,,,6,19,3
1,Oropeza,1,Sucre,3191,Llinfi,51,Escuela Llinfi,1000147,2,8,13,3,5,9,4,8,2,,,2,22,2
1,Oropeza,1,Sucre,3191,Llinfi,51,Escuela Llinfi,1000157,3,9,14,1,11,5,2,9,1,,,13,19,1
1,Oropeza,1,Sucre,3191,Llinfi,51,Escuela Llinfi,1000167,4,14,16,2,5,7,0,15,4,,,5,30,1
1,Oropeza,1,Sucre,3191,Llinfi,51,Escuela Llinfi,1000177,5,16,15,5,4,4,3,7,3,,,7,17,3
1,Oropeza,1,Sucre,3191,Llinfi,51,Escuela Llinfi,1000187,6,2,5,2,2,2,0,1,0,,,2,2,0
1,Oropeza,1,Sucre,3429,Soico,1,Unidad Educativa Soico,1000017,1,10,5,5,0,5,2,7,0,,,9,4,1
1,Oropeza,1,Sucre,3430,La Barranca,1,Unidad Educativa La Barranca,1000027,1,10,11,2,8,3,6,12,3,,,5,33,4
1,Oropeza,1,Sucre,3430,La Barranca,1,Unidad Educativa La Barranca,1000037,2,8,16,2,3,8,8,4,4,,,5,34,2
1,Oropeza,1,Sucre,3430,La Barranca,1,Unidad Educativa La Barranca,1000047,3,7,19,6,13,6,1,7,4,,,5,35,2
1,Oropeza,1,Sucre,3430,La Barranca,1,Unidad Educativa La Barranca,1000057,4,0,4,0,0,0,1,2,1,,,1,7,0
1,Oropeza,1,Sucre,3821,Alto Khora Khora,1,U.E. Qhora Qhora Alta,1000067,1,14,8,9,4,7,6,5,2,,,7,24,1
1,Oropeza,1,Sucre,3821,Alto Khora Khora,1,U.E. Qhora Qhora Alta,1000077,2,14,13,8,9,3,5,7,2,,,9,15,3
1,Oropeza,1,Sucre,3821,Alto Khora Khora,1,U.E. Qhora Qhora Alta,1000087,3,21,24,4,8,3,10,7,4,,,7,22,5
1,Oropeza,1,Sucre,3821,Alto Khora Khora,1,U.E. Qhora Qhora Alta,1000097,4,17,15,4,10,3,1,15,4,,,8,22,1
1,Oropeza,1,Sucre,3821,Alto Khora Khora,1,U.E. Qhora Qhora Alta,1000107,5,15,21,5,6,2,9,18,10,,,3,21,1
1,Oropeza,1,Sucre,3821,Alto Khora Khora,1,U.E. Qhora Qhora Alta,1000117,6,13,15,1,7,2,1,2,4,,,6,13,0
1,Oropeza,1,Sucre,3822,San Juan de Cachimayu,1,Salón Multifuncional San Juan Cachimayu,1000127,1,7,6,1,6,4,4,3,3,,,5,30,0
1,Oropeza,1,Sucre,4350,Kuchu Tambo,26050,U.E. 9 de Marzo,1000517,1,12,12,5,6,8,5,3,4,,,13,22,0
1,Oropeza,1,Sucre,4350,Kuchu Tambo,26050,U.E. 9 de Marzo,1000527,2,5,13,3,3,12,8,8,2,,,9,23,0
1,Oropeza,1,Sucre,4350,Kuchu Tambo,26050,U.E. 9 de Marzo,1000537,3,12,8,5,1,8,9,9,4,,,9,24,2
1,Oropeza,1,Sucre,4350,Kuchu Tambo,26050,U.E. 9 de Marzo,1000547,4,13,10,4,3,13,4,7,4,,,6,9,0
1,Oropeza,1,Sucre,4350,Kuchu Tambo,26050,U.E. 9 de Marzo,1000557,5,10,2,0,3,7,3,1,0,,,5,5,0
1,Oropeza,1,Sucre,4638,Paredón,32441,U.E. Paredón,1000567,1,27,6,0,3,1,1,5,2,,,6,4,0
1,Oropeza,2,Yotala,1200,Yotala,1,Colegio Gregorio Pacheco,1010147,1,61,20,4,,36,6,,,,,,,1
1,Oropeza,2,Yotala,1200,Yotala,1,Colegio Gregorio Pacheco,1010157,2,61,32,10,,28,5,,,,,,,1
1,Oropeza,2,Yotala,1200,Yotala,1,Colegio Gregorio Pacheco,1010167,3,63,26,13,,26,2,,,,,,,1
1,Oropeza,2,Yotala,1200,Yotala,1,Colegio Gregorio Pacheco,1010177,4,67,20,8,,31,7,,,,,,,3
1,Oropeza,2,Yotala,1200,Yotala,1,Colegio Gregorio Pacheco,1010187,5,23,13,5,,12,0,,,,,,,1
1,Oropeza,2,Yotala,1200,Yotala,2,Centro Educativo Santa Rosa,1010357,1,72,30,6,,46,7,,,,,,,1
1,Oropeza,2,Yotala,1200,Yotala,2,Centro Educativo Santa Rosa,1010367,2,51,41,5,,29,9,,,,,,,2
1,Oropeza,2,Yotala,1200,Yotala,2,Centro Educativo Santa Rosa,1010377,3,73,40,6,,28,3,,,,,,,1
1,Oropeza,2,Yotala,1200,Yotala,2,Centro Educativo Santa Rosa,1010387,4,57,25,6,,46,4,,,,,,,4
1,Oropeza,2,Yotala,1200,Yotala,2,Centro Educativo Santa Rosa,1010397,5,49,27,4,,32,1,,,,,,,3
1,Oropeza,2,Yotala,1214,Huayllas,1,Casa Posada de Huayllas,1010197,1,33,1,10,,34,3,,,,,,,1
1,Oropeza,2,Yotala,1215,Tipaka,1,Escuela Tipaka,1010207,1,27,6,6,,3,1,,,,,,,0
1,Oropeza,2,Yotala,1224,Pulqui,1,Posta De Salud Y Salón De La Comunidad,1010217,1,3,2,6,,3,54,,,,,,,1
1,Oropeza,2,Yotala,1238,Tuero,1,Unidad Educativa Tuero Chico,1010227,1,8,3,7,,25,8,,,,,,,0
1,Oropeza,2,Yotala,2756,Anfaya,1,Colegio San Isidro De Anfaya,1010237,1,1,2,48,,47,4,,,,,,,2
1,Oropeza,2,Yotala,2756,Anfaya,1,Colegio San Isidro De Anfaya,1010247,2,2,3,21,,17,6,,,,,,,2
1,Oropeza,2,Yotala,2884,Tasa Pampa,1,Colegio Tasa Pampa,1010257,1,12,6,12,,20,21,,,,,,,7
1,Oropeza,2,Yotala,2953,Tambo Ackachila,1,Escuela Antonio Tovar Hinojosa,1010267,1,24,8,25,,15,29,,,,,,,1
1,Oropeza,2,Yotala,2953,Tambo Ackachila,1,Escuela Antonio Tovar Hinojosa,1010277,2,5,0,5,,4,11,,,,,,,1
1,Oropeza,2,Yotala,3295,Ñujchu,1,Unidad Educativa German Busch,1010287,1,139,11,0,,2,2,,,,,,,6
1,Oropeza,2,Yotala,3296,Cachi Mayu,1,Unidad Educativa José Villegas,1010297,1,17,9,5,,67,3,,,,,,,0
1,Oropeza,2,Yotala,3824,Campanario,1,Unidad Educativa Campanario,1010307,1,26,28,5,,66,2,,,,,,,3
1,Oropeza,2,Yotala,3826,Mosoj Llajta,1,Unidad Educativa Victor Sandi,1010317,1,21,35,7,,46,10,,,,,,,11
1,Oropeza,2,Yotala,3826,Mosoj Llajta,1,Unidad Educativa Victor Sandi,1010327,2,34,23,6,,47,12,,,,,,,0
1,Oropeza,2,Yotala,3826,Mosoj Llajta,1,Unidad Educativa Victor Sandi,1010337,3,34,37,9,,45,9,,,,,,,6
1,Oropeza,2,Yotala,3826,Mosoj Llajta,1,Unidad Educativa Victor Sandi,1010347,4,8,17,0,,33,8,,,,,,,7
1,Oropeza,2,Yotala,4118,Tipoyo,25529,U.E. Tipoyo,1010407,1,5,1,8,,37,1,,,,,,,1
1,Oropeza,3,Poroma,1242,Poroma,1,U. Edu. San Andres De Poroma,1010417,1,24,78,4,,4,,,,0,,,,
1,Oropeza,3,Poroma,1242,Poroma,1,U. Edu. San Andres De Poroma,1010427,2,24,71,1,,3,,,,0,,,,
1,Oropeza,3,Poroma,1242,Poroma,1,U. Edu. San Andres De Poroma,1010437,3,22,67,2,,3,,,,1,,,,
1,Oropeza,3,Poroma,1242,Poroma,1,U. Edu. San Andres De Poroma,1010447,4,33,70,3,,2,,,,1,,,,
1,Oropeza,3,Poroma,1242,Poroma,1,U. Edu. San Andres De Poroma,1010457,5,35,59,1,,1,,,,2,,,,
1,Oropeza,3,Poroma,1242,Poroma,1,U. Edu. San Andres De Poroma,1010467,6,7,15,0,,0,,,,0,,,,
1,Oropeza,3,Poroma,1246,Huañoma,1,Unidad Educativa Huañoma,1010477,1,50,3,0,,1,,,,0,,,,
1,Oropeza,3,Poroma,1246,Huañoma,1,Unidad Educativa Huañoma,1010487,2,43,6,1,,0,,,,1,,,,
1,Oropeza,3,Poroma,1248,Pojpo,1,Escuela San Salvador de Pojpo,1010497,1,17,19,30,,3,,,,0,,,,
1,Oropeza,3,Poroma,1248,Pojpo,1,Escuela San Salvador de Pojpo,1010507,2,1,4,2,,2,,,,0,,,,
1,Oropeza,3,Poroma,1253,Copavillque,1,Unidad Educativa Copavillque,1010517,1,7,50,4,,2,,,,0,,,,
1,Oropeza,3,Poroma,1259,Sapse,1,Sub Alcaldía De Sapse,1010527,1,30,53,3,,4,,,,0,,,,
1,Oropeza,3,Poroma,1260,Luje,1,Colegio Rafael Campos De Luje,1010537,1,57,30,3,,19,,,,0,,,,
1,Oropeza,3,Poroma,1262,La Palca,66,Unidad Educativa Simón Bolivar La Palca,1010737,1,19,26,2,,15,,,,0,,,,
1,Oropeza,3,Poroma,1263,Piocera,1,Unidad Educativa Piocera,1010547,1,24,10,4,,3,,,,0,,,,
1,Oropeza,3,Poroma,2757,El Ajial,1,Posta Sanitaria,1010557,1,1,13,0,,0,,,,0,,,,
1,Oropeza,3,Poroma,2888,Challcha,1,Escuela Central Challcha,1010567,1,45,51,4,,3,,,,0,,,,
1,Oropeza,3,Poroma,2888,Challcha,1,Escuela Central Challcha,1010577,2,15,16,1,,0,,,,0,,,,
1,Oropeza,3,Poroma,2954,Alamos(Zanabria),1,Unidad Educativa Los Alamos,1010587,1,21,26,24,,6,,,,0,,,,
1,Oropeza,3,Poroma,2955,San Juan de Orcas,1,Colegio Manuel Ovando San Juan de Orcas,1010597,1,17,22,22,,3,,,,0,,,,
1,Oropeza,3,Poroma,2955,San Juan de Orcas,1,Colegio Manuel Ovando San Juan de Orcas,1010607,2,2,11,5,,0,,,,0,,,,
1,Oropeza,3,Poroma,3237,Sijcha Alta,1,Unidad Educativa Sijcha Alta,1010617,1,22,7,1,,9,,,,0,,,,
1,Oropeza,3,Poroma,3332,Iru Kkota,1,Unidad Educativa Iru Kkota,1010627,1,14,15,6,,6,,,,0,,,,
1,Oropeza,3,Poroma,3374,Chijmuri,1,Unidad Educativa Chijmuri,1010637,1,19,10,14,,7,,,,0,,,,
1,Oropeza,3,Poroma,3420,Kaynacas,1,Escuela Kaynacas,1010647,1,36,4,3,,10,,,,0,,,,
1,Oropeza,3,Poroma,3431,Uruguayo,1,Unidad Educativa Uruguayo,1010657,1,30,11,1,,1,,,,0,,,,
1,Oropeza,3,Poroma,3432,Pangorasi,1,Unidad Educativa  Pangorasi,1010667,1,22,16,0,,1,,,,0,,,,
1,Oropeza,3,Poroma,3433,Palajla,1,Unidad Educativa Palajla,1010677,1,42,41,2,,1,,,,0,,,,
1,Oropeza,3,Poroma,3434,Sanabria,1,Unidad Educativa Sanabria,1010687,1,57,7,7,,14,,,,2,,,,
1,Oropeza,3,Poroma,3435,Cucuri,1,Unidad Educativa Cucuri,1010697,1,8,19,53,,12,,,,2,,,,
1,Oropeza,3,Poroma,3715,Calizaya,1,Unidad Educativa Calizaya,1010707,1,28,28,1,,0,,,,0,,,,
1,Oropeza,3,Poroma,3829,Yanani,1,Unidad Educativa Yanani,1010717,1,27,21,3,,1,,,,0,,,,
1,Oropeza,3,Poroma,3901,Viru Viru,1,Puesto de Salud Viru Viru,1010727,1,27,5,9,,2,,,,0,,,,
1,Oropeza,3,Poroma,4114,Pomanasa,25523,U.E. Fray Francisco Valea,1010747,1,6,35,0,,0,,,,0,,,,
1,Oropeza,3,Poroma,4474,Mariquilla,32062,U.E. Mariquilla,1010757,1,42,1,1,,0,,,,0,,,,
2,Azurduy,1,Azurduy,1264,Azurduy,1,Unidad Educativa Nicanor Lopez,1010767,1,69,44,37,0,,,,,,,,,
2,Azurduy,1,Azurduy,1264,Azurduy,1,Unidad Educativa Nicanor Lopez,1010777,2,51,57,35,0,,,,,,,,,
2,Azurduy,1,Azurduy,1264,Azurduy,1,Unidad Educativa Nicanor Lopez,1010787,3,52,53,40,0,,,,,,,,,
2,Azurduy,1,Azurduy,1264,Azurduy,1,Unidad Educativa Nicanor Lopez,1010797,4,52,40,49,2,,,,,,,,,
2,Azurduy,1,Azurduy,1264,Azurduy,1,Unidad Educativa Nicanor Lopez,1010807,5,66,37,49,0,,,,,,,,,
2,Azurduy,1,Azurduy,1264,Azurduy,1,Unidad Educativa Nicanor Lopez,1010817,6,63,44,42,1,,,,,,,,,
2,Azurduy,1,Azurduy,1264,Azurduy,1,Unidad Educativa Nicanor Lopez,1010827,7,57,40,36,0,,,,,,,,,
2,Azurduy,1,Azurduy,1264,Azurduy,1,Unidad Educativa Nicanor Lopez,1010837,8,60,32,26,0,,,,,,,,,
2,Azurduy,1,Azurduy,1269,Torrecillas,1,Escuela Torrecillas,1010847,1,50,4,38,0,,,,,,,,,
2,Azurduy,1,Azurduy,1270,Huancarani,1,Escuela Huancarani,1010857,1,25,5,22,0,,,,,,,,,
2,Azurduy,1,Azurduy,1271,Pinos,1,Escuela Pinos,1010867,1,106,20,6,0,,,,,,,,,
2,Azurduy,1,Azurduy,1271,Pinos,1,Escuela Pinos,1010877,2,14,0,2,0,,,,,,,,,
2,Azurduy,1,Azurduy,1272,Rodeo Chico,1,Escuela  Rodeo Chico,1010887,1,28,8,82,1,,,,,,,,,
2,Azurduy,1,Azurduy,1272,Rodeo Chico,1,Escuela  Rodeo Chico,1010897,2,29,6,65,0,,,,,,,,,
2,Azurduy,1,Azurduy,1273,Tablani,1,Escuela Tablani,1010907,1,42,24,32,0,,,,,,,,,
2,Azurduy,1,Azurduy,1273,Tablani,1,Escuela Tablani,1010917,2,11,8,7,0,,,,,,,,,
2,Azurduy,1,Azurduy,3238,Santa Rosa,1,Unidad Educativa Santa Rosa,1010927,1,32,15,42,1,,,,,,,,,
2,Azurduy,1,Azurduy,3421,Duraznal,1,Escuela Duraznal,1010937,1,75,8,18,2,,,,,,,,,
2,Azurduy,1,Azurduy,3421,Duraznal,1,Escuela Duraznal,1010947,2,8,2,1,0,,,,,,,,,
2,Azurduy,1,Azurduy,3436,San Roque,1,Unidad Educativa San Roque,1010957,1,26,8,51,0,,,,,,,,,
2,Azurduy,1,Azurduy,3683,Collpamayu,1,U.E. Collpamayu,1010967,1,18,23,55,0,,,,,,,,,
2,Azurduy,1,Azurduy,3683,Collpamayu,1,U.E. Collpamayu,1010977,2,20,14,71,1,,,,,,,,,
2,Azurduy,1,Azurduy,3684,Quewiñal,1,U.E. Queweñal,1010987,1,11,1,27,1,,,,,,,,,
2,Azurduy,2,Tarvita,1275,Tarvita,1,Unidad Educativa Antonio Tovar,1010997,1,39,15,25,74,1,,,,,,,,
2,Azurduy,2,Tarvita,1275,Tarvita,1,Unidad Educativa Antonio Tovar,1011007,2,19,20,38,62,2,,,,,,,,
2,Azurduy,2,Tarvita,1275,Tarvita,1,Unidad Educativa Antonio Tovar,1011017,3,56,22,21,54,3,,,,,,,,
2,Azurduy,2,Tarvita,1275,Tarvita,1,Unidad Educativa Antonio Tovar,1011027,4,30,25,32,62,2,,,,,,,,
2,Azurduy,2,Tarvita,1276,Molleni,1,Escuela 12 de Octubre,1011037,1,32,50,34,20,6,,,,,,,,
2,Azurduy,2,Tarvita,1276,Molleni,1,Escuela 12 de Octubre,1011047,2,20,51,30,25,13,,,,,,,,
2,Azurduy,2,Tarvita,1276,Molleni,1,Escuela 12 de Octubre,1011057,3,9,41,13,31,5,,,,,,,,
2,Azurduy,2,Tarvita,1278,San Pedro,1,Escuela Luis Evencio Orías,1011067,1,30,4,28,43,14,,,,,,,,
2,Azurduy,2,Tarvita,1278,San Pedro,1,Escuela Luis Evencio Orías,1011077,2,24,3,34,26,7,,,,,,,,
2,Azurduy,2,Tarvita,1278,San Pedro,1,Escuela Luis Evencio Orías,1011087,3,26,4,19,43,11,,,,,,,,
2,Azurduy,2,Tarvita,1279,Mariscal Braun,1,Escuela Mariscal Braun,1011097,1,10,41,8,60,9,,,,,,,,
2,Azurduy,2,Tarvita,1279,Mariscal Braun,1,Escuela Mariscal Braun,1011107,2,7,19,5,59,1,,,,,,,,
2,Azurduy,2,Tarvita,1280,Cruz Ckasa,1,Escuela Cruz Ckasa,1011117,1,22,8,26,47,11,,,,,,,,
2,Azurduy,2,Tarvita,1280,Cruz Ckasa,1,Escuela Cruz Ckasa,1011127,2,21,12,19,25,10,,,,,,,,
2,Azurduy,2,Tarvita,1281,Pampa Huasi,1,Unidad Educativa Jesús Maestro,1011137,1,19,6,68,4,29,,,,,,,,
2,Azurduy,2,Tarvita,1281,Pampa Huasi,1,Unidad Educativa Jesús Maestro,1011147,2,20,1,59,4,32,,,,,,,,
2,Azurduy,2,Tarvita,1281,Pampa Huasi,1,Unidad Educativa Jesús Maestro,1011157,3,2,1,26,3,11,,,,,,,,
2,Azurduy,2,Tarvita,1300,Chunca Cancha,1,Escuela Chunca Cancha,1011167,1,4,2,19,2,5,,,,,,,,
2,Azurduy,2,Tarvita,2876,Molle Cancha,1,Escuela Molle Cancha,1011177,1,22,0,5,0,5,,,,,,,,
2,Azurduy,2,Tarvita,2895,San Jose de Alisos,1,Escuela San Jose de Alisos,1011187,1,11,7,102,14,6,,,,,,,,
2,Azurduy,2,Tarvita,3375,Pampas de Leque,1,Unidad Educativa Pampas de Leque,1011197,1,48,2,28,4,32,,,,,,,,
2,Azurduy,2,Tarvita,3375,Pampas de Leque,1,Unidad Educativa Pampas de Leque,1011207,2,17,2,14,4,7,,,,,,,,
2,Azurduy,2,Tarvita,3685,Villa Pampa,1,U.E. Villa Pampa,1011217,1,3,7,6,33,77,,,,,,,,
2,Azurduy,2,Tarvita,3685,Villa Pampa,1,U.E. Villa Pampa,1011227,2,0,0,2,2,6,,,,,,,,
2,Azurduy,2,Tarvita,4450,La Sillada,26369,U.E. La Sillada,1011237,1,20,8,55,8,19,,,,,,,,
2,Azurduy,2,Tarvita,4450,La Sillada,26369,U.E. La Sillada,1011247,2,6,1,13,1,3,,,,,,,,
2,Azurduy,2,Tarvita,4639,Mara Pampa,32442,U.E. Mara Pampa,1011257,1,10,0,20,5,61,,,,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,1,Col. Jaime De Zudañez,1011367,1,22,32,9,23,30,,,0,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,1,Col. Jaime De Zudañez,1011377,2,41,23,13,14,41,,,0,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,1,Col. Jaime De Zudañez,1011387,3,32,39,18,7,41,,,0,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,1,Col. Jaime De Zudañez,1011397,4,46,30,11,9,29,,,0,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,1,Col. Jaime De Zudañez,1011407,5,36,26,18,12,38,,,0,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,1,Col. Jaime De Zudañez,1011417,6,51,27,14,12,34,,,0,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,1,Col. Jaime De Zudañez,1011427,7,13,14,6,5,15,,,0,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,2,Col. Ignacio Prudencio Bustillos,1011307,1,26,25,20,23,28,,,0,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,2,Col. Ignacio Prudencio Bustillos,1011317,2,29,17,20,21,50,,,0,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,2,Col. Ignacio Prudencio Bustillos,1011327,3,40,21,17,12,24,,,0,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,2,Col. Ignacio Prudencio Bustillos,1011337,4,31,12,23,13,43,,,0,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,2,Col. Ignacio Prudencio Bustillos,1011347,5,35,22,22,25,22,,,0,,,,,
3,Zudáñez,1,Zudañez,1283,Zudañez,2,Col. Ignacio Prudencio Bustillos,1011357,6,40,21,15,8,22,,,0,,,,,
3,Zudáñez,1,Zudañez,1284,Capilla Llave,1,Unidad Educativa Capilla Llave,1011267,1,30,2,13,4,4,,,0,,,,,
3,Zudáñez,1,Zudañez,3393,Mandinga,1,Escuela Mandinga,1011277,1,18,18,28,2,1,,,0,,,,,
3,Zudáñez,1,Zudañez,3394,Sayan Chaca,1,Escuela Sayan Chaca,1011287,1,63,37,12,0,2,,,0,,,,,
3,Zudáñez,1,Zudañez,3716,Huaca Huasi,1,Unidad Educativa Huaca Huasi,1011297,1,30,6,14,1,14,,,0,,,,,
3,Zudáñez,2,Presto,1287,Presto,1,Unidad Educativa Ricardo Mujia,1011437,1,13,17,36,35,27,,,,,,,,
3,Zudáñez,2,Presto,1287,Presto,1,Unidad Educativa Ricardo Mujia,1011447,2,12,24,29,27,28,,,,,,,,
3,Zudáñez,2,Presto,1287,Presto,1,Unidad Educativa Ricardo Mujia,1011457,3,17,20,50,24,26,,,,,,,,
3,Zudáñez,2,Presto,1287,Presto,1,Unidad Educativa Ricardo Mujia,1011467,4,9,26,42,50,16,,,,,,,,
3,Zudáñez,2,Presto,1287,Presto,1,Unidad Educativa Ricardo Mujia,1011477,5,8,17,44,19,21,,,,,,,,
3,Zudáñez,2,Presto,1288,Pasopaya,1,U.E. 31 de Mayo,1011487,1,10,18,59,3,33,,,,,,,,
3,Zudáñez,2,Presto,1288,Pasopaya,1,U.E. 31 de Mayo,1011497,2,1,1,18,2,0,,,,,,,,
3,Zudáñez,2,Presto,1289,Rodeo El Palmar,1,Escuela José María Martínez,1011507,1,8,1,87,11,6,,,,,,,,
3,Zudáñez,2,Presto,1289,Rodeo El Palmar,1,Escuela José María Martínez,1011517,2,12,0,87,14,14,,,,,,,,
3,Zudáñez,2,Presto,1289,Rodeo El Palmar,1,Escuela José María Martínez,1011527,3,10,3,89,17,13,,,,,,,,
3,Zudáñez,2,Presto,2896,El Peral,1,Unidad Educativa Tomoroco,1011537,1,10,17,49,29,31,,,,,,,,
3,Zudáñez,2,Presto,2896,El Peral,1,Unidad Educativa Tomoroco,1011547,2,3,3,34,21,19,,,,,,,,
3,Zudáñez,2,Presto,3830,Puno Khasa,1,Puesto de Salud Puno Khasa,1011557,1,32,13,47,5,2,,,,,,,,
3,Zudáñez,2,Presto,3902,El Palmar,1,Unidad Educativa El Palmar,1011567,1,3,28,24,1,13,,,,,,,,
3,Zudáñez,2,Presto,4396,Huaylla Pampa,26127,U.E. Huaylla Pampa Alta,1011577,1,3,5,82,9,19,,,,,,,,
3,Zudáñez,3,Mojocoya,1292,Mojocoya,1,Unidad Educativa Eduardo Avaroa,1011587,1,10,45,23,,28,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011597,1,45,8,44,,21,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011607,2,38,16,66,,14,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011617,3,50,10,40,,22,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011627,4,56,12,38,,26,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011637,5,33,17,62,,18,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011647,6,40,14,48,,28,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011657,7,35,14,58,,19,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011667,8,55,12,40,,15,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011677,9,48,15,48,,13,,,,,,,,
3,Zudáñez,3,Mojocoya,1293,Redencion Pampa,1,Colegio Franz Tamayo,1011687,10,19,15,31,,14,,,,,,,,
3,Zudáñez,3,Mojocoya,1294,La Abra,1,Escuela Jaime Mendoza,1011697,1,46,4,5,,9,,,,,,,,
3,Zudáñez,3,Mojocoya,1295,Churicana (M),1,Escuela Jorge Anibarro Zapata,1011707,1,24,1,28,,2,,,,,,,,
3,Zudáñez,3,Mojocoya,2898,Yacambe,1,Escuela Guadalupe,1011717,1,70,4,41,,12,,,,,,,,
3,Zudáñez,3,Mojocoya,2898,Yacambe,1,Escuela Guadalupe,1011727,2,24,0,3,,0,,,,,,,,
3,Zudáñez,3,Mojocoya,2899,Quivale,1,Escuela Hilarion Vides Choque,1011737,1,77,24,11,,14,,,,,,,,
3,Zudáñez,4,Icla,1298,Icla,1,Colegio Antonio José De Sucre,1011747,1,12,44,20,,59,,,,,,,,
3,Zudáñez,4,Icla,1298,Icla,1,Colegio Antonio José De Sucre,1011757,2,8,42,8,,97,,,,,,,,
3,Zudáñez,4,Icla,1298,Icla,1,Colegio Antonio José De Sucre,1011767,3,13,30,23,,71,,,,,,,,
3,Zudáñez,4,Icla,1299,Rodeo,1,Escuela Rodeo,1011777,1,3,2,12,,78,,,,,,,,
3,Zudáñez,4,Icla,1303,Pedro Jose Silvetti(Jatun Mayu),1,Escuela Jatun Mayu,1011787,1,2,17,27,,93,,,,,,,,
3,Zudáñez,4,Icla,2844,Uyuni,1,Colegio Rosendo La Fuente,1011797,1,37,29,9,,46,,,,,,,,
3,Zudáñez,4,Icla,2901,Santa Lucia,1,Escuela Santa Lucia,1011807,1,2,1,25,,22,,,,,,,,
3,Zudáñez,4,Icla,2961,Cantar Gallo,1,Escuela Cantar Gallo,1011817,1,3,2,20,,28,,,,,,,,
3,Zudáñez,4,Icla,2962,Thaco Pampa,1,Escuela Thaco Pampa,1011827,1,11,24,15,,93,,,,,,,,
3,Zudáñez,4,Icla,2962,Thaco Pampa,1,Escuela Thaco Pampa,1011837,2,0,1,1,,7,,,,,,,,
3,Zudáñez,4,Icla,2963,La Candelaria,1,Colegio Elizardo Perez,1011847,1,46,67,22,,7,,,,,,,,
3,Zudáñez,4,Icla,2963,La Candelaria,1,Colegio Elizardo Perez,1011857,2,29,44,27,,15,,,,,,,,
3,Zudáñez,4,Icla,3297,Sumala,1,Escuela Sumala,1011867,1,10,1,32,,16,,,,,,,,
3,Zudáñez,4,Icla,3422,San Jacinto,1,Escuela San Jacinto,1011877,1,24,54,22,,40,,,,,,,,
3,Zudáñez,4,Icla,3422,San Jacinto,1,Escuela San Jacinto,1011887,2,14,64,9,,22,,,,,,,,
3,Zudáñez,4,Icla,3437,Chunca Cancha Baja,1,U. Edu. Seccional Chunca Cancha Baja,1011897,1,24,38,28,,20,,,,,,,,
3,Zudáñez,4,Icla,3437,Chunca Cancha Baja,1,U. Edu. Seccional Chunca Cancha Baja,1011907,2,23,13,15,,16,,,,,,,,
3,Zudáñez,4,Icla,3739,Soroma,1,U.E. Mcal. Sucre,1011917,1,44,5,5,,33,,,,,,,,
3,Zudáñez,4,Icla,4448,Comunidad Jatun Wuasi,26368,U.E. Jatun Wasi,1011927,1,4,0,10,,23,,,,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1011937,1,46,24,20,,51,,,25,,,,,
4,Tomina,1,Padilla,1305,Padilla,1,Colegio San Pio X,1011947,2,53,22,14,,53,,,20,,,,,
