CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,UN,UNPA,NGP,MTS,UNIDOS-,PATRIA-UNIDOS,LIBRE,SOLUCIONES-CON-TODOS,PDC,A-UPP,POKUY,FRI,APB-SUMATE,U.P.C,CREE,UNE,FAP,F-S,ARI,TU,PPS
1,Cercado,1,Cochabamba,821,Cochabamba,25882,U. E. Nuestra Señora de la Merced A,3005387,2,,,8,6,7,6,17,7,5,11,,4,90,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25882,U. E. Nuestra Señora de la Merced A,3005397,3,,,8,3,4,4,6,8,3,12,,1,108,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25882,U. E. Nuestra Señora de la Merced A,3005407,4,,,12,8,3,6,9,6,4,8,,3,100,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25882,U. E. Nuestra Señora de la Merced A,3005417,5,,,8,1,8,9,24,4,4,19,,2,83,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25882,U. E. Nuestra Señora de la Merced A,3005427,6,,,6,10,13,3,18,8,3,9,,1,104,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25882,U. E. Nuestra Señora de la Merced A,3005437,7,,,4,2,4,6,16,5,4,10,,2,120,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25882,U. E. Nuestra Señora de la Merced A,3005447,8,,,5,3,4,6,16,6,6,5,,3,96,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25882,U. E. Nuestra Señora de la Merced A,3005457,9,,,9,4,7,8,22,5,3,17,,0,100,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25883,U. E. Nilo Soruco Arancibia,3005327,1,,,12,3,7,5,17,2,5,7,,4,92,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25883,U. E. Nilo Soruco Arancibia,3005337,2,,,10,5,8,6,16,7,4,11,,0,88,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25883,U. E. Nilo Soruco Arancibia,3005347,3,,,16,5,3,8,18,8,3,7,,3,91,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,3008007,1,,,15,5,7,2,10,3,3,20,,2,62,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,3008017,2,,,17,4,5,6,10,12,1,15,,1,71,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,3008027,3,,,10,4,5,4,13,5,3,34,,5,82,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,3008037,4,,,9,4,8,3,19,13,4,21,,4,83,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25884,U. E. Alcides Arguedas A.,3008047,5,,,1,0,3,4,2,4,4,2,,0,21,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25885,U. E. Santa Mónica,3002357,1,,,13,8,1,4,13,8,2,18,,3,79,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25885,U. E. Santa Mónica,3002367,2,,,14,3,5,12,15,6,4,8,,8,79,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25885,U. E. Santa Mónica,3002377,3,,,10,3,4,5,11,2,5,18,,1,76,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25885,U. E. Santa Mónica,3002387,4,,,8,6,6,5,20,8,5,11,,2,76,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25885,U. E. Santa Mónica,3002397,5,,,8,7,3,13,19,7,5,19,,2,74,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25885,U. E. Santa Mónica,3002407,6,,,9,2,4,8,25,4,5,25,,7,82,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25885,U. E. Santa Mónica,3002417,7,,,10,5,5,13,15,6,4,25,,4,57,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25885,U. E. Santa Mónica,3002427,8,,,11,5,7,5,19,9,2,16,,1,75,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25885,U. E. Santa Mónica,3002437,9,,,6,5,3,3,18,10,6,13,,6,80,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25885,U. E. Santa Mónica,3002447,10,,,8,2,3,6,17,10,3,15,,4,76,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25885,U. E. Santa Mónica,3002457,11,,,7,10,2,6,20,3,7,16,,1,67,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25885,U. E. Santa Mónica,3002467,12,,,10,6,5,6,18,5,5,17,,4,94,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25885,U. E. Santa Mónica,3002477,13,,,13,5,2,11,15,6,5,15,,1,75,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016177,1,,,5,7,0,8,4,3,5,69,,4,18,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016187,2,,,6,6,2,8,4,8,3,46,,1,26,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016197,3,,,1,5,2,4,3,2,0,61,,4,22,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016207,4,,,4,4,4,5,2,10,3,55,,1,21,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016217,5,,,8,1,5,5,1,7,3,56,,1,10,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016227,6,,,6,3,2,3,4,4,4,64,,1,16,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016237,7,,,10,2,7,3,2,8,3,54,,2,22,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016247,8,,,10,3,3,7,7,5,7,72,,0,24,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016257,9,,,11,4,1,5,5,2,3,64,,3,18,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016267,10,,,4,9,2,7,3,8,0,61,,5,11,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016277,11,,,5,3,2,7,4,6,4,50,,3,11,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016287,12,,,7,5,3,7,4,8,4,43,,1,21,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016297,13,,,3,3,0,2,7,4,1,56,,2,25,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016307,14,,,12,3,3,6,8,13,5,52,,1,15,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016317,15,,,8,5,1,7,6,5,7,70,,3,17,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016327,16,,,10,8,1,6,4,3,3,63,,0,22,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016337,17,,,5,3,5,0,8,11,4,66,,2,22,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016347,18,,,5,0,2,4,7,6,5,60,,3,21,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016357,19,,,2,5,3,3,12,6,6,52,,3,22,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016367,20,,,12,5,5,5,8,11,7,66,,3,25,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25886,U. E. Juancito Pinto B,3016377,21,,,8,2,6,5,10,3,7,42,,2,16,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25887,U. E. 8 de Mayo,3017797,1,,,10,1,7,11,27,11,1,4,,2,78,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25887,U. E. 8 de Mayo,3017807,2,,,12,6,3,21,28,12,1,6,,4,59,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25887,U. E. 8 de Mayo,3017817,3,,,17,3,6,19,24,7,2,4,,1,77,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25887,U. E. 8 de Mayo,3017827,4,,,7,3,7,11,27,11,0,5,,2,78,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25887,U. E. 8 de Mayo,3017837,5,,,6,1,2,9,7,7,0,1,,0,40,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25888,U. E. Francisco Javier Baldivieso Luna,3011077,1,,,11,7,4,3,12,4,2,48,,1,40,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25888,U. E. Francisco Javier Baldivieso Luna,3011087,2,,,8,5,2,6,8,9,2,42,,0,53,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25888,U. E. Francisco Javier Baldivieso Luna,3011097,3,,,6,5,7,12,10,3,1,21,,1,51,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25888,U. E. Francisco Javier Baldivieso Luna,3011107,4,,,9,7,3,6,5,3,4,18,,2,58,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25888,U. E. Francisco Javier Baldivieso Luna,3011117,5,,,9,4,7,3,9,6,5,38,,5,73,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25888,U. E. Francisco Javier Baldivieso Luna,3011127,6,,,13,4,1,7,5,5,7,35,,2,49,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25888,U. E. Francisco Javier Baldivieso Luna,3011137,7,,,12,4,4,5,12,7,3,28,,1,70,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25888,U. E. Francisco Javier Baldivieso Luna,3011147,8,,,3,4,1,6,3,4,7,25,,3,21,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25889,U. E. San Vicente de Paul,3010797,1,,,9,5,3,3,6,3,11,49,,1,35,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25889,U. E. San Vicente de Paul,3010807,2,,,12,4,3,1,7,6,8,46,,1,25,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25889,U. E. San Vicente de Paul,3010817,3,,,15,8,5,4,8,0,6,43,,0,30,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25889,U. E. San Vicente de Paul,3010827,4,,,9,5,5,2,6,1,4,58,,1,30,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25889,U. E. San Vicente de Paul,3010837,5,,,6,1,5,9,6,3,4,51,,2,26,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25889,U. E. San Vicente de Paul,3010847,6,,,11,3,2,3,5,3,6,67,,3,46,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25889,U. E. San Vicente de Paul,3010857,7,,,5,4,3,1,4,9,3,44,,3,39,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25889,U. E. San Vicente de Paul,3010867,8,,,5,2,6,3,6,2,3,28,,0,17,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25890,U. E. San Andrés,3022807,1,,,12,0,0,13,9,13,5,45,,2,35,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25890,U. E. San Andrés,3022817,2,,,11,3,4,4,8,10,2,38,,5,31,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25891,U. E. Cochabamba,3018037,1,,,9,2,4,5,17,12,3,2,,3,68,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25892,U. E. Bolivia Japón Tarde,3008057,1,,,7,5,4,9,11,9,1,23,,3,58,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25892,U. E. Bolivia Japón Tarde,3008067,2,,,11,4,7,5,15,5,5,21,,2,81,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25892,U. E. Bolivia Japón Tarde,3008077,3,,,7,7,2,10,8,8,6,20,,4,84,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25892,U. E. Bolivia Japón Tarde,3008087,4,,,5,0,3,2,4,0,1,7,,2,34,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25897,U. E. Pentecostal de Bolivia,3022727,1,,,8,9,4,8,11,19,2,40,,5,57,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25897,U. E. Pentecostal de Bolivia,3022737,2,,,7,7,5,6,8,11,4,45,,4,41,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25897,U. E. Pentecostal de Bolivia,3022747,3,,,7,10,3,4,14,11,6,44,,9,56,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25897,U. E. Pentecostal de Bolivia,3022757,4,,,13,11,4,4,16,17,3,33,,1,44,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25897,U. E. Pentecostal de Bolivia,3022767,5,,,13,8,2,3,12,15,5,31,,4,36,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25897,U. E. Pentecostal de Bolivia,3022777,6,,,12,4,2,5,5,5,4,34,,5,58,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25897,U. E. Pentecostal de Bolivia,3022787,7,,,12,7,2,3,10,10,4,38,,5,50,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25897,U. E. Pentecostal de Bolivia,3022797,8,,,4,3,6,3,6,13,4,41,,1,19,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25898,Sede Social de OTB Cerro San Miguel  Alto,3008557,1,,,13,2,1,4,3,1,1,21,,4,34,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25899,U. E. El Molino,3010537,1,,,9,5,2,6,12,6,6,23,,2,46,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25899,U. E. El Molino,3010547,2,,,9,5,4,6,6,4,5,31,,2,47,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25899,U. E. El Molino,3010557,3,,,10,5,7,4,8,2,6,32,,2,47,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25899,U. E. El Molino,3010567,4,,,13,6,9,3,12,2,9,24,,4,20,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25899,U. E. El Molino,3010577,5,,,5,5,3,2,13,3,5,30,,1,50,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25899,U. E. El Molino,3010587,6,,,9,7,5,5,10,3,7,24,,2,60,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25899,U. E. El Molino,3010597,7,,,9,4,4,2,8,4,2,29,,2,42,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25900,U. E. Canaán,3010037,1,,,7,5,8,6,13,9,5,23,,3,61,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25900,U. E. Canaán,3010047,2,,,8,8,5,4,12,12,11,29,,3,79,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25900,U. E. Canaán,3010057,3,,,13,4,4,7,14,8,9,27,,2,53,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25901,U. E. Luz y Verdad,3013667,1,,,7,5,11,4,17,8,7,25,,2,58,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25901,U. E. Luz y Verdad,3013677,2,,,7,5,9,7,8,6,6,28,,1,67,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25901,U. E. Luz y Verdad,3013687,3,,,2,3,3,0,1,4,0,4,,0,15,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25902,U. E. Padre Luis Diez del Pozo,3015867,1,,,2,7,5,2,11,7,1,37,,3,53,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25902,U. E. Padre Luis Diez del Pozo,3015877,2,,,10,5,7,3,9,9,5,26,,2,64,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25902,U. E. Padre Luis Diez del Pozo,3015887,3,,,9,7,4,1,17,14,7,51,,2,68,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25902,U. E. Padre Luis Diez del Pozo,3015897,4,,,5,4,5,9,12,18,6,48,,5,59,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25902,U. E. Padre Luis Diez del Pozo,3015907,5,,,7,4,5,3,14,8,4,26,,4,64,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25902,U. E. Padre Luis Diez del Pozo,3015917,6,,,8,2,3,4,8,9,2,24,,3,58,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25902,U. E. Padre Luis Diez del Pozo,3015927,7,,,7,5,4,4,11,10,5,25,,4,53,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25902,U. E. Padre Luis Diez del Pozo,3015937,8,,,11,6,1,2,14,13,2,28,,2,57,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25902,U. E. Padre Luis Diez del Pozo,3015947,9,,,4,3,6,5,10,8,3,28,,5,76,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25902,U. E. Padre Luis Diez del Pozo,3015957,10,,,8,3,6,0,9,14,2,23,,2,68,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25902,U. E. Padre Luis Diez del Pozo,3015967,11,,,12,3,7,2,14,13,2,19,,5,65,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,3018947,1,,,6,5,4,6,29,2,1,10,,3,77,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,3018957,2,,,6,6,6,8,13,12,5,9,,3,93,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,3018967,3,,,12,5,2,10,13,8,5,11,,0,91,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,3018977,4,,,15,5,9,5,28,13,2,4,,3,86,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,3018987,5,,,8,1,4,12,15,8,4,11,,3,80,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25921,U. E. Ave María,3018997,6,,,6,7,7,4,16,5,5,5,,0,80,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25922,U.E. Genoveva Ríos,3001287,1,,,15,8,7,8,26,8,2,5,,2,85,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25922,U.E. Genoveva Ríos,3001297,2,,,7,3,4,20,29,18,2,24,,5,66,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25922,U.E. Genoveva Ríos,3001307,3,,,9,4,8,11,20,12,2,10,,5,73,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25922,U.E. Genoveva Ríos,3001317,4,,,11,5,5,9,18,7,3,14,,3,82,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25922,U.E. Genoveva Ríos,3001327,5,,,7,2,6,12,19,5,2,19,,4,66,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25922,U.E. Genoveva Ríos,3001337,6,,,20,11,5,6,18,13,2,10,,5,72,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25922,U.E. Genoveva Ríos,3001347,7,,,7,2,3,12,19,11,2,8,,2,89,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25922,U.E. Genoveva Ríos,3001357,8,,,12,4,9,8,18,11,1,8,,6,84,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25922,U.E. Genoveva Ríos,3001367,9,,,15,1,6,8,8,11,2,16,,3,82,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25922,U.E. Genoveva Ríos,3001377,10,,,5,1,1,5,3,6,2,8,,3,50,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25923,U. E. John Dewey,3000957,1,,,10,4,4,6,22,18,3,6,,2,101,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25923,U. E. John Dewey,3000967,2,,,13,4,10,14,30,18,1,4,,1,92,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25923,U. E. John Dewey,3000977,3,,,11,4,2,12,24,9,3,3,,3,111,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25923,U. E. John Dewey,3000987,4,,,7,4,1,19,21,4,1,3,,2,109,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25923,U. E. John Dewey,3000997,5,,,7,3,4,8,17,18,6,12,,2,98,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25923,U. E. John Dewey,3001007,6,,,0,0,0,2,4,0,1,0,,0,14,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25929,U. E. Patria Nueva,3015037,1,,,8,3,2,1,3,6,0,80,,5,28,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25929,U. E. Patria Nueva,3015047,2,,,6,3,3,4,4,11,3,107,,4,36,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25929,U. E. Patria Nueva,3015057,3,,,2,2,1,2,4,7,1,66,,4,33,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25929,U. E. Patria Nueva,3015067,4,,,3,3,4,1,2,3,6,65,,1,34,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25929,U. E. Patria Nueva,3015077,5,,,8,2,2,7,5,4,2,49,,1,18,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25929,U. E. Patria Nueva,3015087,6,,,5,3,2,2,5,5,2,54,,1,32,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25929,U. E. Patria Nueva,3015097,7,,,5,6,4,1,1,5,1,64,,0,24,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25929,U. E. Patria Nueva,3015107,8,,,3,1,3,1,3,7,3,80,,2,20,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25929,U. E. Patria Nueva,3015117,9,,,4,3,5,5,5,12,2,59,,1,33,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25929,U. E. Patria Nueva,3015127,10,,,4,4,2,3,6,2,2,54,,3,36,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25929,U. E. Patria Nueva,3015137,11,,,10,4,1,3,7,6,5,87,,4,35,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25929,U. E. Patria Nueva,3015147,12,,,12,7,7,4,8,8,4,86,,4,33,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25929,U. E. Patria Nueva,3015157,13,,,4,1,3,6,0,5,4,58,,3,32,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25929,U. E. Patria Nueva,3015167,14,,,13,1,2,3,5,2,3,68,,1,20,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25929,U. E. Patria Nueva,3015177,15,,,5,6,2,5,2,8,5,66,,0,19,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25929,U. E. Patria Nueva,3015187,16,,,9,2,5,4,4,6,1,56,,3,35,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25929,U. E. Patria Nueva,3015197,17,,,7,3,8,3,8,5,5,77,,4,24,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25929,U. E. Patria Nueva,3015207,18,,,6,4,3,3,8,9,2,68,,0,33,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25930,U. E. Tiquirani,3015587,1,,,8,1,7,7,9,12,5,39,,1,34,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25930,U. E. Tiquirani,3015597,2,,,9,5,5,7,11,14,4,55,,1,33,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25930,U. E. Tiquirani,3015607,3,,,3,6,7,1,3,9,3,48,,3,37,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25930,U. E. Tiquirani,3015617,4,,,7,2,5,4,4,5,5,50,,1,22,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25930,U. E. Tiquirani,3015627,5,,,7,5,3,5,3,6,4,43,,1,41,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25930,U. E. Tiquirani,3015637,6,,,4,5,2,9,5,7,5,37,,1,24,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25930,U. E. Tiquirani,3015647,7,,,5,8,3,9,6,14,4,35,,4,25,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,25930,U. E. Tiquirani,3015657,8,,,6,3,4,11,4,4,2,64,,0,40,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26145,U.E. Marina Nuñez del Prado,3010217,1,,,3,6,8,8,12,7,0,56,,3,27,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26145,U.E. Marina Nuñez del Prado,3010227,2,,,8,7,2,10,3,7,2,58,,1,28,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26145,U.E. Marina Nuñez del Prado,3010237,3,,,6,9,3,4,7,6,4,39,,0,37,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26147,U.E. Prof. Jaime Alfonso Escalante Gutierrez,3015217,1,,,10,7,6,6,14,8,8,27,,1,75,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26147,U.E. Prof. Jaime Alfonso Escalante Gutierrez,3015227,2,,,10,4,11,4,8,8,4,32,,5,68,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26147,U.E. Prof. Jaime Alfonso Escalante Gutierrez,3015237,3,,,8,2,6,8,11,6,7,17,,3,78,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26147,U.E. Prof. Jaime Alfonso Escalante Gutierrez,3015247,4,,,10,4,11,7,17,8,3,23,,3,79,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26148,U.E. Ana María Romero de Campero,3017147,1,,,4,4,3,6,8,6,5,54,,3,21,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26148,U.E. Ana María Romero de Campero,3017157,2,,,4,0,0,5,13,3,4,54,,0,48,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26148,U.E. Ana María Romero de Campero,3017167,3,,,12,1,3,3,14,9,2,69,,3,30,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26148,U.E. Ana María Romero de Campero,3017177,4,,,3,4,2,4,12,9,7,51,,4,34,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26318,U. E. Saúl Mendoza,3004977,1,,,12,5,4,7,19,6,4,8,,5,83,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26318,U. E. Saúl Mendoza,3004987,2,,,7,3,1,2,4,0,5,3,,2,48,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,26321,U. E. Bolivia Holanda,3015977,1,,,4,4,5,9,24,10,4,61,,3,22,,,,,,,,
