CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AORA,MTS,JACHAJAKISASOLFESORC,PDC,A-UPP,NGP,LIBRE,SOMOS,JACHA MARKA T.C.A.,PATRIA-ORURO,P.P.,S.A.M. CHALLAPATA,APB-SUMATE,SUMA,UQ,IOTAYAQUIRAMD,FRI,LEAL,UN,MCSFA
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007807,19,3,13,20,1,6,40,6,11,,9,1,,1,,,,2,6,5,5
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007817,20,4,6,22,0,9,33,8,19,,14,3,,3,,,,0,6,5,13
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007827,21,4,7,26,3,7,21,8,24,,11,0,,3,,,,1,10,4,5
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007837,22,7,12,24,3,3,31,11,17,,16,2,,2,,,,0,6,7,4
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007847,23,13,12,17,4,10,47,8,13,,7,0,,1,,,,1,7,4,8
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007857,24,2,10,26,2,9,24,14,17,,17,2,,0,,,,0,7,3,4
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007867,25,5,8,21,5,9,29,7,14,,9,1,,1,,,,0,6,2,6
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007877,1,6,19,23,0,8,35,10,21,,7,2,,1,,,,0,9,4,9
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007887,2,2,10,20,2,5,30,12,22,,14,1,,1,,,,1,15,1,8
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007897,3,4,10,23,1,7,30,11,25,,14,0,,0,,,,0,9,5,16
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007907,4,4,12,17,2,4,41,8,18,,11,1,,0,,,,4,6,2,6
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007917,5,6,5,24,2,9,31,8,15,,9,4,,1,,,,2,5,7,5
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007927,6,7,13,26,2,7,40,10,11,,11,1,,0,,,,1,3,8,8
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007937,7,6,9,22,3,5,35,9,17,,10,1,,0,,,,1,4,3,10
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007947,8,10,11,31,2,4,30,9,20,,4,1,,2,,,,0,8,2,13
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007957,9,3,16,23,2,7,33,4,19,,7,0,,0,,,,2,12,3,7
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007967,10,6,5,22,3,2,39,5,16,,9,1,,0,,,,1,6,4,5
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007977,11,5,7,7,2,1,10,1,5,,3,0,,1,,,,0,3,1,0
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4007987,1,6,5,29,2,4,40,14,27,,12,4,,1,,,,1,4,6,11
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4007997,2,4,5,29,4,6,31,15,21,,9,2,,0,,,,3,5,10,11
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008007,3,3,8,26,3,11,25,16,24,,13,0,,2,,,,1,4,5,11
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008017,4,6,3,31,1,10,37,12,18,,13,1,,2,,,,1,6,2,12
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008027,5,5,3,35,3,5,33,9,24,,12,2,,0,,,,0,6,2,14
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008037,6,6,5,26,1,4,42,21,14,,15,2,,1,,,,4,7,3,8
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008047,7,5,8,35,0,1,27,19,20,,15,3,,1,,,,3,6,4,8
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008057,8,7,3,25,2,14,27,19,22,,18,0,,0,,,,0,7,7,8
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008067,9,0,5,26,4,5,29,15,28,,10,4,,3,,,,0,5,6,7
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008077,10,3,2,25,1,2,21,22,28,,11,3,,0,,,,0,1,9,13
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008087,11,3,8,21,0,11,17,6,26,,9,1,,2,,,,4,4,10,4
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008097,12,5,6,22,1,15,32,6,16,,6,2,,1,,,,2,7,9,13
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008107,13,2,6,19,2,8,19,13,25,,17,1,,2,,,,1,8,4,13
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008117,14,8,9,30,2,10,39,11,19,,8,0,,0,,,,2,2,10,9
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008127,15,1,14,31,3,11,35,13,19,,11,0,,3,,,,1,9,2,5
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008137,16,4,4,27,4,9,25,18,25,,15,4,,1,,,,1,17,5,10
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008147,17,5,3,31,1,7,23,14,31,,13,1,,1,,,,1,10,2,10
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008157,18,1,6,25,2,9,27,9,21,,16,2,,1,,,,2,14,10,9
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008167,19,3,4,33,3,8,30,11,18,,15,0,,2,,,,1,6,7,18
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008177,20,3,5,34,2,6,21,15,24,,23,3,,1,,,,2,0,3,11
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008187,21,1,5,29,7,6,36,12,28,,11,3,,4,,,,1,2,6,12
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008197,22,2,6,31,1,9,19,16,13,,14,0,,0,,,,2,5,4,14
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008207,23,4,5,37,3,15,16,14,25,,16,3,,1,,,,0,8,8,13
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008217,24,6,4,28,2,9,23,15,25,,9,1,,5,,,,2,5,7,13
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008227,25,1,5,18,0,4,10,5,12,,4,0,,0,,,,0,4,1,3
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008237,1,7,5,26,1,10,34,7,18,,5,2,,2,,,,0,15,5,9
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008247,2,6,5,25,4,3,38,9,20,,12,1,,0,,,,2,14,2,6
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008257,3,5,3,25,4,7,32,4,19,,12,2,,0,,,,1,4,3,3
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008267,4,2,7,26,1,6,32,5,20,,9,2,,0,,,,1,4,3,3
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008277,5,4,8,23,2,6,28,4,17,,7,1,,0,,,,2,6,3,6
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008287,6,5,7,26,2,7,41,9,16,,9,2,,0,,,,0,8,5,7
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008297,7,10,8,20,1,8,42,4,18,,16,0,,2,,,,2,6,1,6
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008307,8,2,5,22,2,7,36,8,20,,6,3,,3,,,,0,4,7,5
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008317,9,3,3,21,0,5,25,12,24,,7,2,,1,,,,0,11,11,7
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008327,10,2,10,23,2,9,38,8,18,,3,1,,0,,,,2,4,1,10
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008337,11,6,4,27,4,5,32,5,16,,8,4,,2,,,,1,11,6,10
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008347,12,3,6,14,2,8,43,5,18,,10,2,,1,,,,2,3,7,6
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008357,13,4,5,31,1,3,26,9,17,,14,0,,2,,,,0,4,1,12
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008367,14,2,4,14,6,15,36,5,17,,14,0,,0,,,,0,5,3,6
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008377,15,2,6,21,3,3,38,10,26,,11,1,,2,,,,4,6,4,8
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008387,16,5,9,29,0,7,31,7,21,,10,0,,0,,,,0,7,8,11
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008397,17,5,5,16,1,12,34,6,26,,16,2,,0,,,,0,9,6,6
1,Cercado,1,Oruro,2059,Oruro,134,U. E. Jesus de Nazareth,4008407,18,3,6,9,1,5,15,3,12,,4,1,,0,,,,0,2,2,5
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008417,1,5,4,32,2,5,22,20,22,,14,1,,1,,,,2,6,8,11
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008427,2,3,8,26,0,7,21,13,25,,22,0,,2,,,,5,10,6,12
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008437,3,3,5,19,3,16,24,15,12,,9,0,,2,,,,1,6,6,5
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008447,4,2,5,21,4,9,35,12,15,,16,0,,2,,,,1,8,4,16
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008457,5,3,5,33,7,5,28,15,17,,13,0,,1,,,,3,5,7,13
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008467,6,5,3,25,3,3,23,12,17,,16,1,,1,,,,0,1,13,13
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008477,7,3,12,22,0,6,24,9,22,,22,3,,5,,,,2,4,11,8
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008487,8,6,6,20,1,9,33,22,16,,14,1,,2,,,,7,3,6,5
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008497,9,2,4,38,2,2,26,19,27,,14,3,,0,,,,4,5,7,11
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008507,10,4,9,20,2,11,29,10,18,,21,2,,0,,,,1,10,2,7
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008517,11,3,4,39,0,12,22,13,23,,16,0,,0,,,,0,2,9,14
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008527,12,5,4,25,3,10,18,17,25,,16,2,,1,,,,0,5,8,9
1,Cercado,1,Oruro,2059,Oruro,135,U. Esc. Oruro Otawa (Primaria),4008537,13,2,2,34,1,5,35,10,11,,18,1,,2,,,,2,7,6,10
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008547,1,6,4,30,1,3,24,6,17,,18,1,,0,,,,0,8,6,6
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008557,2,2,5,27,1,5,17,13,27,,14,3,,1,,,,1,6,9,16
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008567,3,3,5,28,0,10,17,8,22,,8,5,,1,,,,2,11,6,10
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008577,4,1,2,12,1,4,9,9,17,,4,1,,0,,,,0,3,5,10
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008587,1,2,4,30,0,6,49,9,23,,5,3,,2,,,,1,9,6,11
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008597,2,1,4,23,3,3,33,7,22,,7,0,,0,,,,0,6,2,15
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008607,3,4,9,29,1,6,30,8,22,,8,1,,0,,,,0,7,2,11
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008617,4,3,6,22,6,8,40,6,19,,13,1,,0,,,,0,4,4,5
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008627,5,3,6,32,3,11,29,9,19,,7,1,,0,,,,1,5,4,9
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008637,6,8,8,20,4,4,26,13,17,,11,2,,0,,,,0,4,8,9
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008647,7,3,1,23,3,2,37,11,15,,13,1,,0,,,,1,9,8,13
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008657,8,0,6,27,1,2,38,9,23,,10,0,,0,,,,3,3,10,10
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008667,9,6,7,19,7,6,23,10,20,,12,0,,0,,,,1,9,1,16
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005717,1,2,5,31,3,6,36,12,18,,15,4,,1,,,,1,2,7,5
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005727,2,3,3,27,0,4,24,14,29,,9,4,,0,,,,0,7,2,13
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005737,3,4,8,26,0,4,28,12,15,,6,0,,1,,,,2,5,8,9
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005747,4,5,3,37,0,7,27,13,22,,10,1,,1,,,,0,5,10,13
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005757,5,2,3,26,2,13,23,11,26,,9,0,,1,,,,1,7,9,18
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005767,6,3,3,30,3,6,30,12,21,,12,0,,3,,,,1,8,6,5
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005777,7,1,6,35,1,2,22,8,25,,13,1,,1,,,,0,3,4,8
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005787,8,3,5,27,2,8,31,17,16,,9,1,,0,,,,2,6,6,11
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005797,9,6,7,30,1,12,35,6,21,,9,1,,0,,,,1,3,7,5
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005807,10,3,6,25,2,8,31,12,25,,10,0,,1,,,,2,9,4,10
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005817,11,4,5,25,4,3,19,17,31,,10,1,,1,,,,1,11,6,12
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005827,12,4,7,45,3,3,30,9,18,,14,3,,0,,,,2,5,4,8
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005837,13,3,6,28,3,9,32,9,14,,9,1,,2,,,,0,3,5,12
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005847,14,4,8,41,1,9,31,8,28,,9,2,,0,,,,0,3,6,14
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005857,15,3,1,29,1,11,33,6,24,,10,2,,1,,,,0,8,6,10
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005867,16,5,8,21,1,8,14,19,27,,17,4,,3,,,,1,5,6,11
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005877,17,1,9,28,2,5,26,8,20,,12,2,,2,,,,0,5,4,16
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005887,18,8,7,27,0,9,27,4,23,,16,4,,3,,,,3,3,2,8
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005897,19,4,4,29,5,6,28,14,23,,8,1,,0,,,,0,5,6,8
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005907,20,4,6,29,0,8,17,12,22,,18,1,,3,,,,2,3,7,7
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005917,21,3,3,27,2,6,25,7,36,,11,3,,4,,,,0,3,6,10
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005927,22,2,1,19,2,9,29,19,22,,19,0,,2,,,,0,7,7,11
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005937,23,0,6,22,3,6,27,7,19,,14,1,,2,,,,0,7,4,12
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005947,24,2,4,33,2,11,30,13,25,,5,0,,2,,,,0,7,9,10
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004227,1,4,4,29,2,4,34,11,16,,12,1,,1,,,,2,3,10,5
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004237,2,5,6,13,2,18,26,14,20,,8,1,,2,,,,0,5,7,5
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004247,3,4,9,23,8,5,25,9,15,,9,4,,2,,,,0,3,4,7
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004257,4,6,10,14,2,11,37,11,18,,6,1,,2,,,,2,6,6,10
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004267,5,2,3,27,4,11,26,13,7,,7,0,,5,,,,1,4,3,17
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004277,6,5,5,22,2,8,23,7,19,,11,1,,4,,,,1,7,3,3
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004287,7,3,6,19,3,11,30,5,24,,8,0,,1,,,,1,6,11,16
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004297,8,5,8,23,1,5,31,10,17,,9,1,,2,,,,2,1,2,12
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004307,9,6,5,24,1,16,35,11,19,,10,0,,2,,,,0,4,6,9
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004317,10,2,6,18,3,11,15,5,16,,6,2,,0,,,,1,1,5,11
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004837,1,7,5,53,4,2,28,3,20,,3,3,,0,,,,1,2,0,5
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004847,2,4,9,41,6,8,23,4,10,,8,2,,0,,,,2,3,3,9
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004857,3,2,9,33,0,12,24,5,11,,6,0,,0,,,,0,6,2,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004867,4,3,6,31,3,4,33,7,16,,5,1,,0,,,,1,2,4,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004877,5,6,6,37,0,3,21,6,9,,7,0,,2,,,,0,2,4,11
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004887,6,7,9,40,2,5,22,1,11,,5,2,,0,,,,2,4,1,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004897,7,4,2,37,1,5,11,4,20,,4,4,,1,,,,1,4,4,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004907,8,4,7,35,2,4,19,3,15,,7,1,,1,,,,0,3,2,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004917,9,7,11,34,1,7,24,2,14,,3,3,,1,,,,0,6,8,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004927,10,6,5,38,2,6,22,4,18,,5,0,,1,,,,0,4,4,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004937,11,4,10,35,2,5,24,3,19,,4,1,,2,,,,0,8,0,9
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004947,12,5,5,57,7,5,31,5,17,,8,2,,1,,,,0,3,0,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004957,13,6,4,32,0,5,26,4,21,,5,1,,0,,,,1,7,3,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004967,14,7,7,33,5,0,28,3,7,,9,0,,1,,,,0,1,4,3
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004977,15,6,6,35,0,3,26,7,14,,3,0,,1,,,,0,5,1,0
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004987,16,3,6,39,0,4,23,5,15,,6,1,,0,,,,3,2,3,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004997,17,3,6,44,4,6,29,6,18,,1,1,,0,,,,2,6,4,5
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005007,18,6,9,43,4,7,21,3,12,,5,0,,0,,,,1,4,2,9
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005017,19,6,8,43,1,10,24,4,19,,4,0,,2,,,,2,3,2,1
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005027,20,6,5,44,3,3,33,2,6,,7,3,,0,,,,0,6,4,7
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005037,21,6,10,38,2,8,16,3,11,,8,1,,2,,,,0,0,4,10
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005047,22,2,4,43,0,5,17,8,11,,10,2,,1,,,,0,4,2,1
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005057,23,5,6,43,0,10,22,2,11,,3,0,,0,,,,2,5,6,9
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005067,24,5,9,33,1,4,26,6,9,,10,0,,0,,,,1,5,6,5
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005077,25,5,7,46,3,9,23,2,11,,4,2,,0,,,,1,0,2,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005087,26,2,10,44,4,7,30,6,8,,6,0,,3,,,,0,2,1,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005097,27,8,5,38,2,6,26,4,11,,5,2,,4,,,,2,7,1,1
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005107,28,2,7,46,6,12,29,4,17,,9,2,,1,,,,0,3,4,5
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005117,29,3,5,11,0,1,12,4,4,,2,0,,0,,,,0,1,2,2
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002357,1,5,14,22,2,5,26,10,20,,8,5,,0,,,,0,1,8,14
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002367,2,10,6,25,2,3,25,11,18,,10,1,,0,,,,2,5,3,6
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002377,3,9,7,21,4,2,26,14,20,,6,1,,1,,,,1,4,5,6
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002387,4,6,12,20,2,5,22,10,15,,13,3,,2,,,,1,8,6,5
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002397,5,7,6,28,1,3,18,7,20,,11,1,,0,,,,1,3,2,5
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002407,6,8,8,16,1,9,26,5,22,,4,1,,2,,,,0,2,2,9
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002417,7,6,9,34,4,3,28,5,12,,5,1,,3,,,,1,6,1,9
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002427,8,5,10,27,1,2,30,7,15,,5,2,,1,,,,0,6,2,8
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002437,9,8,4,32,1,5,32,12,19,,8,1,,2,,,,1,2,5,11
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002447,10,9,9,25,0,7,26,5,17,,10,3,,1,,,,2,3,4,9
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002457,11,4,10,23,3,4,21,9,18,,7,1,,0,,,,2,5,7,5
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002467,12,7,14,37,0,7,25,10,8,,7,2,,0,,,,0,9,4,9
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002477,13,5,8,14,4,4,27,12,24,,10,2,,2,,,,6,1,1,4
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008707,1,3,5,23,2,5,16,4,14,,4,0,,1,,,,1,3,6,1
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008717,2,9,10,23,1,4,24,3,19,,1,2,,1,,,,0,4,4,3
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008727,3,6,8,23,1,10,16,4,13,,5,0,,3,,,,0,7,10,5
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008737,4,7,7,21,1,5,21,3,14,,2,1,,2,,,,2,6,8,4
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008747,5,6,7,21,3,9,19,4,9,,2,0,,0,,,,0,7,8,0
