CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PDC,VENCEREMOS,JALLALLA LP,IH,PATRIA-SOL,MTS,FRI,SPBC,ASLP,APB-SUMATE,M.P.S.,A-UPP,UPC,ASP,VIDA,LIBRE,NGP
2,Omasuyos,1,Achacachi,93,Achacachi,2456,Colegio Mariscal Santa Cruz,2062431,20,2,6,4,3,4,3,3,0,3,6,13,1,12,3,4,1,24
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062641,1,4,11,12,5,6,14,1,2,2,5,28,4,17,4,1,5,53
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062651,2,5,6,11,6,6,12,3,3,6,5,19,4,14,4,5,2,49
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062661,3,13,7,7,8,11,13,1,4,4,4,11,1,17,8,6,2,42
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062671,4,8,5,5,2,7,8,3,2,3,3,26,4,19,9,7,0,45
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062681,5,14,8,5,6,5,13,1,6,7,7,15,7,20,4,2,3,44
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062691,6,11,6,11,4,7,8,2,0,6,3,26,7,9,3,4,0,47
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062701,7,3,4,5,3,7,8,3,0,7,2,14,3,19,5,10,3,41
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062711,8,6,5,9,4,9,13,4,4,6,5,21,2,15,2,5,2,44
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062721,9,5,5,4,5,11,10,3,2,7,7,19,3,11,6,8,3,42
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062731,10,5,9,5,4,13,9,2,0,7,4,19,2,16,8,8,0,51
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062741,11,8,8,3,8,7,12,6,4,6,3,27,3,9,4,5,2,28
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062751,12,0,2,4,8,14,17,3,3,4,5,5,5,6,7,5,0,20
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062761,13,4,2,1,3,8,16,2,2,5,8,22,6,14,8,6,1,37
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062771,14,4,5,3,1,10,14,1,2,6,8,27,4,15,3,10,1,46
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062781,15,4,5,3,4,15,5,2,2,3,1,32,2,14,3,8,2,32
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062791,16,2,10,5,17,5,14,3,5,3,3,27,3,16,6,10,0,34
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062801,17,9,1,5,7,13,7,3,4,3,9,22,4,16,5,6,3,29
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062811,18,3,6,4,3,11,7,1,2,7,5,24,8,9,4,3,0,46
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062821,19,4,5,4,3,9,10,2,4,7,5,26,3,10,10,3,1,42
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062831,20,11,3,6,6,6,7,6,1,3,3,21,2,17,10,3,2,46
2,Omasuyos,1,Achacachi,93,Achacachi,2457,Colegio Omasuyos,2062841,21,5,3,5,4,10,11,4,3,4,2,21,3,5,6,4,2,39
2,Omasuyos,1,Achacachi,94,Casamaya,2364,Escuela Central Casamaya,2061781,1,1,3,6,4,2,10,5,1,1,5,16,4,35,10,7,0,25
2,Omasuyos,1,Achacachi,94,Casamaya,2364,Escuela Central Casamaya,2061791,2,6,2,7,5,1,6,1,1,1,4,7,2,55,9,5,0,19
2,Omasuyos,1,Achacachi,95,Chijipina Grande,2381,Colegio Antofagasta,2061901,1,4,11,2,5,10,6,5,6,2,6,60,3,11,3,3,1,28
2,Omasuyos,1,Achacachi,95,Chijipina Grande,2381,Colegio Antofagasta,2061911,2,1,10,8,5,3,10,6,4,2,4,45,4,8,0,7,1,39
2,Omasuyos,1,Achacachi,95,Chijipina Grande,2381,Colegio Antofagasta,2061921,3,5,9,6,6,6,16,3,16,0,5,53,3,9,2,5,1,35
2,Omasuyos,1,Achacachi,95,Chijipina Grande,2381,Colegio Antofagasta,2061931,4,4,3,3,4,4,4,3,4,0,3,13,3,8,2,2,1,18
2,Omasuyos,1,Achacachi,96,Belén (Omasuyos),2397,Escuela Belen,2061971,1,7,4,7,3,9,5,4,2,2,17,33,6,8,1,9,2,29
2,Omasuyos,1,Achacachi,96,Belén (Omasuyos),2397,Escuela Belen,2061981,2,4,4,5,6,5,3,3,4,1,12,42,7,13,3,9,2,37
2,Omasuyos,1,Achacachi,96,Belén (Omasuyos),2397,Escuela Belen,2061991,3,1,0,5,1,1,4,1,1,1,4,4,0,2,1,1,0,5
2,Omasuyos,1,Achacachi,97,Pongon Huyo,2363,Colegio Simon Bolivar,2061751,1,1,16,41,4,4,11,4,4,0,0,8,6,21,2,6,1,18
2,Omasuyos,1,Achacachi,97,Pongon Huyo,2363,Colegio Simon Bolivar,2061761,2,1,14,19,2,3,5,2,2,0,6,10,2,25,4,4,2,33
2,Omasuyos,1,Achacachi,97,Pongon Huyo,2363,Colegio Simon Bolivar,2061771,3,0,3,1,0,1,2,0,0,0,0,1,0,1,0,0,0,3
2,Omasuyos,1,Achacachi,103,Apuraya,2440,Escuela Apuraya,2062111,1,1,13,8,3,6,6,5,0,1,1,52,3,14,13,5,0,28
2,Omasuyos,1,Achacachi,103,Apuraya,2440,Escuela Apuraya,2062121,2,1,5,4,1,0,2,0,0,2,2,41,5,14,18,12,1,47
2,Omasuyos,1,Achacachi,103,Apuraya,2440,Escuela Apuraya,2062131,3,3,2,3,1,1,1,3,0,0,2,72,3,11,20,9,0,29
2,Omasuyos,1,Achacachi,103,Apuraya,2440,Escuela Apuraya,2062141,4,0,3,3,4,4,1,1,2,2,3,17,2,10,9,5,0,22
2,Omasuyos,1,Achacachi,104,Villa Lipe,2447,Escuela Villa Lipe,2062211,1,2,5,4,4,5,3,1,2,2,2,47,2,22,11,6,0,24
2,Omasuyos,1,Achacachi,104,Villa Lipe,2447,Escuela Villa Lipe,2062221,2,5,5,4,3,2,5,1,0,3,6,55,5,27,18,3,0,20
2,Omasuyos,1,Achacachi,104,Villa Lipe,2447,Escuela Villa Lipe,2062231,3,6,7,3,1,6,6,1,2,2,7,49,5,30,16,6,0,28
2,Omasuyos,1,Achacachi,108,Jancko Amaya,25762,U. E. Jancko Amaya  A,2062441,1,3,13,10,1,5,14,3,2,1,3,16,9,14,7,10,1,37
2,Omasuyos,1,Achacachi,108,Jancko Amaya,25762,U. E. Jancko Amaya  A,2062451,2,3,18,8,2,8,13,3,4,4,5,13,5,10,11,9,1,28
2,Omasuyos,1,Achacachi,108,Jancko Amaya,25762,U. E. Jancko Amaya  A,2062461,3,1,12,7,5,8,11,3,6,3,8,22,7,14,6,12,0,34
2,Omasuyos,1,Achacachi,108,Jancko Amaya,25762,U. E. Jancko Amaya  A,2062471,4,4,7,4,0,0,4,0,2,0,1,21,0,19,3,1,1,26
2,Omasuyos,1,Achacachi,112,Ajllata Grande,2441,Escuela Ajllata Grande,2062151,1,5,1,2,2,2,0,3,1,1,3,46,5,59,4,5,1,27
2,Omasuyos,1,Achacachi,112,Ajllata Grande,2441,Escuela Ajllata Grande,2062161,2,3,0,7,3,7,2,4,0,2,15,53,2,48,1,7,0,22
2,Omasuyos,1,Achacachi,112,Ajllata Grande,2441,Escuela Ajllata Grande,2062171,3,1,5,6,2,3,6,0,0,9,1,30,4,55,5,4,1,35
2,Omasuyos,1,Achacachi,112,Ajllata Grande,2441,Escuela Ajllata Grande,2062181,4,2,1,6,1,2,2,3,0,6,4,39,3,48,5,2,1,26
2,Omasuyos,1,Achacachi,112,Ajllata Grande,2441,Escuela Ajllata Grande,2062191,5,5,3,4,0,5,4,2,0,1,1,46,3,55,5,7,0,19
2,Omasuyos,1,Achacachi,112,Ajllata Grande,2441,Escuela Ajllata Grande,2062201,6,7,1,12,1,1,5,3,1,3,1,57,2,23,2,5,0,16
2,Omasuyos,1,Achacachi,114,Huarizata,2379,U. E. Warisata,2061831,1,1,4,2,0,5,8,3,0,1,3,41,11,7,1,6,2,29
2,Omasuyos,1,Achacachi,114,Huarizata,2379,U. E. Warisata,2061841,2,2,4,5,2,2,8,3,2,5,9,51,10,10,1,8,4,25
2,Omasuyos,1,Achacachi,114,Huarizata,2379,U. E. Warisata,2061851,3,4,2,5,3,3,3,3,3,3,7,41,5,11,0,5,1,37
2,Omasuyos,1,Achacachi,114,Huarizata,2379,U. E. Warisata,2061861,4,2,4,3,2,3,3,2,2,0,2,41,11,4,5,4,2,25
2,Omasuyos,1,Achacachi,114,Huarizata,2379,U. E. Warisata,2061871,5,5,5,9,2,2,8,2,1,6,1,51,5,7,3,1,1,28
2,Omasuyos,1,Achacachi,114,Huarizata,2379,U. E. Warisata,2061881,6,1,5,5,5,2,5,2,5,0,1,79,10,5,1,6,0,23
2,Omasuyos,1,Achacachi,114,Huarizata,2379,U. E. Warisata,2061891,7,2,5,5,4,1,3,2,3,1,2,51,6,10,2,6,1,27
2,Omasuyos,1,Achacachi,115,Tacamara,2436,Nucleo Tacamara,2062071,1,3,2,9,7,7,26,1,4,0,3,6,3,24,14,9,1,1
2,Omasuyos,1,Achacachi,115,Tacamara,2436,Nucleo Tacamara,2062081,2,4,0,5,9,1,26,2,2,0,6,8,2,36,8,4,0,24
2,Omasuyos,1,Achacachi,115,Tacamara,2436,Nucleo Tacamara,2062091,3,0,3,8,5,5,14,2,3,2,6,5,2,16,9,7,0,25
2,Omasuyos,1,Achacachi,115,Tacamara,2436,Nucleo Tacamara,2062101,4,0,5,4,13,5,12,1,0,3,7,11,3,28,8,9,1,25
2,Omasuyos,1,Achacachi,116,Walata Chico,2433,Escuela Walata Chico,2062011,1,5,1,5,18,6,3,5,6,1,1,32,8,5,11,6,0,15
2,Omasuyos,1,Achacachi,116,Walata Chico,2433,Escuela Walata Chico,2062021,2,1,0,3,32,4,2,0,2,0,2,14,8,2,1,1,0,12
2,Omasuyos,1,Achacachi,117,Murumamani,2368,Nucleo Ecolar Murumamani,2061801,1,0,7,8,25,3,8,1,1,1,2,10,1,22,3,3,2,74
2,Omasuyos,1,Achacachi,117,Murumamani,2368,Nucleo Ecolar Murumamani,2061811,2,3,2,5,21,1,14,5,2,2,3,6,5,29,6,14,0,59
2,Omasuyos,1,Achacachi,117,Murumamani,2368,Nucleo Ecolar Murumamani,2061821,3,7,2,6,18,0,0,1,1,0,1,4,1,6,1,2,0,53
2,Omasuyos,1,Achacachi,118,Suñasivi,2383,Colegio Suñasivi,2061941,1,4,2,9,4,5,9,7,2,0,7,6,12,21,4,14,0,47
2,Omasuyos,1,Achacachi,118,Suñasivi,2383,Colegio Suñasivi,2061951,2,1,1,6,3,2,10,2,2,2,3,9,9,23,4,4,0,27
2,Omasuyos,1,Achacachi,118,Suñasivi,2383,Colegio Suñasivi,2061961,3,1,2,2,2,1,2,4,0,4,1,5,3,17,1,1,1,31
2,Omasuyos,1,Achacachi,119,Franz Tamayo,2435,Colegio Franz Tamayo,2062031,1,0,9,9,4,2,10,2,0,1,3,15,2,16,7,2,1,62
2,Omasuyos,1,Achacachi,119,Franz Tamayo,2435,Colegio Franz Tamayo,2062041,2,7,16,7,5,1,7,2,3,1,0,14,4,14,12,2,2,39
2,Omasuyos,1,Achacachi,119,Franz Tamayo,2435,Colegio Franz Tamayo,2062051,3,3,10,4,3,2,4,5,1,5,4,19,1,26,6,14,0,34
2,Omasuyos,1,Achacachi,119,Franz Tamayo,2435,Colegio Franz Tamayo,2062061,4,2,8,5,3,3,10,0,1,1,3,26,4,36,7,7,1,26
2,Omasuyos,1,Achacachi,120,Cota Muyta,2432,U.E. Kilusa,2062001,1,3,0,2,2,4,0,2,1,0,1,9,0,10,4,3,0,24
2,Omasuyos,1,Achacachi,124,Villa Asunción de Corpaputo,25763,U. E. Jaime Escalante,2062481,1,1,1,8,1,3,19,3,5,1,6,12,4,24,7,7,3,27
2,Omasuyos,1,Achacachi,124,Villa Asunción de Corpaputo,25763,U. E. Jaime Escalante,2062491,2,0,1,6,1,7,18,2,7,3,0,26,2,30,14,5,0,27
2,Omasuyos,1,Achacachi,124,Villa Asunción de Corpaputo,25763,U. E. Jaime Escalante,2062501,3,2,1,6,2,3,15,3,3,1,4,31,8,39,1,2,1,32
2,Omasuyos,1,Achacachi,3447,Tahari,1,Nucleo Educativo Tahari,2061681,1,1,1,5,18,2,2,9,2,0,6,36,5,17,14,4,3,41
2,Omasuyos,1,Achacachi,3447,Tahari,1,Nucleo Educativo Tahari,2061691,2,2,8,6,21,4,4,1,5,4,4,32,8,22,8,6,1,39
2,Omasuyos,1,Achacachi,3447,Tahari,1,Nucleo Educativo Tahari,2061701,3,0,1,4,3,2,2,0,0,0,2,2,4,3,1,1,0,10
2,Omasuyos,1,Achacachi,3634,Challuyo (Omasuyos),1,Núcleo Escolar Challuyo,2061711,1,1,1,9,4,3,8,2,0,1,2,18,3,18,3,5,1,40
2,Omasuyos,1,Achacachi,3634,Challuyo (Omasuyos),1,Núcleo Escolar Challuyo,2061721,2,1,0,13,4,4,5,2,1,3,2,10,10,19,10,12,0,39
2,Omasuyos,1,Achacachi,3634,Challuyo (Omasuyos),1,Núcleo Escolar Challuyo,2061731,3,1,5,10,4,5,5,0,2,1,2,8,4,24,10,5,0,41
2,Omasuyos,1,Achacachi,3634,Challuyo (Omasuyos),1,Núcleo Escolar Challuyo,2061741,4,0,1,1,0,0,0,0,0,1,0,2,4,3,4,0,0,14
2,Omasuyos,2,Villa Ancoraimes,125,Ancoraimes,2457,Escuela Franz Tamayo,2063011,1,1,5,9,4,2,16,6,0,6,2,7,2,18,1,7,1,67
2,Omasuyos,2,Villa Ancoraimes,125,Ancoraimes,2457,Escuela Franz Tamayo,2063021,2,3,7,12,10,5,18,2,2,5,1,6,2,13,1,7,1,37
2,Omasuyos,2,Villa Ancoraimes,125,Ancoraimes,2457,Escuela Franz Tamayo,2063031,3,1,3,3,6,7,13,2,1,4,3,9,2,15,2,13,4,53
2,Omasuyos,2,Villa Ancoraimes,125,Ancoraimes,2457,Escuela Franz Tamayo,2063041,4,5,4,7,3,6,10,5,1,10,3,7,3,16,0,5,0,56
2,Omasuyos,2,Villa Ancoraimes,125,Ancoraimes,2457,Escuela Franz Tamayo,2063051,5,1,7,3,11,7,21,3,2,4,4,7,0,16,0,6,0,55
2,Omasuyos,2,Villa Ancoraimes,125,Ancoraimes,2457,Escuela Franz Tamayo,2063061,6,5,7,5,6,4,9,1,2,8,6,13,3,16,5,3,0,43
2,Omasuyos,2,Villa Ancoraimes,126,Morocollo,25760,U. E. Morocollo,2063151,1,4,16,8,4,4,17,4,2,2,2,4,0,16,1,17,0,46
2,Omasuyos,2,Villa Ancoraimes,126,Morocollo,25760,U. E. Morocollo,2063161,2,3,16,11,2,2,16,7,2,2,4,9,6,6,4,6,2,50
2,Omasuyos,2,Villa Ancoraimes,126,Morocollo,25760,U. E. Morocollo,2063171,3,1,14,6,7,2,41,4,3,4,5,3,4,13,2,5,0,46
2,Omasuyos,2,Villa Ancoraimes,126,Morocollo,25760,U. E. Morocollo,2063181,4,4,9,13,3,6,25,5,1,4,3,5,2,14,5,11,2,36
2,Omasuyos,2,Villa Ancoraimes,126,Morocollo,25760,U. E. Morocollo,2063191,5,1,6,2,0,5,11,0,1,2,4,2,2,4,1,7,0,21
2,Omasuyos,2,Villa Ancoraimes,127,Turrini,2414,Escuela Turrini,2062921,1,2,4,3,4,5,28,3,5,6,1,4,2,21,2,5,0,62
2,Omasuyos,2,Villa Ancoraimes,127,Turrini,2414,Escuela Turrini,2062931,2,2,3,4,4,3,17,2,3,1,1,1,2,4,0,4,0,33
2,Omasuyos,2,Villa Ancoraimes,128,Chojñapata,25758,U. E. Chojñapata,2063121,1,0,0,0,3,2,20,2,1,1,2,13,8,13,0,5,0,20
2,Omasuyos,2,Villa Ancoraimes,129,Chiñaja,2389,Escuela Seccional Chiñaja,2062851,1,1,3,0,2,1,20,2,0,0,2,1,9,5,0,8,1,37
2,Omasuyos,2,Villa Ancoraimes,130,Inca Caturapi,25759,U. E. Inca Huayna Capac,2063131,1,2,2,3,10,12,35,3,3,3,1,0,10,9,0,7,0,66
2,Omasuyos,2,Villa Ancoraimes,130,Inca Caturapi,25759,U. E. Inca Huayna Capac,2063141,2,0,0,2,1,4,24,6,2,0,1,0,6,7,0,6,0,17
2,Omasuyos,2,Villa Ancoraimes,131,Villa Tembladerani,2399,Nucleo Escolar de Patapatani,2062891,1,9,1,3,3,7,1,1,4,3,0,1,12,66,1,3,0,24
2,Omasuyos,2,Villa Ancoraimes,132,Villa Macamaca,2453,Colegio Macamaca,2062971,1,0,1,10,11,5,14,3,2,1,2,10,6,7,1,7,1,52
2,Omasuyos,2,Villa Ancoraimes,132,Villa Macamaca,2453,Colegio Macamaca,2062981,2,2,2,3,7,0,14,3,5,3,6,3,7,8,2,8,3,82
2,Omasuyos,2,Villa Ancoraimes,132,Villa Macamaca,2453,Colegio Macamaca,2062991,3,3,3,8,8,1,13,5,0,3,4,13,2,9,1,4,0,73
2,Omasuyos,2,Villa Ancoraimes,132,Villa Macamaca,2453,Colegio Macamaca,2063001,4,0,2,8,3,0,12,0,0,10,2,5,1,16,2,4,0,40
2,Omasuyos,2,Villa Ancoraimes,133,Cheje Pampa,25756,U.E. Gualberto Villarroel,2063071,1,4,3,8,4,5,23,5,2,2,10,7,3,21,1,8,0,44
2,Omasuyos,2,Villa Ancoraimes,133,Cheje Pampa,25756,U.E. Gualberto Villarroel,2063081,2,5,0,6,6,4,20,4,0,4,14,9,4,24,0,4,0,36
2,Omasuyos,2,Villa Ancoraimes,133,Cheje Pampa,25756,U.E. Gualberto Villarroel,2063091,3,2,1,5,9,7,16,5,1,2,9,7,5,23,1,17,1,42
2,Omasuyos,2,Villa Ancoraimes,133,Cheje Pampa,25756,U.E. Gualberto Villarroel,2063101,4,6,2,7,9,1,27,3,2,5,15,2,5,19,0,9,0,35
2,Omasuyos,2,Villa Ancoraimes,133,Cheje Pampa,25756,U.E. Gualberto Villarroel,2063111,5,1,0,2,1,0,5,0,1,1,2,1,3,7,0,2,0,6
2,Omasuyos,2,Villa Ancoraimes,134,Cajiata,2413,Colegio Cajiata,2062901,1,3,7,4,9,3,17,6,2,0,5,13,1,19,2,8,0,34
2,Omasuyos,2,Villa Ancoraimes,134,Cajiata,2413,Colegio Cajiata,2062911,2,0,3,2,0,1,12,3,3,0,2,8,5,7,2,2,3,20
2,Omasuyos,2,Villa Ancoraimes,135,Sotalaya,2426,Escuela Sotalaya,2062941,1,6,4,3,10,5,45,3,0,5,5,7,6,11,2,8,1,51
2,Omasuyos,2,Villa Ancoraimes,135,Sotalaya,2426,Escuela Sotalaya,2062951,2,3,1,4,4,1,59,4,3,3,9,6,2,8,2,11,2,56
2,Omasuyos,2,Villa Ancoraimes,135,Sotalaya,2426,Escuela Sotalaya,2062961,3,0,2,1,2,3,8,0,0,1,0,2,0,2,1,1,0,15
2,Omasuyos,2,Villa Ancoraimes,136,Pocoata Grande,2398,Tec. Humanista Pocoata Grande,2062861,1,4,9,4,12,1,16,0,2,8,15,1,9,3,0,13,1,52
2,Omasuyos,2,Villa Ancoraimes,136,Pocoata Grande,2398,Tec. Humanista Pocoata Grande,2062871,2,4,4,6,8,7,13,6,1,9,4,7,3,10,1,17,0,35
2,Omasuyos,2,Villa Ancoraimes,136,Pocoata Grande,2398,Tec. Humanista Pocoata Grande,2062881,3,5,19,4,7,3,6,2,4,8,2,13,6,7,4,20,2,61
2,Omasuyos,2,Villa Ancoraimes,4524,Chinchaya,32218,U.E. Julián Apaza de Chinchaya,2063201,1,5,3,9,6,4,22,3,1,7,6,17,4,6,0,5,1,44
2,Omasuyos,3,Chua Cocani,109,Compi Tauca,2415,Unidad Educativa Compi,2063211,1,4,10,20,9,10,25,6,3,4,5,7,5,11,1,5,7,28
2,Omasuyos,3,Chua Cocani,109,Compi Tauca,2415,Unidad Educativa Compi,2063221,2,5,12,16,12,10,11,16,3,0,5,14,6,6,1,9,4,29
2,Omasuyos,3,Chua Cocani,109,Compi Tauca,2415,Unidad Educativa Compi,2063231,3,4,7,22,2,8,14,4,1,1,1,6,1,8,1,20,4,14
2,Omasuyos,3,Chua Cocani,109,Compi Tauca,2415,Unidad Educativa Compi,2063241,4,0,2,5,3,2,6,1,0,0,1,1,0,6,0,0,4,6
2,Omasuyos,3,Chua Cocani,113,Chua Visalaya,25761,U. E. Pedro Domingo Murillo,2063311,1,5,7,7,6,7,22,5,1,4,1,14,3,2,4,5,4,58
2,Omasuyos,3,Chua Cocani,113,Chua Visalaya,25761,U. E. Pedro Domingo Murillo,2063321,2,4,4,13,5,6,17,2,1,5,1,15,1,7,1,14,5,46
2,Omasuyos,3,Chua Cocani,113,Chua Visalaya,25761,U. E. Pedro Domingo Murillo,2063331,3,1,1,5,4,2,5,2,1,1,2,1,1,3,0,1,0,12
2,Omasuyos,3,Chua Cocani,121,Soncachi,2427,Escuela Corpachilaya,2063251,1,0,13,15,6,5,13,4,2,5,2,3,1,5,2,7,3,68
2,Omasuyos,3,Chua Cocani,121,Soncachi,2427,Escuela Corpachilaya,2063261,2,5,9,2,0,1,5,0,1,9,1,0,1,4,0,2,2,41
2,Omasuyos,3,Chua Cocani,122,Chua Cocani,2449,Escuela Chua Cocani,2063271,1,4,4,19,6,9,31,5,0,8,1,4,3,17,2,6,3,24
2,Omasuyos,3,Chua Cocani,122,Chua Cocani,2449,Escuela Chua Cocani,2063281,2,3,3,13,9,6,30,2,1,5,5,7,2,12,2,12,2,24
2,Omasuyos,3,Chua Cocani,122,Chua Cocani,2449,Escuela Chua Cocani,2063291,3,11,2,15,7,7,35,4,3,6,2,4,1,16,2,10,2,31
2,Omasuyos,3,Chua Cocani,122,Chua Cocani,2449,Escuela Chua Cocani,2063301,4,2,4,10,2,6,37,4,1,2,2,2,1,12,1,10,4,26
2,Omasuyos,4,Huarina,98,Huarina,2417,U. E. Mariscal Andrés de Santa Cruz,2063361,1,6,3,7,3,10,18,3,1,9,4,17,2,14,4,8,9,35
2,Omasuyos,4,Huarina,98,Huarina,2417,U. E. Mariscal Andrés de Santa Cruz,2063371,2,4,6,10,5,8,19,5,4,10,7,17,2,15,1,2,17,34
2,Omasuyos,4,Huarina,98,Huarina,2417,U. E. Mariscal Andrés de Santa Cruz,2063381,3,7,3,5,5,5,9,3,2,3,2,17,3,30,2,4,5,28
2,Omasuyos,4,Huarina,98,Huarina,2417,U. E. Mariscal Andrés de Santa Cruz,2063391,4,4,3,10,1,5,18,8,2,5,5,28,0,37,2,6,5,15
2,Omasuyos,4,Huarina,98,Huarina,2417,U. E. Mariscal Andrés de Santa Cruz,2063401,5,6,5,7,7,9,11,2,0,6,3,33,3,20,4,7,12,28
2,Omasuyos,4,Huarina,98,Huarina,2417,U. E. Mariscal Andrés de Santa Cruz,2063411,6,4,3,6,5,4,16,5,4,3,5,17,2,21,2,14,13,34
2,Omasuyos,4,Huarina,98,Huarina,2417,U. E. Mariscal Andrés de Santa Cruz,2063421,7,8,4,4,5,7,32,6,2,7,2,17,0,23,1,6,14,29
2,Omasuyos,4,Huarina,98,Huarina,2417,U. E. Mariscal Andrés de Santa Cruz,2063431,8,10,8,10,7,6,21,3,1,4,5,9,3,23,5,7,4,22
2,Omasuyos,4,Huarina,98,Huarina,2417,U. E. Mariscal Andrés de Santa Cruz,2063441,9,4,1,4,3,7,12,1,0,0,1,33,2,38,2,5,9,26
2,Omasuyos,4,Huarina,98,Huarina,2417,U. E. Mariscal Andrés de Santa Cruz,2063451,10,4,4,8,8,7,20,6,3,1,6,17,2,27,2,4,6,25
2,Omasuyos,4,Huarina,98,Huarina,2417,U. E. Mariscal Andrés de Santa Cruz,2063461,11,2,2,7,0,4,6,4,3,0,2,16,2,7,0,6,4,19
2,Omasuyos,4,Huarina,99,Coromata Alta,2430,Escuela Bernabe Ledezma,2063471,1,7,1,6,4,0,22,2,2,4,4,14,2,16,1,10,1,44
2,Omasuyos,4,Huarina,99,Coromata Alta,2430,Escuela Bernabe Ledezma,2063481,2,2,1,2,2,3,20,3,1,1,4,17,5,31,3,4,3,62
2,Omasuyos,4,Huarina,99,Coromata Alta,2430,Escuela Bernabe Ledezma,2063491,3,4,2,7,1,2,18,5,1,4,3,6,2,18,2,5,4,39
2,Omasuyos,4,Huarina,100,Coromata Baja,2450,Escuela Unidad Educativa Coromata Baja,2063501,1,2,4,2,1,3,28,3,1,2,8,28,8,26,0,4,4,33
2,Omasuyos,4,Huarina,100,Coromata Baja,2450,Escuela Unidad Educativa Coromata Baja,2063511,2,1,0,2,1,3,21,1,1,1,1,6,0,10,0,8,1,32
2,Omasuyos,4,Huarina,101,Apuvillque Morocollo,2384,Escuela Apuvillque Morocollo,2063341,1,7,2,4,1,7,5,13,1,3,9,33,2,13,1,7,7,20
2,Omasuyos,4,Huarina,101,Apuvillque Morocollo,2384,Escuela Apuvillque Morocollo,2063351,2,3,0,1,2,0,1,0,2,0,0,5,2,6,2,2,2,6
2,Omasuyos,4,Huarina,123,Copancara,25755,U.E. Copancara,2063521,1,17,2,11,3,2,8,5,4,2,3,34,6,32,2,3,10,19
2,Omasuyos,4,Huarina,123,Copancara,25755,U.E. Copancara,2063531,2,5,1,3,2,5,5,2,3,0,4,25,6,9,1,5,10,10
2,Omasuyos,5,Santiago de Huata,102,Santiago de Huata,2442,Colegio Santiago De Huata,2063581,1,3,9,11,6,10,19,4,4,4,5,23,3,27,0,10,2,27
2,Omasuyos,5,Santiago de Huata,102,Santiago de Huata,2442,Colegio Santiago De Huata,2063591,2,6,8,1,5,10,16,2,2,1,2,22,1,23,5,14,0,25
2,Omasuyos,5,Santiago de Huata,102,Santiago de Huata,2442,Colegio Santiago De Huata,2063601,3,4,12,3,3,12,30,2,1,3,2,15,3,23,2,8,0,26
2,Omasuyos,5,Santiago de Huata,102,Santiago de Huata,2442,Colegio Santiago De Huata,2063611,4,4,5,8,4,8,18,1,0,1,4,15,2,26,1,7,1,30
2,Omasuyos,5,Santiago de Huata,102,Santiago de Huata,2442,Colegio Santiago De Huata,2063621,5,4,7,4,11,6,22,2,2,0,1,7,4,29,0,5,0,36
2,Omasuyos,5,Santiago de Huata,102,Santiago de Huata,2442,Colegio Santiago De Huata,2063631,6,6,4,3,7,6,20,0,1,0,5,14,2,35,0,5,1,21
2,Omasuyos,5,Santiago de Huata,102,Santiago de Huata,2442,Colegio Santiago De Huata,2063641,7,6,6,5,4,9,32,3,2,5,4,16,6,26,2,2,0,20
2,Omasuyos,5,Santiago de Huata,102,Santiago de Huata,2442,Colegio Santiago De Huata,2063651,8,5,9,3,14,6,26,0,2,1,3,16,1,28,3,4,2,22
2,Omasuyos,5,Santiago de Huata,102,Santiago de Huata,2442,Colegio Santiago De Huata,2063661,9,3,4,7,3,0,14,3,1,0,0,8,4,17,2,5,2,25
2,Omasuyos,5,Santiago de Huata,105,Santa Ana de Ticulasi,2439,Colegio Central Porejoni,2063561,1,5,6,3,3,5,32,2,3,1,0,4,5,25,2,8,0,41
